Author,Title,Year,Source Title,Document Type,FAMILY_TYPE
"Block, W.","Cyberslacking, business ethics and managerial economics",2001,Journal of Business Ethics,Article,CHILD
"Clement, R.W., Krueger, J.",The primacy of self-referent information in perceptions of social consensus,2000,British Journal of Social Psychology,Article,CHILD
"D'Arcy, J., Hovav, A., Galletta, D.",User awareness of security countermeasures and its impact on information systems misuse: A deterrence approach,2009,Information Systems Research,Article,CHILD
"Manrique de Lara, P.Z.",Fear in organizations: Does intimidation by formal punishment mediate the relationship between interactional justice and workplace internet deviance?,2006,Journal of Managerial Psychology,Article,CHILD
"George, J.F.",Computer-based monitoring: Common perceptions and empirical results,1996,MIS Quarterly: Management Information Systems,Article,CHILD
"Griffiths, M.",Internet abuse in the workplace: Issues and concerns for employers and employment counselors,2003,Journal of Employment Counseling,Review,CHILD
"Haines, R., Leonard, L.N.K.",Situational influences on ethical decision-making in an IT context,2007,Information and Management,Article,CHILD
"Herath, T., Rao, H.R.","Encouraging information security behaviors in organizations: Role of penalties, pressures and perceived effectiveness",2009,Decision Support Systems,Article,CHILD
"King, A., Lenox, M.",Industry self-regulation without sanctions,2000,Academy of Management Journal,Article,CHILD
"Lee, J., Lee, Y.",A holistic model of computer abuse within organizations,2002,Information Management &amp; Computer Security,Article,CHILD
"Li, H., Zhang, J., Sarathy, R.",Understanding compliance with internet use policy from the perspective of rational choice theory,2010,Decision Support Systems,Article,CHILD
"Liberman, B., Seidman, G., McKenna, K.Y.A., Buffardi, L.E.",Employee job attitudes and organizational characteristics as predictors of cyberloafing,2011,Computers in Human Behavior,Article,CHILD
"Lim, V.K.G., Teo, T.S.H., Loo, G.L.",How do I loaf here? Let me count the ways,2002,Communications of the ACM,Article,CHILD
"Mikulincer, M., Horesh, N.",Adult attachment style and the perception of others: The role of projective mechanisms,1999,Journal of Personality and Social Psychology,Article,CHILD
"Nagin, D.S., Pogarsky, G.","Integrating celerity, impulsivity, and extralegal sanction threats into a model of general deterrence: Theory and evidence",2001,Criminology,Article,CHILD
"Phillips, J.G.",The psychology of internet use and misuse,2014,The Internet and Workplace Transformation,Book Chapter,CHILD
"Ruvolo, A.P., Fabin, L.A.",Two of a kind: Perceptions of own and partner's attachment characteristics,1999,Personal Relationships,Article,CHILD
"Schwartz, S.H.","Normative explanations of helping behavior: A critique, proposal, and empirical test",1973,Journal of Experimental Social Psychology,Article,CHILD
"SIMPSON, S.S., KOPER, C.S.",DETERRING CORPORATE CRIME,1992,Criminology,Article,CHILD
"Straub Jr., D.W.",Effective IS security: An empirical study,1990,Information Systems Research,Article,CHILD
"Straub, D.W., Welke, R.J.",Coping with systems risk: Security planning models for management decision making,1998,MIS Quarterly: Management Information Systems,Article,CHILD
"Tyler, T.R., Blader, S.L.",Can businesses effectively regulate employee conduct? The antecedents of rule following in work settings,2005,Academy of Management Journal,Review,CHILD
"Anandarajan, M.",Internet abuse in the workplace,2002,Communications of the ACM,Article,CHILD
"Urbaczewski, A., Jessup, L.M.",Does electronic monitoring of employee internet usage work?,2002,Communications of the ACM,Article,CHILD
"Vitak, J., Crouse, J., Larose, R.",Personal Internet use at work: Understanding cyberslacking,2011,Computers in Human Behavior,Conference Paper,CHILD
"Whitty, M.T., Carr, A.N.",New rules in the workplace: Applying object-relations theory to explain problem Internet and email behaviour in the workplace,2006,Computers in Human Behavior,Article,CHILD
"Williams, K.R., Hawkins, R.",Perceptual research on general deterrence: A critical review,1986,Law and Society Review,Article,CHILD
"Woon, I.M.Y., Pee, L.G.",Behavioral factors affecting internet abuse in the workplace - An empirical investigation,2004,Proceedings of the Third Annual Workshop on HCI Research in MIS,Article,CHILD
"Simmons, C.",GOP ramps up attacks on SEC over porn surfing,2010,USA Today,Article,CHILD
Reference Count: 30,,,,,
,,,,,
"Li W., Cheng L.",Effects of neutralization techniques and rational choice theory on internet abuse in the workplace,2013,"Proceedings - Pacific Asia Conference on Information Systems, PACIS 2013",Conference Paper,PARENT
"Mashhour, A., Al-Saad, A., Saleh, Z.",Identifying internet abuse by analyzing user behavior on the internet,2011,Journal of Internet Banking and Commerce,Article,CHILD
"Bock, G.-W., Ho, S.L.",Non-work related computing (NWRC),2009,Communications of the ACM,Article,CHILD
"Bock, G.-W., Kuan, H.-H., Liu, P., Sun, H.",The role of task characteristics and organization culture in Non-Work Related Computing (NWRC),2007,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),Conference Paper,CHILD
"Bulgurcu, B., Cavusoglu, H., Benbasat, I.",Information security policy compliance: An empirical study of rationality-based beliefs and information security awareness,2010,MIS Quarterly: Management Information Systems,Article,CHILD
"Case, C.J., Young, K.S.",Employee Internet management: Current business practices and outcomes,2002,Cyberpsychology and Behavior,Article,CHILD
"D'Arcy, J., Hovav, A., Galletta, D.",User awareness of security countermeasures and its impact on information systems misuse: A deterrence approach,2009,Information Systems Research,Article,CHILD
"Garrett, R.K., Danziger, J.N.",On cyberslacking: Workplace status and personal Internet use at work,2008,Cyberpsychology and Behavior,Article,CHILD
"Gefen, D., Straub, D., Boudreau, M.",Structural equation modeling and regression: Guidelines for research practice,2000,Communications of the Association for Information Systems,Article,CHILD
"Henle, C.A., Blanchard, A.L.",The interaction of work stressors and organizational sanctions on cyberloafing,2008,Journal of Managerial Issues,Article,CHILD
"Hinduja, S.",Neutralization theory and online software piracy: An empirical analysis,2007,Ethics and Information Technology,Article,CHILD
"Johnson, P.R., Indvik, J.",The organizational benefits of reducing cyberslacking in the workplace,2004,"Journal of Organizational Culture, Communications, and Conflict",Article,CHILD
"Kankanhalli, A., Teo, H.-H, Tan, B.C.Y., Wei, K.-K",An integrative study of information systems security effectiveness,2003,International Journal of Information Management,Article,CHILD
"Lee, O.-K.D., Lim, K.H., Wong, W.M.",Why employees do non-work-related computing: An exploratory investigation through multiple theoretical perspectives,2005,Proceedings of the Annual Hawaii International Conference on System Sciences,Conference Paper,CHILD
"Lee, S.M., Lee, S.-G., Yoo, S.",An integrative model of computer abuse based on social control and general deterrence theories,2004,Information and Management,Article,CHILD
"Lee, S.M., Yoon, S.N., Kim, J.",The role of pluralistic ignorance in Internet abuse,2008,Journal of Computer Information Systems,Article,CHILD
"Li, H., Zhang, J., Sarathy, R.",Understanding compliance with internet use policy from the perspective of rational choice theory,2010,Decision Support Systems,Article,CHILD
"Lim, V.K.G.","The IT way of loafing on the job: Cyberloafing, neutralizing and organizational justice",2002,Journal of Organizational Behavior,Article,CHILD
"Lim, V.K.G., Chen, D.J.Q.",Cyberloafing at the workplace: Gain or drain on work?,2012,Behaviour and Information Technology,Article,CHILD
"Lim, V.K.G., Teo, T.S.H.","Prevalence, perceived seriousness, justification and regulation of cyberloafing in Singapore: An exploratory study",2005,Information and Management,Article,CHILD
"Lim, V.K.G., Teo, T.S.H., Loo, G.L.",How do I loaf here? Let me count the ways,2002,Communications of the ACM,Article,CHILD
"Mahatanankoon, P., Anandarajan, M., Igbaria, M.",Development of a Measure of Personal Web Usage in the Workplace,2004,Cyberpsychology and Behavior,Article,CHILD
"Mirchandani, D., Motwani, J.",Reducing internet abuse in the workplace,2003,SAM Advanced Management Journal,Article,CHILD
"Mirchandani, D.A.",A deterrence theory perspective on personal web usage,2004,Personal Web Usage in Workplace: A Guide to Effective Human Resources Managment,Article,CHILD
"Morris, R.G.",Computer hacking and the techniques of neutralization: An empirical assessment,2010,Corporate Hacking and Technology-Driven Crime: Social Dynamics and Implications,Book Chapter,CHILD
"Paternoster, R., Simpson, S.",Sanction threats and appeals to morality: Testing a rational choice model of corporate crime,1996,Law and Society Review,Article,CHILD
"Pee, L.G., Woon, I.M.Y., Kankanhalli, A.",Explaining non-work-related computing in the workplace: A comparison of alternative models,2008,Information and Management,Article,CHILD
"Piquero, N.L., Tibbetts, S.G., Blankenship, M.B.",Examining the role of differential association and techniques of neutralization in explaining corporate crime,2005,Deviant Behavior,Review,CHILD
"Rajah, R., Lim, V.K.G.","Cyberloafing, neutralization and organizational citizenship behavior",2011,PACIS 2011 - 15th Pacific Asia Conference on Information Systems: Quality Research in Pacific,Conference Paper,CHILD
"Siponen, M., Vance, A.",Neutralization: New insights into the problem of employee information systems security policy violations,2010,MIS Quarterly: Management Information Systems,Article,CHILD
"Siponen, M., Vance, A., Willison, R.","New insights into the problem of software piracy: The effects of neutralization, shame, and moral beliefs",2012,Information and Management,Article,CHILD
"Sykes, G.M., Matza, D.",Techniques of neutralization: A theory of delinquency,1957,American Sociological Review,Article,CHILD
"Anandarajan, M.",Internet abuse in the workplace,2002,Communications of the ACM,Article,CHILD
"Velezmoro, R., Lacefield, K., Roberti, J.W.","Perceived stress, sensation seeking, and college students' abuse of the Internet",2010,Computers in Human Behavior,Article,CHILD
"Vitak, J., Crouse, J., Larose, R.",Personal Internet use at work: Understanding cyberslacking,2011,Computers in Human Behavior,Conference Paper,CHILD
"Woon, I.M.Y., Pee, L.G.",Behavioral factors affecting internet abuse in the workplace - An empirical investigation,2004,Proceedings of the Third Annual Workshop on HCI Research in MIS,Article,CHILD
"Young, K.",Policies and procedures to manage employee Internet abuse,2010,Computers in Human Behavior,Article,CHILD
"Young, K.S., Case, C.J.",Internet Abuse in the Workplace: New Trends in Risk Management,2004,Cyberpsychology and Behavior,Article,CHILD
Reference Count: 37,,,,,
,,,,,
"Jia R., Jia H.H.","Computer playfulness, openness to experience, and computer loafing",2012,"18th Americas Conference on Information Systems 2012, AMCIS 2012",Conference Paper,PARENT
"Agarwal, R., Karahanna, E.",Time flies when you're having fun: Cognitive absorption and beliefs about information technology usage,2000,MIS Quarterly: Management Information Systems,Article,CHILD
"BARRICK, M.R., MOUNT, M.K.",THE BIG FIVE PERSONALITY DIMENSIONS AND JOB PERFORMANCE: A META‐ANALYSIS,1991,Personnel Psychology,Article,CHILD
"Conlin, M.","Workers, surf at your own risk",2000,Business Week,Article,CHILD
"Costa Jr., P.T., McCrae, R.R.",Personality in Adulthood: A Six-Year Longitudinal Study of Self-Reports and Spouse Ratings on the NEO Personality Inventory,1988,Journal of Personality and Social Psychology,Article,CHILD
"Costa Jr., P.T., McCrae, R.R.",Four ways five factors are basic,1992,Personality and Individual Differences,Article,CHILD
"Fox, A.",Taking up slack,2010,HR Magazine,Article,CHILD
"Goldberg, L.R.",The Structure of Phenotypic Personality Traits,1993,American Psychologist,Article,CHILD
"Jia, H.H., Karau, S., Jia, R.","Personality Traits, Situational Factors, and Cyberloafing: A Comprehensive Framework",2007,Proceedings of Southern Management Association Conference,Article,CHILD
"John, O.P., Srivastava, S.","The Big Five trait taxonomy: History, measurement, and theoretical perspectives",1999,Handbook of Personality: Theory and Research,Article,CHILD
"Keen, Peter G.W.",MIS RESEARCH: REFERENCE DISCIPLINES AND A CUMULATIVE TRADITION.,1980,[No title available],Conference Paper,CHILD
"Lim, V.K.G.","The IT way of loafing on the job: Cyberloafing, neutralizing and organizational justice",2002,Journal of Organizational Behavior,Article,CHILD
"Lim, V.K.G., Teo, T.S.H.","Prevalence, perceived seriousness, justification and regulation of cyberloafing in Singapore: An exploratory study",2005,Information and Management,Article,CHILD
"MARTOCCHIO, J.J., WEBSTER, J.",EFFECTS OF FEEDBACK AND COGNITIVE PLAYFULNESS ON PERFORMANCE IN MICROCOMPUTER SOFTWARE TRAINING,1992,Personnel Psychology,Article,CHILD
"Serenko, A., Turel, O.",Are MIS research instruments stable? An exploratory reconsideration of the computer playfulness scale,2007,Information and Management,Article,CHILD
"Venkatesh, V.","Determinants of Perceived Ease of Use: Integrating Control, Intrinsic Motivation, and Emotion into the Technology Acceptance Model",2000,Information Systems Research,Article,CHILD
"Viswesvaran, C., Ones, D.S.","Importance of perceived personnel selection system fairness determinants: Relations with demographic, personality, and job characteristics",2004,International Journal of Selection and Assessment,Article,CHILD
"Webster, J., Ahuja, J.S.",Enhancing the design of Web navigation systems: The influence of user disorientation on engagement and performance,2006,MIS Quarterly: Management Information Systems,Article,CHILD
"Webster, J., Martocchio, J.J.",Microcomputer playfulness: Development of a measure with workplace implications,1992,MIS Quarterly: Management Information Systems,Article,CHILD
"Zweig, D., Webster, J.","What are we measuring? An examination of the relationships between the big-five personality traits, goal orientation, and performance intentions",2004,Personality and Individual Differences,Article,CHILD
Reference Count: 19,,,,,
,,,,,
"Wagner D.T., Barnes C.M., Lim V.K.G., Ferris D.L.",Lost sleep and cyberloafing: Evidence from the laboratory and a daylight saving time quasi-experiment,2012,Journal of Applied Psychology,Article,PARENT
"Aiken, L.S., West, S.G.",Multiple regression: Testing and interpreting interactions,1991,Multiple Regression: Testing and Interpreting Interactions,Article,CHILD
"Ancona, D., Chong, C.-L.","Entrainment: Pace, cycle, and rhythm in organizational behavior",1996,Research in Organizational Behavior,Article,CHILD
"Aries, M.B.C., Newsham, G.R.",Effect of daylight saving time on lighting energy use: A literature review,2008,Energy Policy,Article,CHILD
"Bandura, A.",Self-efficacy: The exercise of control,1997,Self-efficacy: The Exercise of Control,Article,CHILD
"Barnes, C.M.",I'll sleep when I'm dead. Managing those too busy to sleep,2011,Organizational Dynamics,Article,CHILD
"Barnes, C.M., Schaubroeck, J., Huth, M., Ghumman, S.",Lack of sleep and unethical conduct,2011,Organizational Behavior and Human Decision Processes,Article,CHILD
"Barnes, C.M., Wagner, D.T.",Changing to Daylight Saving Time Cuts Into Sleep and Increases Workplace Injuries,2009,Journal of Applied Psychology,Article,CHILD
"Baumeister, R.F.",The self,1998,Handbook of Social Psychology,Article,CHILD
"Baumeister, R.F.",Ego depletion and self-regulation failure: A resource model of self-control,2003,Alcoholism: Clinical and Experimental Research,Article,CHILD
"Baumeister, R.F., Heatherton, T.F.",Self-regulation failure: An overview,1996,Psychological Inquiry,Article,CHILD
"Baumeister, R.F., Heatherton, T.F., Tice, D.M.",Losing control: How and why people fail at self-regulation,1994,Losing Control: How and Why People Fail at Self-Regulation,Article,CHILD
"Baumeister, R.F., Muraven, M., Tice, D.M.","Ego depletion: A resource model of volition, self-regulation, and controlled processing",2000,Social Cognition,Article,CHILD
"Baumeister, R.F., Vohs, K.D.",Self-regulation and the executive function of the self,2003,Handbook of Self and Identity,Article,CHILD
"Benet-Martínez, V., John, O.P.",Los Cinco Grandes Across Cultures and Ethnic Groups: Multitrait Multimethod Analyses of the Big Five in Spanish and English,1998,Journal of Personality and Social Psychology,Article,CHILD
"Bidjerano, T., Dai, D.Y.",The relationship between the big-five model of personality and self-regulated learning strategies,2007,Learning and Individual Differences,Article,CHILD
"Borbély, A.A., Achermann, P.",Sleep homeostasis and models of sleep regulation,1999,Journal of Biological Rhythms,Conference Paper,CHILD
"Carver, C.S., Scheier, M.F.","Control theory: A useful conceptual framework for personality-social, clinical, and health psychology",1982,Psychological Bulletin,Article,CHILD
"Christian, M.S., Ellis, A.P.J.",Examining the effects of sleep deprivation on workplace deviance: A self-regulatory perspective,2011,Academy of Management Journal,Article,CHILD
"Czeisler, C.A., Duffy, J.F., Shanahan, T.L., Brown, E.N., Mitchell, J.F., Rimmer, D.W., Ronda, J.M., Silva, E.J., Allan, J.S., Emens, J.S., Dijk, D.-J., Kronauer, R.E.","Stability, precision, and near-24-hour period of the human circadian pacemaker",1999,Science,Article,CHILD
"de Souza, L., Benedito-Silva, A.A., Pires, M.L., Poyares, D., Tufik, S., Calil, H.M.",Further validation of actigraphy for sleep studies.,2003,Sleep,Note,CHILD
"Gailliot, M.T., Baumeister, R.F., Dewall, C.N., Maner, J.K., Plant, E.A., Tice, D.M., Brewer, L.E., Schmeichel, B.J.",Self-control relies on glucose as a limited energy source: Willpower is more than a metaphor,2007,Journal of Personality and Social Psychology,Article,CHILD
[No author name available],Getting the goods on time thieves,1983,ABA Banking Journal,Article,CHILD
"Ghumman, S., Barnes, C.M.",Sleep and prejudice: A resource recovery approach,0000,Journal of Experimental Social Psychology,Article,CHILD
"Hagger, M.S., Wood, C., Stiff, C., Chatzisarantis, N.L.D.",Ego Depletion and the Strength Model of Self-Control: A Meta-Analysis,2010,Psychological Bulletin,Article,CHILD
"Harrison, Y., Horne, J.A.",The impact of sleep deprivation on decision making: A review,2000,Journal of Experimental Psychology: Applied,Article,CHILD
"Holland, N., Hinze, J.",Daylight savings time changes and construction accidents,2000,Journal of Construction Engineering and Management,Article,CHILD
"Hursh, S.R., Redmond, D.P., Johnson, M.L., Thorne, D.R., Belenky, G., Balkin, T.J., Storm, W.F., Miller, J.C., Eddy, D.R.",Fatigue Models for Applied Research in Warfighting,2004,Aviation Space and Environmental Medicine,Conference Paper,CHILD
"Jean-Louis, G., Von Gizycki, H., Zizi, F., Fookson, J., Spielman, A., Nunes, J., Fullilove, R., Taub, H.",Determination of sleep and wakefulness with the actigraph data analysis software (ADAS),1996,Sleep,Article,CHILD
"Judge, T.A., Ilies, R.",Relationship of personality to performance motivation: A meta-analytic review,2002,Journal of Applied Psychology,Article,CHILD
"Kantermann, T., Juda, M., Merrow, M., Roenneberg, T.",The Human Circadian Clock's Seasonal Adjustment Is Disrupted by Daylight Saving Time,2007,Current Biology,Article,CHILD
"Kaplan, S., Berman, M.G.",Directed attention as a common resource for executive functioning and Self-Regulation,2010,Perspectives on Psychological Science,Article,CHILD
"Lim, J., Dinges, D.F.",A Meta-Analysis of the Impact of Short-Term Sleep Deprivation on Cognitive Variables,2010,Psychological Bulletin,Article,CHILD
"Lim, V.K.G.","The IT way of loafing on the job: Cyberloafing, neutralizing and organizational justice",2002,Journal of Organizational Behavior,Article,CHILD
"Lim, V.K.G., Teo, T.S.H.","Prevalence, perceived seriousness, justification and regulation of cyberloafing in Singapore: An exploratory study",2005,Information and Management,Article,CHILD
"Marcus, B., Schuler, H.",Antecedents of counterproductive behavior at work: A general perspective,2004,Journal of Applied Psychology,Review,CHILD
"Mccrae, R.R., Löckenhoff, C.E.",Self-Regulation and the Five-Factor Model of Personality Traits,2010,Handbook of Personality and Self-Regulation,Book Chapter,CHILD
"Mead, N.L., Baumeister, R.F., Gino, F., Schweitzer, M.E., Ariely, D.",Too tired to tell the truth: Self-control resource depletion and dishonesty,2009,Journal of Experimental Social Psychology,Article,CHILD
"Monk, T.H., Buysse, D.J., Billy, B.D., DeGrazia, J.M.","Using nine 2-h delays to achieve a 6-h advance disrupts sleep, alertness, and circadian rhythm",2004,Aviation Space and Environmental Medicine,Article,CHILD
"Muraven, M., Baumeister, R.F.",Self-Regulation and Depletion of Limited Resources: Does Self-Control Resemble a Muscle?,2000,Psychological Bulletin,Article,CHILD
"Muraven, M., Baumeister, R.F., Tice, D.M.",Longitudinal improvement of self-regulation through practice: Building self-control strength through repeated exercise,1999,Journal of Social Psychology,Article,CHILD
"Nilsson, J.P., Söderström, M., Karlsson, A.U., Lekander, M., Åkerstedt, T., Lindroth, N.E., Axelsson, J.",Less effective executive functioning after one night's sleep deprivation,2005,Journal of Sleep Research,Article,CHILD
[No author name available],The existence and characteristics of dayparts on the Internet,2003,The OPA White Papers,Article,CHILD
"Parrott, A.C., Garnham, N.J., Wesnes, K., Pincock, C.",Cigarette smoking and abstinence: Comparative effects upon cognitive task performance and mood state over 24 hours,1996,Human Psychopharmacology,Article,CHILD
"Pilcher, J.J., Huffcutt, A.I.",Effects of sleep deprivation on performance: A meta-analysis,1996,Sleep,Article,CHILD
"Prasad, S., Lim, V.K.G., Chen, D.J.Q.","Self-regulation, individual characteristics and cyberloafing",2010,PACIS 2010 - 14th Pacific Asia Conference on Information Systems,Conference Paper,CHILD
"Rones, P.L., Ilg, R.E., Gardner, J.M.",Trends in hours of work since the mid-1970s,1997,Monthly Labor Review,Article,CHILD
"Sadeh, A., Sharkey, K.M., Carskadon, M.A.",Activity-based sleep-wake identification: An empirical test of methodological issues,1994,Sleep,Article,CHILD
"Schnyer, D.M., Zeithamova, D., Williams, V.",Decision-making under conditions of sleep deprivation: Cognitive and neural consequences,2009,Military Psychology,Article,CHILD
"Scott, B.A., Judge, T.A.","Insomnia, emotions, and job satisfaction: A multilevel study",2006,Journal of Management,Article,CHILD
"Tangney, J.P., Baumeister, R.F., Boone, A.L.","High Self-Control Predicts Good Adjustment, Less Pathology, Better Grades, and Interpersonal Success",2004,Journal of Personality,Article,CHILD
"Taylor, A.","Gambling at work """"costs employers £300M a year.""""",2007,Financial Times,Article,CHILD
Reference Count: 51,,,,,
,,,,,
Zoghbi-Manrique-De-Lara P.,Reconsidering the boundaries of the cyberloafing activity: The case of a university,2012,Behaviour and Information Technology,Article,PARENT
[No author name available],"""""Does cyberloafing undermining productivity?""""",2004,Management Issues News,Article,CHILD
"Anandarajan, M., Simmers, C.A.",Developing human capital through personal web use in the workplace: Mapping employee perceptions,2005,Communications of the Association for Information Systems,Article,CHILD
"Aquino, K., Lewis, M.U., Bradfield, M.","Justice constructs, negative affectivity, and employee deviance: A proposed model and empirical test",1999,Journal of Organizational Behavior,Article,CHILD
"Bennett, R.J., Robinson, S.L.",Development of a measure of workplace deviance,2000,Journal of Applied Psychology,Article,CHILD
"Bentler, P.M., Chou, C.-P.",Practical Issues in Structural Modeling,1987,Sociological Methods &amp; Research,Article,CHILD
"Bitner, M.J., Booms, B.H., Mohr, L.A.",Critical service encounters: The employee's viewpoint,1994,Journal of Marketing,Article,CHILD
"Blanchard, A.L., Henle, C.A.",Correlates of different forms of cyberloafing: The role of norms and external locus of control,2008,Computers in Human Behavior,Article,CHILD
"Borman, W.C., Motowidlo, S.J.",Expanding the criterion domain to include elements of contextual performance,1993,Personnel Selection in Organizations,Article,CHILD
"Borman, W.C., Motowidlo, S.J.",Task performance and contextual performance: The meaning for personnel selection research,1997,Human Performance,Article,CHILD
"Browne, M.W., Cudeck, R.",Alternative ways of assessing model fit,1993,Testing Structural Equation Models,Article,CHILD
"Casanueva, C., Peribañez, R., Rufino, J.E.",Calidad percibida por el alumno en el servicio docente universitario: Desarrollo de una escala de medida,1997,XI Congreso Nacional AEDEM,Article,CHILD
"Debt, C.",Are your internet costs going through the roof?,2006,Debt Cubed,Article,CHILD
"Fox, A.",Caught in the web,2007,HR Magazine,Article,CHILD
"Ijsselsteijn, W., Van Baren, J., Van Lanen, F.",Staying in touch: Social presence and connectedness through synchronous and asynchronous communication media,2003,Human-Computer Interaction: Theory and Practice (Part II),Article,CHILD
"Lea, M., Spears, R.",Paralanguage and social perception in computer-mediated communication,1992,Journal of Organizational Computing,Article,CHILD
"Lee, G., Lin, H.",Customer perceptions of e-service quality in online shopping,2005,International Journal of Retail and Distribution Management,Review,CHILD
"Lehtinen, J.","""""Customer oriented service system""""",2019,Customer Oriented Service System,Article,CHILD
"Lavoie, J.A.A., Pychyl, T.A.","Cyberslacking and the procrastination superhighway: A web-based survey of online procrastination, attitudes, and emotion",2001,Social Science Computer Review,Article,CHILD
"Lim, V.K.G.","The IT way of loafing on the job: Cyberloafing, neutralizing and organizational justice",2002,Journal of Organizational Behavior,Article,CHILD
"Lim, V.K.G., Chen, D.J.Q.",Cyberloafing at the workplace: Gain or drain on work?,2012,Behaviour and Information Technology,Article,CHILD
"Lim, V.K.G., Teo, T.S.H.","Prevalence, perceived seriousness, justification and regulation of cyberloafing in Singapore: An exploratory study",2005,Information and Management,Article,CHILD
"MacKinnon, D.P., Krull, J.L., Lockwood, C.M.","Equivalence of the mediation, confounding and suppression effect",2000,Prevention Science,Article,CHILD
"Maruping, L.M., Agarwal, R.",Managing team interpersonal processes through technology: A Task-technology fit perspective,2004,Journal of Applied Psychology,Article,CHILD
"Mirchandani, D.A.",A deterrence theory perspective on personal web usage,2004,Personal Web Usage in Workplace: A Guide to Effective Human Resources Managment,Article,CHILD
"Oravec, J.A.",Constructive approaches to internet recreation in the workplace,2002,Communications of the ACM,Article,CHILD
"Oravec, J.A.",When work morphs into play: Using constructive recreation to support the flexible workplace,2004,Personal Web Usage in the Workplace: A Guide to Effective Human Resource Management,Article,CHILD
"Organ, D.W.",Organizational citizenship behavior: The good soldier syndrome,1988,Organizational Citizenship Behavior: The Good Soldier Syndrome,Article,CHILD
"Parasuraman, A., Zeithaml, V.A., Berry, L.L.",A conceptual model of service quality and its implications for future research,1985,Journal of Marketing,Article,CHILD
"Phillips, J.G., Reddie, L.",Decisional style and self-reported Email use in the workplace,2007,Computers in Human Behavior,Article,CHILD
"Robinson, S.L., Bennett, R.J.",A typology of deviant workplace behaviors: A multidimensional scaling study,1995,Academy of Management Journal,Article,CHILD
"Stanton, J.M.",Company profile of the frequent internet user,2002,Communications of the ACM,Article,CHILD
"Straub, D.W., Welke, R.J.",Coping with systems risk: Security planning models for management decision making,1998,MIS Quarterly: Management Information Systems,Article,CHILD
"Van Dyne, L., Cummings, L.L., Parks, J.M.",Extra-role behaviors: In pursuit of construct and definitional clarity (a bridge over muddied waters),1995,Research in Organizational Behavior,Article,CHILD
"Walther, J.B.",Interpersonal Effects in Computer-Mediated Interaction: A Relational Perspective,1992,Communication Research,Article,CHILD
"Williams, L.J., Hazer, J.T.",Antecedents and Consequences of Satisfaction and Commitment in Turnover Models. A Reanalysis Using Latent Variable Structural Equation Methods,1986,Journal of Applied Psychology,Article,CHILD
"Yoon, M.H., Beatty, S.E., Suh, J.",The effect of work climate on critical employee and customer outcomes: An employee-level analysis,2001,International Journal of Service Industry Management,Article,CHILD
"De Lara, P.Z.M., Tacoronte, D.V., Ding, J.-M.T.",Do current anti-cyberloafing disciplinary practices have a replica in research findings?: A study of the effects of coercive strategies on workplace Internet misuse,2006,Internet Research,Article,CHILD
Reference Count: 37,,,,,
,,,,,
"Lim V.K.G., Chen D.J.Q.",Cyberloafing at the workplace: Gain or drain on work?,2012,Behaviour and Information Technology,Article,PARENT
[No author name available],"""""Does cyberloafing undermining productivity?""""",2004,Management Issues News,Article,CHILD
"Anandarajan, M., Simmers, C.A.",Developing human capital through personal web use in the workplace: Mapping employee perceptions,2005,Communications of the Association for Information Systems,Article,CHILD
"Blanchard, A.L., Henle, C.A.",Correlates of different forms of cyberloafing: The role of norms and external locus of control,2008,Computers in Human Behavior,Article,CHILD
"Butler, A.B.",Job characteristics and college performance and attitudes: A model of work-school conflict and facilitation,2007,Journal of Applied Psychology,Article,CHILD
"Debt, C.",Are your internet costs going through the roof?,2006,Debt Cubed,Article,CHILD
"Fallows, D.",How women and men use the Internet,2005,Pew Internet &amp; American Life Project,Article,CHILD
"Fox, A.",Caught in the web,2007,HR Magazine,Article,CHILD
"Goode, W.J.",A theory of role strain,1960,American Sociological Review,Article,CHILD
"Hargittai, E., Shafer, S.",Differences in actual and perceived online skills: The role of gender,2006,Social Science Quarterly,Article,CHILD
"Henle, C.A., Blanchard, A.L.",The interaction of work stressors and organizational sanctions on cyberloafing,2008,Journal of Managerial Issues,Article,CHILD
"Hollinger, R.C., Clark, J.P.","Deterrence in the workplace: perceived certainty, perceived severity, and employee theft.",1983,Social forces; a scientific medium of social study and interpretation,Article,CHILD
"Jackson, L.A., Ervin, K.S., Gardner, P.D., Schmitt, N.",Gender and the internet: Women communicating and men searching,2001,Sex Roles,Article,CHILD
"Lim, V.K.G.","The IT way of loafing on the job: Cyberloafing, neutralizing and organizational justice",2002,Journal of Organizational Behavior,Article,CHILD
"Lim, V.K.G., Teo, T.S.H.","Prevalence, perceived seriousness, justification and regulation of cyberloafing in Singapore: An exploratory study",2005,Information and Management,Article,CHILD
"Lim, V.K.G., Teo, T.S.H., Loo, G.L.",How do I loaf here? Let me count the ways,2002,Communications of the ACM,Article,CHILD
"Maslach, C., Leiter, M.P.",The truth about burnout: How organizations cause personal stress and what to do about it,1997,The Truth About Burnout,Article,CHILD
"Mastrangelo, P.M., Everton, W., Jolton, J.A.",Personal use of work computers: Distraction versus destruction,2006,Cyberpsychology and Behavior,Conference Paper,CHILD
"Ono, H., Zavodny, M.",Gender and the Internet,2003,Social Science Quarterly,Article,CHILD
