Author,Title,Year,Source Title,Document Type,FAMILY_TYPE
[No author name available],"Capturing Value from Technological Innovation: Integration, Strategic Partnering, and Licensing Decisions",1988," Teece, David J. (1988), “<t>Capturing Value from Technological Innovation: Integration, Strategic Partnering, and Licensing Decisions<t>,” Interfaces, 18 (May-June), 46–61. Google Scholar | Crossref
",,CHILD
[No author name available],Strategy is Different in Service Businesses,1978," Thomas, Dan R.E. (1978), “<t>Strategy is Different in Service Businesses<t>,” Harvard Business Review, 56 (July-August), 158–65. Google Scholar
",,CHILD
[No author name available],Customer Intimacy and Other Value Disciplines,1993," Treacy, Michael and Wiersema, Fred (1993), “<t>Customer Intimacy and Other Value Disciplines<t>,” Harvard Business Review, 71 (January-February), 84–93. Google Scholar
",,CHILD
[No author name available],Mass Marketing in Service Retailing: A Review and Synthesis of Major Methods,1980," Upah, Gregory D. (1980), “<t>Mass Marketing in Service Retailing: A Review and Synthesis of Major Methods<t>,” Journal of Retailing, 56 (Fall), 59–76. Google Scholar
",,CHILD
"Venkatraman, N.",IT-Induced Business Reconfiguration,1991," <a>Venkatraman, N.</a> (1991), “<t>IT-Induced Business Reconfiguration</t>,” in The Corporation of the 1990s, Scott Martin, Michael S. , ed. New York: Oxford University Press, 122–58. Google Scholar
",,CHILD
[No author name available],Electronic Integration and Strategic Advantage: A Quasi-Experimental Study in the Insurance Industry,1990," Venkatraman, N. and Zaheer, Akbar (1990), “<t>Electronic Integration and Strategic Advantage: A Quasi-Experimental Study in the Insurance Industry<t>,” Information Systems Research, 1 (December), 377- . Google Scholar | Crossref
",,CHILD
[No author name available],American Hospital Supply: The ASAP System (A),1988," Vitale, M. R. (1988), “<t>American Hospital Supply: The ASAP System (A)</t>,” Harvard Business School Case 9–186–005, Revision 1/88, Boston, MA: Harvard Business School Publishing Division. Google Scholar
",,CHILD
[No author name available],"Merrill Lynch CMAs Draw Interest, 1977",1989," Wall Street Journal (1989), “<t>Merrill Lynch CMAs Draw Interest, 1977<t>” (November 3), B1. Google Scholar
",,CHILD
[No author name available],Merrill's Once Revolutionary CMA Loses Some Force,1993," Wall Street Journal (1993), “<t>Merrill's Once Revolutionary CMA Loses Some Force<t>” (January 7), C1, C13. Google Scholar
",,CHILD
[No author name available],The Relationship Between Investment in Information Technology and Firm Performance: A Study of the Value Manufacturing Sector,1992," Weill, Peter (1992), “<t>The Relationship Between Investment in Information Technology and Firm Performance: A Study of the Value Manufacturing Sector<t>,” Information Systems Research, 3 (December), 307–333. Google Scholar | Crossref
",,CHILD
[No author name available],Little Forecast on Information Technology and Productivity.,1991," Weizer, Norman , Gardner, George O. , Stuart, Lipoff , Roetter, Martyn F. , and Withington, Fredrick G. (1991), The Arthur D. <t>Little Forecast on Information Technology and Productivity.</t> New York: John Wiley & Sons Inc. Google Scholar
",,CHILD
[No author name available],"Mergers, Restructuring, and Corporate Control.",1990," Weston, J. Fred , Chung, Kwang S. , and Hoag, Susan E. (1990), <t>Mergers, Restructuring, and Corporate Control.</t> Englewood Cliffs, NJ: Prentice-Hall, Inc. Google Scholar
",,CHILD
[No author name available],Effecient Cultures: Exploring the Relationship Between Culture and Organizational Performance,1983," Wilkins, Alan L. and Ouchi, William G. (1983), “<t>Effecient Cultures: Exploring the Relationship Between Culture and Organizational Performance<t>,” Administrative Science Quarterly, 28 (September), 468–81. Google Scholar | Crossref
",,CHILD
[No author name available],How Sustainable Is Your Competitive Advantage?,1992," Williams, Jeffery R. (1992), “<t>How Sustainable Is Your Competitive Advantage?<t>” California Management Review, 34 (Spring), 29–51. Google Scholar | SAGE Journals
",,CHILD
[No author name available],The Vertical Integration of Production: Market Failure Considerations,1971," Williamson, Oliver E. (1971), “<t>The Vertical Integration of Production: Market Failure Considerations<t>,” American Economic Review, 61 (May), 112–23. Google Scholar
",,CHILD
[No author name available],Markets and Hierarchies: Analysis and Antitrust Implications.,1975," Williamson, Oliver E. (1975), <t>Markets and Hierarchies: Analysis and Antitrust Implications.</t> New York: The Free Press. Google Scholar
",,CHILD
[No author name available],The Economic Institutions of Capitalism,1985," Williamson, Oliver E. (1985), <t>The Economic Institutions of Capitalism</t>, New York: The Free Press. Google Scholar
",,CHILD
[No author name available],Knowledge and Competence as Strategic Assets,1987," Winter, Sidney G. (1987), “<t>Knowledge and Competence as Strategic Assets</t>,” in The Competitive Challenge, Teece, David J. , ed. New York: Harper and Row, 159–84. Google Scholar
",,CHILD
[No author name available],Blind Spots in Industry and Competitor Analysis,1991," Zajac, E. J. and Bazerman, M. H. (1991), “<t>Blind Spots in Industry and Competitor Analysis<t>,” Academy of Management Review, 16 (January), 37–56. Google Scholar | Crossref
",,CHILD
[No author name available],In the Age of the Smart Machine: The Future of Work and Power,1988," Zuboff, Shoshana (1988), <t>In the Age of the Smart Machine: The Future of Work and Power</t>. New York: Basic Books. Google Scholar
",,CHILD
Reference Count: 135,,,,,
,,,,,
[No author name available],"""Management by Maxim: How Business and IT Managers Can Create IT Infrastructures",1997,"<PARENTARTICLE>Broadbent, M., and Weill, P. <t>""Management by Maxim: How Business and IT Managers Can Create IT Infrastructures</t>,"" Sloan Management Review (38:3), 1997, pp. 77-92.Google Scholar
",,PARENT
[No author name available],Exploring How Firms View IT Infrastructure,1995,"1. P. Weill, M. Broadbent, C. Butler, and C. Soh, “<t>Exploring How Firms View IT Infrastructure</t>” (Amsterdam, The Netherlands: Sixteenth International Conference on Information Systems, 14–17 December 1995).
",,CHILD
"G. Hamel,",Strategy as Revolution,1996,"<a>G. Hamel,</a> “<t>Strategy as Revolution</t>,” Harvard Business Review, volume 74, July–August 1996, pp. 69–82.
",,CHILD
[No author name available],Building IT Infrastructure for the 1990s,1989,"4. D.T. McKay and D.W. Brockaway, “<t>Building IT Infrastructure for the 1990s</t>,” Stage by Stage, volume 9, issue 3, 1989; and
",,CHILD
[No author name available],The Role and Value of Information Technology Infrastructure: Some Empirical Observations,1993,"P. Weill, “<t>The Role and Value of Information Technology Infrastructure: Some Empirical Observations</t>,” in R. Banker, R. Kauffman, and M.A. Mahmood, eds., Strategic Information Technology Management: Perspectives on Organizational Growth and Competitive Advantage(Middleton, Pennsylvania: Idea Group Publishing, 1993).
",,CHILD
[No author name available],A Conversation with Bob Shapiro,1995,"5. “<t>A Conversation with Bob Shapiro</t>,” Monsanto Magazine, number 2, 1995, pp. 4–9.
",,CHILD
Monsanto,Annual Report to Shareowners,1995,"6. <a>Monsanto</a>, <t>Annual Report to Shareowners</t>, 1995, p. 10.
",,CHILD
[No author name available],Standardizing the Information Technology Environment at Telecom Australia,1995,"9. C. Butler and P. Weill, “<t>Standardizing the Information Technology Environment at Telecom Australia</t>” (Carlton, Victoria, Australia: University of Melbourne, Melbourne Business School, Case Study Services CL333, 1995).
",,CHILD
 G. Hamel ,Competing for the Future,1994,"10.<a> G. Hamel </a>and C.K. Prahalad, <t>Competing for the Future</t> (Boston: Harvard Business School Press, 1994).
",,CHILD
J. Jost,Amcor’s New Paperchase,1994,"11. <a>J. Jost</a>, “<t>Amcor’s New Paperchase</t>,” Australian Business Monthly, volume 14, February 1994, pp. 40–43.
",,CHILD
[No author name available],“Management of Information Technology at Amcor Ltd.,1995,"12. C. Butler, M. Broadbent, and S. Niemann, <t>“Management of Information Technology at Amcor Ltd.</t>” (Carlton, Victoria, Australia: University of Melbourne, Melbourne Business School, Case Study Services CL334, 1995).
",,CHILD
[No author name available],Amcor Fibre Packaging Deployment of Information Technology: The Case of an International Business,1995,"13. M. Broadbent and C. Butler, “<t>Amcor Fibre Packaging Deployment of Information Technology: The Case of an International Business</t>” (Carlton, Victoria, Australia: University of Melbourne, Melbourne Business School, Case Study Services CL331, 1995).
",,CHILD
[No author name available],"Competing on Capabilities: The New Rules of Corporate Strategy,",1992,"15. G. Stalk, P. Evans, and L.E. Shulman, “<t>Competing on Capabilities: The New Rules of Corporate Strategy,</t>” Harvard Business Review, volume 70, March–April 1992, pp. 57–69.
",,CHILD
[No author name available],"The Role of Information Technology in International Business Operations: The Case of Honda Motor Co., Ltd",1995,"16. M. Broadbent, “<t>The Role of Information Technology in International Business Operations: The Case of Honda Motor Co., Ltd</t>.” (Carlton, Victoria, Australia: University of Melbourne, Melbourne Business School, 1995).
",,CHILD
Aristotle,Rhetoric,1984,"<a>Aristotle</a>, “<t>Rhetoric</t>,” Book II, in J. Barnes, The Complete Works of Aristotle (Princeton, New Jersey: Princeton University Press, 1984), volume 2, chapters 20–22, pp. 2219–2224.
",,CHILD
[No author name available],The Strategy Concept and Process: A Pragmatic Approach,1996,"18. A.C. Hax and N.S. Majluf, <t>The Strategy Concept and Process: A Pragmatic Approach</t>, 2nd ed. (Englewood Cliffs, New Jersey: Prentice Hall, 1996);
",,CHILD
"H. Mintzberg,",The Strategy Process,1995,"<a>H. Mintzberg,</a> J.B. Quinn, and J. Voyer, <t>The Strategy Process</t> (Englewood Cliffs, New Jersey: Prentice Hall, 1995); and
",,CHILD
[No author name available],The Executive Guide to Strategic Planning ,1987,"P.J. Below, G.L. Morrisey, and B.L. Acomb, <t>The Executive Guide to Strategic Planning </t>(San Francisco: Jossey-Bass, 1987).
",,CHILD
[No author name available],Case Vignette of RACV: Information Technology Infrastructure Study,1995,"19. K. Dery and P. Weil, “<t>Case Vignette of RACV: Information Technology Infrastructure Study</t>” (Carlton, Victoria, Australia: University of Melbourne, Melbourne Business School, 1995).
",,CHILD
S.H. Haeckel,Managing by Wire,1993,"20. <a>S.H. Haeckel</a> and R.L. Nolan, “<t>Managing by Wire</t>,” Harvard Business Review, volume 71, September–October 1993, pp. 123–132.
",,CHILD
[No author name available],"How Executives Can Shape Their Company’s Information Systems,",1989,"T.H. Davenport, M. Hammer, and T.J. Metsisto, “<t>How Executives Can Shape Their Company’s Information Systems,</t>” Harvard Business Review, volume 67, March–April 1989, pp. 130–134.
",,CHILD
[No author name available],While elements of each view can often be found,1993,"21. <t>While elements of each view can often be found</t>, one view predominates. See: Weil (1993).
",,CHILD
[No author name available],Johnson & Johnson: Building an Infrastructure to Support Global Operations,1995,"23. J.W. Ross, “<t>Johnson & Johnson: Building an Infrastructure to Support Global Operations</t>” (Cambridge, Massachusetts: MIT Sloan School of Management, Center for Information Systems Research, CISR WP No. 283, 1995); and 
",,CHILD
[No author name available],Case Vignette of Johnson & Johnson Company: Information Technology Infrastructure Study,1995,"C. Lentz, J.W. Ross, and J. Henderson, “<t>Case Vignette of Johnson & Johnson Company: Information Technology Infrastructure Study</t>” (Carlton, Victoria, Australia: University of Melbourne, Melbourne Business School, Case Study Services, 1995).
",,CHILD
Reference Count: 23,,,,,
,,,,,
Reference Count: 23,,,,,
,,,,,
[No author name available],"Rewards to Investors in Innovative Information Technology Applications: First Movers and Early Followers in ATMs,",1995,"<PARENTARTICLE>Dos Santos, B. L., and Peffers, K. ""<t>Rewards to Investors in Innovative Information Technology Applications: First Movers and Early Followers in ATMs,</t>"" Organization Science (6:3), 1995, pp. 241-259.Google ScholarDigital Library
",,PARENT
[No author name available], Results of the 1975 National Operations & Automation Survey,1975,"American Bankers Association (1975),<t> Results of the 1975 National Operations & Automation Survey</t>, Washington DC.Google Scholar<i></i>
",,CHILD
American Bankers Association,National Operations / Automation Survey ,1981,"<a>American Bankers Association</a> (1981), <t>National Operations / Automation Survey </t>1981, Washington DC.Google Scholar<i></i>
",,CHILD
American Bankers Association,National Operations / Automation Survey ,1986,"<a>American Bankers Association</a> (1986), <t>National Operations / Automation Survey </t>1986. Washington DC.Google Scholar<i></i>
",,CHILD
American Bankers Association ,National Operations / Automation Survey ,1990,"<a>American Bankers Association </a>(1990), <t>National Operations / Automation Survey </t>1990, Washington DC.Google Scholar<i></i>
",,CHILD
[No author name available],The Economic Implications of Learning by Doing,1962,"Arrow, K. (1962), ""<t>The Economic Implications of Learning by Doing</t>,"" Review of Economic Studies, 29, 166-170.Google ScholarCross Ref
",,CHILD
[No author name available],Technology Diffusion and Organizational Learning: The Case of Business Computing,1992,"Attewell. P. (1992), ""<t>Technology Diffusion and Organizational Learning: The Case of Business Computing</t>,"" Organizational Science, 3, 1, 1-19. Google ScholarDigital Library
",,CHILD
"Babb, S.","Making ATMs Pay,",1991,"<a>Babb, S.</a> (1991), ""<t>Making ATMs Pay,</t>"" Bank Management, 67, 2, February, 34-37.Google Scholar
",,CHILD
[No author name available], Innovation and the Productivity Crisis,1988,"Bailey, M. N. and A. Chakrabarti, (1988),<t> Innovation and the Productivity Crisis</t>, Brookings Institute. Washington D.C.Google Scholar
",,CHILD
[No author name available],Strategic Contributions of Information Technology: An Empirical Study of ATM Networks,1988,"Banker, R. D and R. J. Kauffman (1988), ""<t>Strategic Contributions of Information Technology: An Empirical Study of ATM Networks</t>,"" Proceedings of the Ninth International Conference on Information Systems, Minneapolis, MN.Google Scholar
",,CHILD
[No author name available],"Organizational Culture, Can it be a Source of Sustained Competitive Advantage?",1986,"Barney, J. (1986), ""<t>Organizational Culture, Can it be a Source of Sustained Competitive Advantage?</t>"" Academy of Management Review, July, 656-665.Google ScholarCross Ref
",,CHILD
[No author name available],"Information Technology: A Strategic Opportunity,",1984,"Benjamin, R., J. Rockart, M. Scott Morton and J. Wyman (1984). ""<t>Information Technology: A Strategic Opportunity,</t>"" Sloan Management Review, Spring, 3-10.Google Scholar
",,CHILD
"Bittlestone, R",Computerization: Out of Control?,1990,"<a>Bittlestone, R</a>. (1990), ""<t>Computerization: Out of Control?</t>,"" Computerworld, March 12.Google Scholar
",,CHILD
"Cash, J.","IS Redraws Competitive Boundaries,",1985,"<a>Cash, J.</a> and B. Konsynski (1985), ""<t>IS Redraws Competitive Boundaries,</t>"" Harvard Business Review, March-April, 134-142.Google Scholar
",,CHILD
[No author name available],"McKesson Drug Company: A Case Study of Economost--A Strategic Information System,",1988,"Clemons, E. K. and M. C. Row (1988), ""<t>McKesson Drug Company: A Case Study of Economost--A Strategic Information System,</t>"" Journal of Management Information Systems, 6, 1, Summer, 36-50. Google ScholarDigital Library
",,CHILD
Conference of State Bank Supervisors,A Profile of State-Chartered Banking,1979,"<a>Conference of State Bank Supervisors</a> (1979), <t>A Profile of State-Chartered Banking</t>, Washington D.C, 20036.Google Scholar<i></i>
",,CHILD
Conference of State Bank Supervisors,A Profile of State-Chartered Banking,1983,"<a>Conference of State Bank Supervisors</a> (1983). <t>A Profile of State-Chartered Banking</t>, Washington D. C., 20036.Google Scholar<i></i>
",,CHILD
[No author name available],"Airline Reservation Systems: Lessons from History,",1988,"Copeland, D G. and J L. McKenney (1988), ""<t>Airline Reservation Systems: Lessons from History,</t>"" MIS Quarterly, 12, 3. September, 353-370. Google ScholarDigital Library
",,CHILD
[No author name available],Information Systems Success The Quest for the Dependent Variable,1992,"Delong, W. H. and E. R. McLean (1992), ""<t>Information Systems Success The Quest for the Dependent Variable</t>,"" Information Systems Research, 3, 1, March 60-95.Google ScholarDigital Library
",,CHILD
[No author name available],Justifying Investments in New Information Technologies,1991,"Dos Santos, B. L (1991), ""<t>Justifying Investments in New Information Technologies</t>,"" Journal of Management Information Systems, 7, 4, Spring. 71-89. Google ScholarDigital Library
",,CHILD
[No author name available],The Effects of Early Adoption of Information Technology: An Empirical Study,1991,"K. Peffers (1991), ""<t>The Effects of Early Adoption of Information Technology: An Empirical Study</t>."" Proceedings of the Twelfth International Conference on Information Systems, New York, December, 127-140. Google Scholar
",,CHILD
[No author name available],Firm Level Performance Effects: A Framework for Information Technology Evaluation Research,1993,"K. Peffers (1993), ""<t>Firm Level Performance Effects: A Framework for Information Technology Evaluation Research</t>,"" in R. D. Banker, R. J. Kauffman and M. A. Mahmood (Eds.), Strategic Information Technology Management: Perspectives on Organizational Growth and Competitive Advantage, Ideal Group Publishing. Harrisburg, PA 515-546. Google Scholar
",,CHILD
[No author name available],The Impact of Information Technology Investment Announcements on the Market Value of the Firm,1993,"D. C. Mauer (1993), ""<t>The Impact of Information Technology Investment Announcements on the Market Value of the Firm</t>,"" Information Systems Research, 4, 1, 1-23. Google ScholarDigital Library
",,CHILD
Federal Reserve Board of Governors, Annual Statistical Digest,1979,"<a>Federal Reserve Board of Governors</a> (1979),<t> Annual Statistical Digest</t>, Washington D.C.Google Scholar
",,CHILD
[No author name available],"Strategic Groups and Performance: The US Insurance Industry, 1970-1984",1990,"Fiegenbaum, A. and H. Thomas (1990), ""<t>Strategic Groups and Performance: The US Insurance Industry, 1970-1984</t>,"" Strategic Management Journal, 11, 197-215.Google Scholar
",,CHILD
[No author name available],"What's in a Name? Reputation Building and Corporate Strategy,",1990,"Fombrun, C. and M. Shanley (1990), ""<t>What's in a Name? Reputation Building and Corporate Strategy,</t>"" Academy of Management Journal, 33, 2, 233-258.Google Scholar
",,CHILD
[No author name available],"""Using Technology for Competitive Advantage: The ATM Experience at Citicorp,",1988,"Glaser, P. F. (1988), <t>""Using Technology for Competitive Advantage: The ATM Experience at Citicorp,</t>"" in B. R. Guile, and J. B. Quinn (Eds.), Managing Innovation Cases from the Services Industries, National Academy Press, Washington, D.C., 108-114.Google Scholar
",,CHILD
"Hall, M.,",Firm Size and Profitability,1967,"<a>Hall, M.,</a> and L. Weiss (1967), ""<t>Firm Size and Profitability</t>,"" The Review of Economics and Statistics, 4, 3, August, 319-331.Google ScholarCross Ref
",,CHILD
[No author name available],The Impact of Technology Adoption on Market Structure.,1990,"Hannan, T. H. and J. M. McDowell (1990), ""<t>The Impact of Technology Adoption on Market Structure.</t>"" Review of Economics and Statistics. 72, 1, February, 164-168.Google ScholarCross Ref
",,CHILD
[No author name available],The Information System as a Competitive Weapon,1984,"Ives, B. and G. P. Learmonth, (1984), ""<t>The Information System as a Competitive Weapon</t>,"" Communications of the ACM, 27, 12, 1193-1201. Google ScholarDigital Library
",,CHILD
"Johnson, B","Managing Organizational Innovation,",1987,"<a>Johnson, B</a> and R. Rice (1987), <t>Managing Organizational Innovation,</t> Columbia University Press: New York. Google Scholar
",,CHILD
[No author name available],Creating Competitive Advantage with lnterorganizational Information Systems,1988,"Johnstone, H. R. nd M. R. Vitale (1988), ""<t>Creating Competitive Advantage with lnterorganizational Information Systems</t>,"" MIS Quarterly, 12, 2, June 153-165. Google ScholarDigital Library
",,CHILD
[No author name available],"""ATM Called 'Only Hope' to Minimize Costs, Cope with Shrinking Labor Force,",1989,"Kantrow, Y D. (1989), <t>""ATM Called 'Only Hope' to Minimize Costs, Cope with Shrinking Labor Force,</t>"" American Banker, January 4.Google Scholar
",,CHILD
[No author name available],"Growth Patterns and Regime Change in Nationally Shared Electronic Banking Networks: An Econometric Analysis of CIRRUS and PLUS,",1993,"Kauffman, R. B. and Y. M Wang (1993), ""<t>Growth Patterns and Regime Change in Nationally Shared Electronic Banking Networks: An Econometric Analysis of CIRRUS and PLUS,</t>"" Proceedings of the 25th Hawaii International Conference on System Sciences, Vol IV, Kauai, Hawaii, January, 819-828.Google Scholar
",,CHILD
"Keen, P G. W. ",Competing in Time,1988,"<a>Keen, P G. W. </a>(1988), <t>Competing in Time</t>, Ballinger Press.Google Scholar
",,CHILD
[No author name available],Seeking Competitive Advantage Using Information Intensive Strategies: Facilitators and Inhibitors,1989,"King, W R., V. Grover and E. M Hufnagel (1989), ""<t>Seeking Competitive Advantage Using Information Intensive Strategies: Facilitators and Inhibitors</t>,"" in K. Laydon and J. Turner (Eds.), Information Technology and Management Strategy, Prentice Hall, Englewood Cliffs, NJ.Google Scholar
",,CHILD
[No author name available],"The Public Policy Implications of State Laws Pertaining to Automated Teller Machines,""",1990,"Laderman, E. S. (1990), ""<t>The Public Policy Implications of State Laws Pertaining to Automated Teller Machines,""</t> Economic Review (Federal Reserve Bank of San Francisco), 43-58.Google Scholar
",,CHILD
[No author name available],The Timing ot Competitive Market Entry: An Exploratory Study of New Industrial Products,1990,"Lilien, G. I. and E. Yoon (1990), ""<t>The Timing ot Competitive Market Entry: An Exploratory Study of New Industrial Products</t>,"" Management Science, 36, 5, 568-585. Google ScholarDigital Library
",,CHILD
[No author name available],An Assessment of the Productivity Impact of Information Technologies,1988,"Loveman, G. W (1988), ""<t>An Assessment of the Productivity Impact of Information Technologies</t>,"" Working Paper, Department of Economics. Massachusetts Institute of Technology. Cambridge, MA, June.Google Scholar
",,CHILD
[No author name available],The Business Value of Information Technology: A Historical Perspective and Thoughts for Future Research,1993,"Lucas, H. C. Jr. (1993), ""<t>The Business Value of Information Technology: A Historical Perspective and Thoughts for Future Research</t>,"" in R. D. Banker, R. J Kauffman and M. A. Mahmood (Eds ), Strategic Information Technology Management Perspectives on Organizational Growth and Competitive Advantage, Idea Group Publishing, Harrisburg PA, 359-374. Google Scholar
",,CHILD
[No author name available],"First Mover Effects in Multiple Dynamic Markets,",1992,"Mascarenhas, B. (1992), ""<t>First Mover Effects in Multiple Dynamic Markets,</t>"" Strategic Management Journal, 13, March, 237-243.Google ScholarCross Ref
",,CHILD
[No author name available],"The Diffusion of Innovation Among Steel Firms: The Basic Oxygen Furnace,",1982,"Oster, S. M (1982), ""<t>The Diffusion of Innovation Among Steel Firms: The Basic Oxygen Furnace,</t>"" Bell Journal of Economics, Spring, 45-56.Google ScholarCross Ref
",,CHILD
[No author name available],"Sectoral Patterns of Technical Change,",1985,"Pavitt, K. (1985), ""<t>Sectoral Patterns of Technical Change,</t>"" Research Policy, 13, 343-373.Google ScholarCross Ref
",,CHILD
"Peffers, K.","Management Summary,",1992,"<a>Peffers, K.</a> (1992), ""<t>Management Summary,</t>"" National Retail Operations & Automation Survey 1992, American Bankers Association, Washington DC, 1-30.Google Scholar<i></i>
",,CHILD
[No author name available],"In Downsizing from Mainframes to PCs, Unexpected Glitches Often Defer Gains",1993,"Pope, K. (1993), ""<t>In Downsizing from Mainframes to PCs, Unexpected Glitches Often Defer Gains</t>,"" The Wall Street Journal, LXXIV. 152, May 19, B1. B5.Google Scholar
",,CHILD
[No author name available],"Competitive Strategy: Techniques for Analyzing Industries and Competitors,",1980,"Porter, M E. (1980), <t>Competitive Strategy: Techniques for Analyzing Industries and Competitors,</t> The Free Press, New York.Google Scholar
",,CHILD
"Porter, M. E","Competitive Advantage,",1985,"<a>Porter, M. E</a>. (1985), <t>Competitive Advantage,</t> The Free Press, New York.Google Scholar
",,CHILD
[No author name available],How Information Gives You Competitive Advantage,1985,"V. E. Millar (1985), ""<t>How Information Gives You Competitive Advantage</t>,"" Harvard Business Review, July-August, 149-160.Google Scholar
",,CHILD
[No author name available],"Causal Ambiguity, Barriers to Imitation, and Sustainable Competitive Advantage",1990,"Reed, R. and R J. DeFillippi (1990) ""<t>Causal Ambiguity, Barriers to Imitation, and Sustainable Competitive Advantage</t>,"" Academy of Management Review. 15, 1, 88-102.Google ScholarCross Ref
",,CHILD
[No author name available],An Empirical Investigation of the Factors Influencing the Success of Customer-Oriented Strategic Systems,1990,"Reich, B. H., and I. Benbasat, (1990), ""<t>An Empirical Investigation of the Factors Influencing the Success of Customer-Oriented Strategic Systems</t>,"" Information Systems Research, 1, 3, 325-347. Google ScholarDigital Library
",,CHILD
[No author name available],Monopoly and Expense Preference Behavior: An Empirical Investigation of a Behavioral Hypothesis,1980,"Rhoades, S (1980). ""<t>Monopoly and Expense Preference Behavior: An Empirical Investigation of a Behavioral Hypothesis</t>,"" Southern Economic Journal, 47. 419-32.Google ScholarCross Ref
",,CHILD
[No author name available],"America's Technology Dilemma: A Profile of the Information Economy,",1987,"Roach, S. S. (1987), <t>America's Technology Dilemma: A Profile of the Information Economy,</t> Special Economic Study, Morgan Stanley and Co., April.Google Scholar
",,CHILD
"Rogers, E. M.",The Diffusion of Innovation,1983,"<a>Rogers, E. M.</a> (1983), <t>The Diffusion of Innovation</t>, 3rd ed , The Free Press, New York.Google Scholar
",,CHILD
[No author name available],Bank Holding Company DeNovo Entry and Banking Market Performance,1986,"Rose, J. T. and D. T. Savage (1986), ""<t>Bank Holding Company DeNovo Entry and Banking Market Performance</t>,"" Journal of Bank Research, 17, 1, Spring, 45-50.Google Scholar
",,CHILD
[No author name available],The Changing Structure of American Banking,1987,"Rose, P. S. (1987), <t>The Changing Structure of American Banking</t>, Columbia University Press, New York.Google Scholar
",,CHILD
[No author name available],Inside the Black Box: Technology and Economics,1982,"Rosenberg, N (1982), <t>Inside the Black Box: Technology and Economics</t>. Cambridge University Press, Cambridge, England.Google Scholar
",,CHILD
"Ross, D. R.",Learning to Dominate,1986,"<a>Ross, D. R.</a> (1986), ""<t>Learning to Dominate</t>,"" Journal of Industrial Economics, June, 337-354.Google ScholarCross Ref
",,CHILD
"Schumpeter, J. A ","Capitalism, Socialism and Democracy,",1976,"<a>Schumpeter, J. A </a>(1976), <t>Capitalism, Socialism and Democracy,</t> Harper and Row, New York, (reprinted).Google Scholar
",,CHILD
[No author name available],n the Eye of the Beholder: Commercial Bank Priorities for Maximizing Shareholder Value,1991,"Shalagan, S. (1991). ""I<t>n the Eye of the Beholder: Commercial Bank Priorities for Maximizing Shareholder Value</t>,"" Economic Studies, 1. 1, Spring/Summer. 33-44.Google Scholar
",,CHILD
[No author name available],"""Do the Spadework Carefully if Cross-Selling is to Flourish.",1989,"Stevens, D. L (1989), <t>""Do the Spadework Carefully if Cross-Selling is to Flourish.</t>"" Bottomline. 6, 11, November, 50-52.Google Scholar
",,CHILD
[No author name available],"Fee Vs Free: The Pluses and Minuses of No-fee Checking,",1991,"Symons, P (1991). ""<t>Fee Vs Free: The Pluses and Minuses of No-fee Checking,</t>"" Credit Union Management, 14, 2, February, 22-24. 35.Google Scholar
",,CHILD
[No author name available],Banking's Technology Leaders: Making Investments Pay Off,1988,"Taylor, D. V. and C. A. Balch (1988). ""<t>Banking's Technology Leaders: Making Investments Pay Off</t>,"" Bank Administration, 64, 12, 24-28.Google Scholar
",,CHILD
[No author name available],"Firm Boundaries, Technological Innovation and Strategic Mangement,",1986,"Teece, D. J. (1986), ""<t>Firm Boundaries, Technological Innovation and Strategic Mangement,</t>"" In L. Thomas (Ed.), The Economics of Strategic Planning, Lexington, MA.Google Scholar
",,CHILD
[No author name available],Design and Marketing New Products,1980,"Urban, G. L. and J. R. Hauser (1980), <t>Design and Marketing New Products</t>, Prentice-Hall Inc., Englewood Cliffs, NJ.Google Scholar
",,CHILD
[No author name available],"""Market Share Rewards to Pioneering Brands: An Empirical Analysis and Strategic Implications",1986,"T. Carter, S. Gaskin and Z Mucha (1986). <t>""Market Share Rewards to Pioneering Brands: An Empirical Analysis and Strategic Implications</t>,"" Management Science, 32, 6, 645-659. Google ScholarCross Ref
",,CHILD
"von Hippel, E","The Sources of Innovation,",1988,"<a>von Hippel, E</a> (1988). <t>The Sources of Innovation,</t> Oxford University Press, New York.Google Scholar
",,CHILD
[No author name available],A Heteroskedasticity-Consistent Covariance Matrix Estimator and a Direct Test for Heteroskedasticity,1980,"White, H (1980). ""<t>A Heteroskedasticity-Consistent Covariance Matrix Estimator and a Direct Test for Heteroskedasticity</t>,"" Econometrica, 48, 4, May, 817-838.Google ScholarCross Ref
",,CHILD
[No author name available],Knowledge and Competence as Strategic Assets,1987,"Winter, S. G (1987), ""<t>Knowledge and Competence as Strategic Assets</t>,"" in D. Teece (Ed.). The Competitive Challenge, Lexington, MA, 159-184.Google Scholar
",,CHILD
[No author name available],"ATM Boom Ahead: Demand Ahead of Supply in '78,",1978,"Zimmer, L. F. (1978), ""<t>ATM Boom Ahead: Demand Ahead of Supply in '78,</t>"" Bank Administration, May, 34.Google Scholar
",,CHILD
[No author name available],ATMs. An Industry Status Report,1987,"Zimmer, L. F. (1987), ""<t>ATMs. An Industry Status Report</t>,"" Bank Administration, May 63, 5, 30-47.Google Scholar
",,CHILD
Reference Count: 69,,,,,
,,,,,
Reference Count: 69,,,,,
,,,,,
