Author,Title,Year,Source Title,Document Type,FAMILY_TYPE
"Anthony Byrd, T., Lewis, B.R., Bryan, R.W.",The leveraging influence of strategic alignment on IT investment: An empirical examination,2006,Information and Management,Article,CHILD
"Campbell, B., Kay, R., Avison, D.",Strategic alignment: a practitioner's perspective,2005,Journal of Enterprise Information Management,Article,CHILD
"Chan, Y.E., Sabherwal, R., Thatcher, J.B.",Antecedents and outcomes of strategic IS alignment: An empirical investigation,2006,IEEE Transactions on Engineering Management,Article,CHILD
"Davison, R., Sia, S.K., Dong, X.Y.",Introduction to the special issue on information systems in China,2008,Information Systems Journal,Review,CHILD
"Hoffman, J.J., Cullen, J.B., Carter, N.M., Hofacker, C.F.","Alternative Methods for Measuring Organization Fit: Technology, Structure, and Performance",1992,Journal of Management,Article,CHILD
"Huang, C.D., Hu, Q.",Achieving IT-business strategic alignment via enterprise-wide implementation of balanced scorecards,2007,Information Systems Management,Article,CHILD
"Hussin, H., King, M., Cragg, P.",IT alignment in small firms,2002,European Journal of Information Systems,Article,CHILD
"Shaobo, J., Qingfei, M., Weihe, H.",Information systems research in China: An empirical study,2007,Journal of Global Information Management,Article,CHILD
"Kearns, G.S., Sabherwal, R.","Strategic alignment between business and information technology: A knowledge-based view of behaviors, outcome, and consequences",2006,Journal of Management Information Systems,Article,CHILD
"Luftman, J.",Assessing business-IT alignment maturity,2000,Communications of the Association for Information Systems,Article,CHILD
"Luftman, J.",Assessing it/business alignment,2003,Information Systems Management,Article,CHILD
"Martinsons, M.G., Westwood, R.I.",Management information systems in the Chinese business culture: An explanatory theory,1997,Information and Management,Article,CHILD
"Reich, B.H., Benbasat, I.",Factors that influence the social dimension of alignment between business and information technology objectives,2000,MIS Quarterly: Management Information Systems,Article,CHILD
"Aral, S., Weill, P.","IT assets, organizational capabilities, and firm performance: How resource allocations and organizational differences explain performance variation",2007,Organization Science,Article,CHILD
"Sledgianowski, D., Luftman, J.N., Reilly, R.R.",Development and validation of an instrument to measure maturity of IT business strategic alignment mechanisms,2006,Information Resources Management Journal,Article,CHILD
"Westrup, C., Liu, W.",Both global and local: ICTs and joint ventures in China,2008,Information Systems Journal,Article,CHILD
Reference Count: 17,,,,,
,,,,,
"Cumps B., Martens D., De Backer M., Haesen R., Viaene S., Dedene G., Baesens B., Snoeck M.",Inferring comprehensible business/ICT alignment rules,2009,Information and Management,Article,PARENT
"Baesens, B., Van Gestel, T., Viaene, S., Stepanova, M., Suykens, J., Vanthienen, J.",Benchmarking state-of-the-art classification algorithms for credit scoring,2003,Journal of the Operational Research Society,Article,CHILD
"Bergeron, F., Raymond, L., Rivard, S.",Ideal patterns of strategic alignment and business performance,2004,Information and Management,Article,CHILD
"Di Caro, G., Dorigo, M.",AntNet: Distributed stigmergetic control for communications networks,1998,Journal of Artificial Intelligence Research,Article,CHILD
"Dorigo, M., Maniezzo, V., Colorni, A.",Ant system: Optimization by a colony of cooperating agents,1996,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",Article,CHILD
"De Backer, M., Haesen, R., Martens, D., Baesens, B.",A stigmergy based approach to data mining,2005,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),Conference Paper,CHILD
"Kearns, G.S., Lederer, A.L.",The impact of industry contextual factors on IT focus and the use of IT for competitive advantage,2004,Information and Management,Article,CHILD
"Luftman, J.N., Lewis, P.R., Oldach, S.H.",Transforming the enterprise: the alignment of business and information technology strategies,1993,IBM Systems Journal,Article,CHILD
"Luftman, J., Brier, T.",Achieving and sustaining business-IT alignment,1999,California Management Review,Article,CHILD
"Luftman, J.",Assessing it/business alignment,2003,Information Systems Management,Article,CHILD
"Martens, D., De Backer, M., Haesen, R., Baesens, B., Holvoet, T.",Ants constructing rule-based classifiers,2006,Studies in Computational Intelligence,Article,CHILD
"Martens, D., De Backer, M., Haesen, R., Baesens, B., Mues, C., Vanthienen, J.",Ant-based approach to the knowledge fusion problem,2006,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),Conference Paper,CHILD
"Martens, D., De Backer, M., Haesen, R., Vanthienen, J., Snoeck, M., Baesens, B.",Classification with ant colony optimization,2007,IEEE Transactions on Evolutionary Computation,Article,CHILD
"Peak, D., Guynes, C.S., Kroon, V.",Information technology Alignment Planning - A case study,2005,Information and Management,Article,CHILD
"Reich, B.H., Benbasat, I.",Factors that influence the social dimension of alignment between business and information technology objectives,2000,MIS Quarterly: Management Information Systems,Article,CHILD
"Sabherwal, R., Hirschheim, R., Goles, T.",The Dynamics of Alignment: Insights from a Punctuated Equilibrium Model,2001,Organization Science,Article,CHILD
"Tallon, P.P., Kraemer, K.L., Gurbaxani, V.",Executives' perceptions of the business value of information technology: A process-oriented approach,2000,Journal of Management Information Systems,Article,CHILD
Reference Count: 16,,,,,
,,,,,
"Fink L., Neumann S.",Exploring the perceived business value of the flexibility enabled by information technology infrastructure,2009,Information and Management,Article,PARENT
"Armstrong, C.P., Sambamurthy, V.",Information Technology Assimilation in Firms: The Influence of Senior Leadership and IT Infrastructures,1999,Information Systems Research,Article,CHILD
"Barney, J.",Firm Resources and Sustained Competitive Advantage,1991,Journal of Management,Article,CHILD
"Bassellier, G., Benbasat, I.",Business competence of information technology professionals: Conceptual development and influence on IT-business partnerships,2004,MIS Quarterly: Management Information Systems,Article,CHILD
"Brancheau, J.C., Wetherbe, J.C.",Key issues in information systems management,1987,MIS Quarterly: Management Information Systems,Article,CHILD
"Byrd, T.A., Turner, D.E.",Measuring the flexibility of information technology infrastructure: Exploratory analysis of a construct,2000,Journal of Management Information Systems,Article,CHILD
"Byrd, T.A., Turner, D.E.",An exploratory examination of the relationship between flexible IT infrastructure and competitive advantage,2001,Information and Management,Article,CHILD
"Chau, P.Y.K., Tam, K.Y.",Factors affecting the adoption of open systems: An exploratory study,1997,MIS Quarterly: Management Information Systems,Article,CHILD
"Damanpour, F.",Organizational complexity and innovation: Developing and testing multiple contingency models,1996,Management Science,Article,CHILD
"Duncan, N.B.",Capturing flexibility of information technology infrastructure: A study of resource characteristics and their measure,1995,Journal of Management Information Systems,Article,CHILD
"Eder, L.B., Igbaria, M.",Determinants of intranet diffusion and infusion,2001,Omega,Article,CHILD
"Gefen, D., Straub, D., Boudreau, M.",Structural equation modeling and regression: Guidelines for research practice,2000,Communications of the Association for Information Systems,Article,CHILD
"Grover, V., Teng, J.T.C., Segars, A.H., Fiedler, K.D.",The influence of information technology diffusion and business process change on perceived productivity: The IS executive's perspective,1998,Information and Management,Article,CHILD
"Henderson, J.C., Venkatraman, N.",Strategic alignment: leveraging information technology for transforming organizations,1993,IBM Systems Journal,Article,CHILD
"Kearns, G.S., Lederer, A.L.",A resource-based view of strategic IT alignment: How knowledge sharing creates competitive advantage,2003,Decision Sciences,Article,CHILD
"Keil, M., Tan, B.C.Y., Wei, K.-K., Saarinen, T., Tuunainen, V., Wassenaar, A.",A cross-cultural study on escalation of commitment behavior in software projects,2000,MIS Quarterly: Management Information Systems,Article,CHILD
"Kumar, R.L.",A framework for assessing the business value of information technology infrastructures,2004,Journal of Management Information Systems,Article,CHILD
"Lee, S., Koh, S., Yen, D., Tang, H.-L.",Perception gaps between IS academics and IS practitioners: An exploratory study,2002,Information and Management,Article,CHILD
"Lewis, B.R., Byrd, T.A.",Development of a measure for the information technology infrastructure construct,2003,European Journal of Information Systems,Article,CHILD
"Li, M., Richard Ye, L.","Information technology and firm performance: Linking with environmental, strategic and managerial contexts",1999,Information and Management,Article,CHILD
"McKay, D.T., Brockway, D.W.",Building IT infrastructure for the 1990s,1989,Stage by Stage,Article,CHILD
"Mirani, R., Lederer, A.L.",An instrument for assessing the organizational benefits of IS projects,1998,Decision Sciences,Article,CHILD
"Overby, E., Bharadwaj, A., Sambamurthy, V.",Enterprise agility and the enabling role of information technology,2006,European Journal of Information Systems,Article,CHILD
"Podsakoff, P.M., MacKenzie, S.B., Lee, J.-Y., Podsakoff, N.P.",Common Method Biases in Behavioral Research: A Critical Review of the Literature and Recommended Remedies,2003,Journal of Applied Psychology,Review,CHILD
"Prahalad, C.K., Krishnan, M.S.",The dynamic synchronization of strategy and information technology,2002,MIT Sloan Management Review,Article,CHILD
"Ray, G., Muhanna, W.A., Barney, J.B.",Information technology and the performance of the customer service process: A resource-based analysis,2005,MIS Quarterly: Management Information Systems,Article,CHILD
"Ross, J.W., Beath, C.M., Goodhue, D.L.",Develop long-term competitiveness through IT assets,1996,Sloan Management Review,Article,CHILD
"Sabherwal, R., Chan, Y.E.","Alignment between Business and IS Strategies: A Study of Prospectors, Analyzers, and Defenders",2001,Information Systems Research,Article,CHILD
"Tallon, P.P., Kraemer, K.L., Gurbaxani, V.",Executives' perceptions of the business value of information technology: A process-oriented approach,2000,Journal of Management Information Systems,Article,CHILD
"Teece, D.J., Pisano, G., Shuen, A.",Dynamic capabilities and strategic management,1997,Strategic Management Journal,Article,CHILD
"Weill, P., Subramani, M., Broadbent, M.",Building IT infrastructure for: Strategic agility,2002,MIT Sloan Management Review,Article,CHILD
"Zhu, K.",The complementarity of information technology infrastructure and E-commerce capability: A Resource-based assessment of their business value,2004,Journal of Management Information Systems,Article,CHILD
"Zhu, K., Kraemer, K.L.",Post-adoption variations in usage and value of e-business by organizations: Cross-country evidence from the retail industry,2005,Information Systems Research,Review,CHILD
Reference Count: 32,,,,,
,,,,,
"Preston D.S., Karahanna E.",Antecedents of IS strategic alignment: A nomological network,2009,Information Systems Research,Article,PARENT
"Alavi, M., Leidner, D.E.",Review: Knowledge management and knowledge management systems: Conceptual foundations and research issues,2001,MIS Quarterly: Management Information Systems,Article,CHILD
"Armstrong, C.P., Sambamurthy, V.",Information Technology Assimilation in Firms: The Influence of Senior Leadership and IT Infrastructures,1999,Information Systems Research,Article,CHILD
"Boynton, A.C., Zmud, R.W., Jacobs, G.C.",The influence of IT management practice on IT use in large organizations,1994,MIS Quarterly: Management Information Systems,Article,CHILD
"Cannon-Bowers, J.A., Salas, E., Converse, S.A.",Shared mental models in expert team decision making,1993,Individual and Group Decision Making,Article,CHILD
"Chan, Y.E.",Why haven't we mastered alignment? The importance of the informal organization structure,2002,MIS Quarterly Executive,Article,CHILD
"Chan, Y.E., Huff, S.L.",Strategic information systems alignment,1993,Business Quarterly,Article,CHILD
"Chan, Y.E., Sabherwal, R., Thatcher, J.B.",Antecedents and outcomes of strategic IS alignment: An empirical investigation,2006,IEEE Transactions on Engineering Management,Article,CHILD
"Chan, Y.E., Huff, S.L., Barclay, D.W., Copeland, D.G.","Business Strategic Orientation, Information Systems Strategic Orientation, and Strategic Alignment",1997,Information Systems Research,Article,CHILD
"Chattopadhyay, P., Glick, W.H., Miller, C.C., Huber, G.P.",Determinants of executive beliefs: Comparing functional conditioning and social influence,1999,Strategic Management Journal,Article,CHILD
"Chin, W.W.",The partial least squares approach to structural equation modeling,1998,Modern Methods for Business Research,Article,CHILD
"Cohen, W.M., Levinthal, D.A.",Absorptive capacity: A new perspective on learning and innovation,1990,Administrative Science Quarterly,Article,CHILD
"Collins, C.J., Smith, K.G.",Knowledge exchange and combination: The role of human resource practices in the performance of high-technology firms,2006,Academy of Management Journal,Article,CHILD
"Earl, M.J.",Experiences in strategic information systems planning,1993,MIS Quarterly,Article,CHILD
"Earl, M.J., Feeny, D.F.",Is your CIO adding value?,1994,Sloan Management Review,Article,CHILD
"Feeny, D.F., Edwards, B.R., Simpson, K.M.",Understanding the CEO/CIO relationship,1992,MIS Quarterly: Management Information Systems,Article,CHILD
"Feldman, D.C.",The development and enforcement of group norms,1984,Academy of Management Review,Article,CHILD
"Finkelstein, S., Hambrick, D.C.",Top-management-team tenure and organizational outcomes: The moderating role of managerial discretion,1990,Administrative Science Quarterly,Article,CHILD
"Finkelstein, S., Hambrick, D.C.",Strategic leadership: Top executives and their effects on organizations,1996,Strategic Leadership: Top Executives and Their Effects on Organizations,Article,CHILD
"Grover, V., Jeong, S.R., Kettinger, W.J., Lee, C.C.",The chief information officer: A study of managerial roles,1993,Journal of Management Information Systems,Article,CHILD
"Gupta, Y.P.",The chief executive officer and the chief information officer: The strategic partnership,1991,Journal of Information Technology,Article,CHILD
"Harrison, D.A., Price, K.H., Bell, M.P.",Beyond relational demography: Time and the effects of surface- and deep-level diversity on work group cohesion,1998,Academy of Management Journal,Article,CHILD
"Henderson, J.C., Venkatraman, N.",Strategic alignment: leveraging information technology for transforming organizations,1993,IBM Systems Journal,Article,CHILD
"Hirschheim, R., Sabherwal, R.",Detours in the path toward strategic information systems alignment,2001,California Management Review,Article,CHILD
"Hussin, H., King, M., Cragg, P.",IT alignment in small firms,2002,European Journal of Information Systems,Article,CHILD
"James, L.R., Demaree, R.G., Wolf, G.",Estimating within-group interrater reliability with and without response bias,1984,Journal of Applied Psychology,Article,CHILD
"Jarvis, C.B., Mackenzie, S.B., Podsakoff, P.M., Giliatt, N., Mee, J.F.",A Critical Review of Construct Indicators and Measurement Model Misspecification in Marketing and Consumer Research,2003,Journal of Consumer Research,Review,CHILD
"Johnson, A.M., Lederer, A.L.",The effect of communication frequency and channel richness on the convergence between chief executive and chief information officers,2005,Journal of Management Information Systems,Article,CHILD
"Karimi, J., Gupta, Y.P., Somers, T.M.",The Congruence between a Firm's Competitive Strategy and Information Technology Leader's Rank and Role,1996,Journal of Management Information Systems,Article,CHILD
"Lederer, A.L., Burky, L.B.",Understanding top management's objectives: A management information systems concern,1989,Journal of Information Systems,Article,CHILD
"Lederer, A.L., Mendelow, A.L.",Information resource planning: Overcoming difficulties in identifying top management's objectives,1987,MIS Quarterly: Management Information Systems,Article,CHILD
"Lederer, A.L., Mendelow, A.L.",Coordination of information systems plans with business plans,1989,Journal of Management Information Systems,Article,CHILD
"Luftman, J., Brier, T.",Achieving and sustaining business-IT alignment,1999,California Management Review,Article,CHILD
"Luftman, J., McLean, E.R.",Key issues for IT executives,2004,MIS Quarterly Executive,Article,CHILD
"Luftman, J.N., Papp, R., Brier, T.",Enablers and inhibitors of business-IT alignment,1999,Communications of the Association for Information Systems,Article,CHILD
"Madhavan, R., Grover, R.",From embedded knowledge to embodied knowledge: New product development as knowledge management,1998,Journal of Marketing,Article,CHILD
"Markides, C.",Strategic innovation,1997,Sloan Management Review,Article,CHILD
"Michel, J.G., Hambrick, D.C.",Diversification posture and top management team characteristics,1992,Academy of Management Journal,Article,CHILD
"Mohammed, S., Klimoski, R., Rentsch, J.R.",The Measurement of Team Mental Models: We Have No Shared Schema,2000,Organizational Research Methods,Article,CHILD
"Moore, G.C., Benbasat, I.",Development of an instrument to measure the perceptions of adopting an information technology innovation,1991,Information Systems Research,Article,CHILD
"Nahapiet, J., Ghoshal, S.","Social capital, intellectual capital, and the organizational advantage",1998,Academy of Management Review,Article,CHILD
"Nelson, K.M., Cooprider, J.G.",The contribution of shared knowledge to IS group performance,1996,MIS Quarterly: Management Information Systems,Article,CHILD
"Nickerson, J.A., Zenger, T.R.",A knowledge-based theory of the firm - The problem-solving perspective,2004,Organization Science,Review,CHILD
"O'Reilly, C.A., Caldwell, D.F., Barnett, W.P.","Work group demography, social integration, and turnover",1989,Administrative Science Quarterly,Article,CHILD
"Podsakoff, P.M., Organ, D.W.",Self-Reports in Organizational Research: Problems and Prospects,1986,Journal of Management,Article,CHILD
"Preston, D.S., Karahanna, E., Rowe, F.",Development of shared understanding between the Chief Information Officer and top management team in U.S. and French organizations: A cross-cultural comparison,2006,IEEE Transactions on Engineering Management,Article,CHILD
"Reich, B.H., Benbasat, I.",Measuring the linkage between business and information technology objectives,1996,MIS Quarterly: Management Information Systems,Article,CHILD
"Rockart, J.F., Earl, M.J., Ross, J.W.",Eight imperatives for the new IT organization,1996,Sloan Management Review,Article,CHILD
"Sabherwal, R., Chan, Y.E.","Alignment between Business and IS Strategies: A Study of Prospectors, Analyzers, and Defenders",2001,Information Systems Research,Article,CHILD
"Sabherwal, R., Kirs, P.",The Alignment between Organizational Critical Success Factors and Information Technology Capability in Academic Institutions,1994,Decision Sciences,Article,CHILD
"Smaltz, D.H., Sambamurthy, V., Agarwal, R.",The antecedents of CIO role effectiveness in organizations: An empirical study in the healthcare sector,2006,IEEE Transactions on Engineering Management,Article,CHILD
"Spender, J.-C.",Making knowledge the basis of a dynamic theory of the firm,1996,Strategic Management Journal,Article,CHILD
"Szpekman, A.",Building communication competencies,2000,Strategic Comm. Management,Article,CHILD
"Tallon, P.P., Kraemer, K.L., Gurbaxani, V.",Executives' perceptions of the business value of information technology: A process-oriented approach,2000,Journal of Management Information Systems,Article,CHILD
"Tan, F.B., Gallupe, R.B.",Aligning business and information systems thinking: A cognitive approach,2006,IEEE Transactions on Engineering Management,Article,CHILD
"Tsui, A.S., O'Reilly, C.A.",Beyond simple demographic effects: The importance of relational demography in superior-subordinate dyads,1989,Academy of Management Journal,Article,CHILD
"Wailgum, T.",The no 1 challenge: Managing expectations,2004,CIO Magazine,Article,CHILD
"Waldman, D.A., Ramírez, G.G., House, R.J., Puranam, P.",Does leadership matter? CEO leadership attributes and profitability under conditions of perceived environmental uncertainty,2001,Academy of Management Journal,Article,CHILD
"Watson, R.T.",Influences on the IS manager's perceptions of key issues: Information scanning and the relationship with the CEO,1990,MIS Quarterly: Management Information Systems,Article,CHILD
"WHEELER, B.C., MARAKAS, G.M., BRICKLEY, P.",From back office to boardroom: Repositioning global IT by educating the line to lead at British American Tobacco,2002,MIS Quarterly Executive,Article,CHILD
"Young, M.N., Buchholtz, A.K.",Firm performance and CEO pay: Relational demography as a moderator,2002,Journal of Managerial Issues,Article,CHILD
Reference Count: 60,,,,,
,,,,,
"Chan Y.E., Reich B.H.",IT alignment: What have we learned?,2007,Journal of Information Technology,Article,PARENT
"Avison, D., Jones, J., Powell, P., Wilson, D.",Using and validating the strategic alignment model,2004,Journal of Strategic Information Systems,Article,CHILD
"Baets, W.",Aligning information systems with business strategy,1992,Journal of Strategic Information Systems,Article,CHILD
"Baets, W.R.J.",Some empirical evidence on is strategy alignment in banking,1996,Information and Management,Article,CHILD
"Baker, E.H.",Leading Alignment,2004,CIO Insight,Article,CHILD
"Bassellier, G., Benbasat, I.",Business competence of information technology professionals: Conceptual development and influence on IT-business partnerships,2004,MIS Quarterly: Management Information Systems,Article,CHILD
"Bassellier, G., Benbasat, I., Reich, B.H.",The Influence of Business Managers' IT Competence on Championing IT,2003,Information Systems Research,Article,CHILD
"Bensaou, M., Earl, M.",The right mind-set for managing information technology.,1998,Harvard business review,Article,CHILD
"Bergeron, F., Raymond, L., Rivard, S.",Fit in strategic information technology management research: An empirical comparison of perspectives,2001,Omega,Article,CHILD
"Bergeron, F., Raymond, L., Rivard, S.",Ideal patterns of strategic alignment and business performance,2004,Information and Management,Article,CHILD
"Bleistein, S.J., Cox, K., Verner, J.",Validating strategic alignment of organizational IT requirements using goal modeling and problem diagrams,2006,Journal of Systems and Software,Article,CHILD
"Broadbent, M., Weill, P.",Improving business and information strategy alignment: learning from the banking industry,1993,IBM Systems Journal,Article,CHILD
"Brown, C.V., Magill, S.L.",Alignment of the IS functions with the enterprise: Toward a model of antecedents,1994,MIS Quarterly: Management Information Systems,Article,CHILD
"Burn, J.M.",Information systems strategies and the management of organizational change – a strategic alignment model,1993,Journal of Information Technology,Article,CHILD
"Burn, J.M.",IS innovation and organizational alignment - A professional juggling act,1996,Journal of Information Technology,Article,CHILD
"Burn, J.M.",A professional balancing act: Walking the tightrope of strategic alignment,1997,Steps to the Future Fresh Thinking on the Management of IT-Based Organizational Transformation,Article,CHILD
"Burn, J.M., Szeto, C.",A comparison of the views of business and IT management on success factors for strategic alignment,2000,Information and Management,Article,CHILD
"Anthony Byrd, T., Lewis, B.R., Bryan, R.W.",The leveraging influence of strategic alignment on IT investment: An empirical examination,2006,Information and Management,Article,CHILD
"Campbell, B.",Alignment: Resolving ambiguity within bounded choices,2005,"9th Pacific Asia Conference on Information Systems: I.T. and Value Creation, PACIS 2005",Conference Paper,CHILD
"Campbell, B., Kay, R., Avison, D.",Strategic alignment: a practitioner's perspective,2005,Journal of Enterprise Information Management,Article,CHILD
"Chan, Y.E.","Information Systems Strategy, Structure and Alignment",2001,Strategic Information Technology: Opportunities for Competitive Advantage,Article,CHILD
"Chan, Y.E.",Why haven't we mastered alignment? The importance of the informal organization structure,2002,MIS Quarterly Executive,Article,CHILD
"Chan, Y.E., Huff, S.L.",Investigating information systems strategic alignment,1993,Proceedings of the 14th International Conference on Information Systems,Article,CHILD
"Chan, Y.E., Huff, S.L., Barclay, D.W., Copeland, D.G.","Business Strategic Orientation, Information Systems Strategic Orientation, and Strategic Alignment",1997,Information Systems Research,Article,CHILD
"Chan, Y.E., Sabherwal, R., Thatcher, J.B.",Antecedents and outcomes of strategic IS alignment: An empirical investigation,2006,IEEE Transactions on Engineering Management,Article,CHILD
"Choe, J.-M.",The effect of environmental uncertainty and strategic applications of IS on a firm's performance,2003,Information and Management,Article,CHILD
"Chung, S.H., Rainer, R.K., Lewis, B.R.",The impact of information technology infrastructure flexibility on strategic alignment and applications implementation,2003,Communications of the Association for Information Systems,Article,CHILD
"Ciborra, C.U.",De profundis? Deconstructing the concept of strategic alignment,1997,Scandinavian Journal of Information Systems,Article,CHILD
[No author name available],Is your culture hindering alignment,2004,CIO Insight,Article,CHILD
"Cragg, P., King, M., Hussin, H.",IT alignment and firm performance in small manufacturing firms,2002,Journal of Strategic Information Systems,Article,CHILD
"Croteau, A.-M., Bergeron, F.","An information technology trilogy: Business strategy, technological deployment and organizational performance",2001,Journal of Strategic Information Systems,Article,CHILD
"De Leede, J., Looise, J.C., Alders, B.C.M.","Innovation, improvement and operations: An exploration of the management of alignment",2002,International Journal of Technology Management,Review,CHILD
"Drazin, R., Van De Ven, A.H.",Alternative forms of fit in contingency theory,1985,Administrative Science Quarterly,Article,CHILD
"Edwards, J.R.",The Study of Congruence in Organizational Behavior Research: Critique and a Proposed Alternative,1994,Organizational Behavior and Human Decision Processes,Article,CHILD
"Feeny, D.F., Edwards, B.R., Simpson, K.M.",Understanding the CEO/CIO relationship,1992,MIS Quarterly: Management Information Systems,Article,CHILD
"Floyd, S.W., Wooldridge, B.","Path analysis of the relationship between competitive strategy, information technology, and financial performance",1990,Journal of Management Information Systems,Article,CHILD
"Galliers, R.D.",Information systems planning in the United Kingdom and Australia - A comparison of current practice,1987,Oxford Surveys in Information Technology,Article,CHILD
"Galliers, R.D.",Reflections on information systems strategizing,2004,"The Social Study of Information and Communication Technology: Innovation, Actors, and Contexts",Article,CHILD
"Gupta, Y.P., Karimi, J., Somers, T.M.",Alignment of a firm's competitive strategy and information technology management sophistication: The missing link,1997,IEEE Transactions on Engineering Management,Article,CHILD
"Hale, A.J., Cragg, P.B.",Business process re-engineering in the small firm: A case study,1996,INFOR,Article,CHILD
"Henderson, J.C., Sifonis, J.G.","The value of strategic IS planning: Understanding consistency, validity, and IS markets",1988,MIS Quarterly: Management Information Systems,Article,CHILD
"Henderson, J.C., Venkatraman, N.",Strategic alignment: A model for organizational transformation through information technology,1992,Transforming Organizations,Article,CHILD
"Henderson, J.C., Venkatraman, N.",Strategic alignment: leveraging information technology for transforming organizations,1993,IBM Systems Journal,Article,CHILD
"Hirschheim, R., Sabherwal, R.",Detours in the path toward strategic information systems alignment,2001,California Management Review,Article,CHILD
"Hunt, G.E.",Management challenges for survival in the 1990s,1993,Journal of Information Technology,Article,CHILD
"Irani, Z.",Information systems evaluation: Navigating through the problem domain,2002,Information and Management,Article,CHILD
"Johnston, H.R., Carrico, S.R.",Developing capabilities to use information strategically,1988,MIS Quarterly: Management Information Systems,Article,CHILD
"Lynn Kaarst-Brown, M., Robey, D.","More on myth, magic and metaphor:Cultural insights into the management of information technology in organizations",1999,Information Technology &amp; People,Article,CHILD
"Kaplan, R.S.",How the balanced scorecard complements the McKinsey 7-S model,2005,Strategy and Leadership,Article,CHILD
"Kearns, G.S., Lederer, A.L.",The effect of strategic alignment on the use of IS-based resources for competitive advantage,2000,Journal of Strategic Information Systems,Article,CHILD
"Kearns, G.S., Lederer, A.L.",A resource-based view of strategic IT alignment: How knowledge sharing creates competitive advantage,2003,Decision Sciences,Article,CHILD
"Lederer, A.L., Mendelow, A.L.",Coordination of information systems plans with business plans,1989,Journal of Management Information Systems,Article,CHILD
"Lefebvre, L.A., Lefebvre, E.",Computerization of Small Firms: A study of the perceptions and expectations of managers,1988,Journal of Small Business and Entrepreneurship,Article,CHILD
"Luftman, J., Brier, T.",Achieving and sustaining business-IT alignment,1999,California Management Review,Article,CHILD
"Luftman, J., McLean, E.R.",Key issues for IT executives,2004,MIS Quarterly Executive,Article,CHILD
"Luftman, J.N., Papp, R., Brier, T.",Enablers and inhibitors of business-IT alignment,1999,Communications of the Association for Information Systems,Article,CHILD
"Luftman, J.N., Lewis, P.R., Oldach, S.H.",Transforming the enterprise: the alignment of business and information technology strategies,1993,IBM Systems Journal,Article,CHILD
"Ma, L.C.K., Burn, J.M.",Managing the Dynamics of Information Systems Strategic Alignment,1998,1998 IRMA International Conference,Article,CHILD
"MacDonald, H.",The strategic alignment process,1991,The Corporation of the 1990s: Information Technology and Organizational Transformation,Article,CHILD
"Maes, R., Rijsenbrij, D., Truijens, O., Goedvolk, H.",Redefining business - IT alignment through a unified framework,2000,White Paper,Article,CHILD
"McFarlan, F.W.",Information technology changes the way you compete,1984,Harvard Business Review,Article,CHILD
"Miles, R.E., Snow, C.C., Meyer, A.D., Coleman Jr., H.J.","Organizational strategy, structure, and process.",1978,Academy of management review. Academy of Management,Article,CHILD
"Mintzberg, H.",The nature of managerial work,1973,The Nature of Managerial Work,Article,CHILD
"Mirani, R., Lederer, A.L.",An instrument for assessing the organizational benefits of IS projects,1998,Decision Sciences,Article,CHILD
"Oh, W., Pinsonneault, A.",On the assessment of the strategic value of information technologies: Conceptual and analytical approaches,2007,MIS Quarterly: Management Information Systems,Article,CHILD
"Palmer, J.W., Markus, M.L.",The Performance Impacts of Quick Response and Strategic Alignment in Specialty Retailing,2000,Information Systems Research,Article,CHILD
"Papp, R.",Business-IT alignment: productivity paradox payoff?,1999,Industrial Management and Data Systems,Article,CHILD
"Peak, D., Guynes, C.S., Kroon, V.",Information technology Alignment Planning - A case study,2005,Information and Management,Article,CHILD
"Powell, T.C.",Organizational alignment as competitive advantage,1992,Strategic Management Journal,Article,CHILD
"Pyburn, P.J.",Linking the MIS plan with corporate strategy: An exploratory study,1983,MIS Quarterly: Management Information Systems,Article,CHILD
"Raymond, L., Paré, G., Bergeron, F.",Matching information technology and organizational structure: An empirical study with implications for performance,1995,European Journal of Information Systems,Article,CHILD
"Reich, B.H., Benbasat, I.",Measuring the linkage between business and information technology objectives,1996,MIS Quarterly: Management Information Systems,Article,CHILD
"Reich, B.H., Benbasat, I.",Factors that influence the social dimension of alignment between business and information technology objectives,2000,MIS Quarterly: Management Information Systems,Article,CHILD
"Reich, B.H., Kaarst-Brown, M.L.",Creating social and intellectual capital through IT career transitions,2003,Journal of Strategic Information Systems,Article,CHILD
"Rondinelli, D., Rosen, B., Drori, I.",The struggle for strategic alignment in multinational corporations:: Managing readjustment during global expansion,2001,European Management Journal,Article,CHILD
"Sabherwal, R., Chan, Y.E.","Alignment between Business and IS Strategies: A Study of Prospectors, Analyzers, and Defenders",2001,Information Systems Research,Article,CHILD
"Sabherwal, R., Hirschheim, R., Goles, T.",The Dynamics of Alignment: Insights from a Punctuated Equilibrium Model,2001,Organization Science,Article,CHILD
"Sabherwal, R., Kirs, P.",The Alignment between Organizational Critical Success Factors and Information Technology Capability in Academic Institutions,1994,Decision Sciences,Article,CHILD
"Sauer, C., Burn, J.M.",The Pathology of Strategic Management,1997,Steps to the Future,Article,CHILD
