Author,Title,Year,Source Title,Document Type,FAMILY_TYPE
Reference Count: 14,,,,,
,,,,,
"Kim H.-W., Pan S.L.",Towards a Process Model of Information Systems Implementation: The Case of Customer Relationship Management (CRM),2006,Data Base for Advances in Information Systems,Article,PARENT
"Abbott, A.",A primer on sequence methods,1990,Organization Science,Article,CHILD
"Akkermans, H., Van Helden, K.",Vicious and virtuous cycles in ERP implementation: A case study of interrelations between critical success factors,2002,European Journal of Information Systems,Article,CHILD
"Beath, C.M.",Supporting the information technology champion,1991,MIS Quarterly: Management Information Systems,Article,CHILD
"Benjamin, R.I., Levinson, E.",A framework for managing IT-enabled change,1993,Sloan Management Review,Article,CHILD
"Butler, T., Fitzgerald, B.",Unpacking the systems development process: An empirical application of the CSF concept in a research context,1999,Journal of Strategic Information Systems,Article,CHILD
"Davenport, T.H.",Mission critical: Realizing the promise of enterprise systems,2000,Mission Critical: Realizing the Promise of Enterprise Systems,Article,CHILD
"Davids, M.",How to Avoid the 10 Biggest Mistakes in CRM,1999,Journal of Business Strategy,Review,CHILD
"DeLone, W.H., McLean, E.R.",The DeLone and McLean model of information systems success: A ten-year update,2003,Journal of Management Information Systems,Conference Paper,CHILD
"DeLone, W.H., McLean, E.R.",Information systems success: The quest for the dependent variable,1992,Information Systems Research,Article,CHILD
"Desai, C., Wright, G., Fletcher, K.",Barriers to successful implementation of database marketing: A cross-industry study,1998,International Journal of Information Management,Article,CHILD
"Diffenbach, J.",Influence diagrams for complex strategic issues,1982,Strategic Management Journal,Article,CHILD
"Ginzberg, M.J.",Steps towards more effective implementation of MS and MIS,1978,Interfaces,Article,CHILD
"Guimaraes, T., Igbaria, M., Lu, M.‐t.",The Determinants of DSS Success: An Integrated Model,1992,Decision Sciences,Article,CHILD
"Hirschheim, R., Klein, H., Newman, M.",Information systems development as social action: Theoretical perspective and practice,1991,Omega,Article,CHILD
"Howell, J.M., Higgins, C.A.",Champions of technological innovation,1990,Administrative Science Quarterly,Article,CHILD
"Jones, Matthew, Nandhakumar, Joe",Structured development? A structurational analysis of the development of an Executive Information System,1993,IFIP Transactions A: Computer Science and Technology,Book,CHILD
"Keil, M., Rai, A., Mann, J.E.C., Zhang, G.P.",Why software projects escalate: The importance of project management constructs,2003,IEEE Transactions on Engineering Management,Article,CHILD
"Klein, H.K., Myers, M.D.",A set of principles for conducting and evaluating interpretive field studies in information systems,1999,MIS Quarterly: Management Information Systems,Article,CHILD
"Markus, M.L., Robey, D.",Information technology and organizational change: Causal structure in theory and research,1988,Management Science,Article,CHILD
"Monge, P.R.",Theoretical and analytical issues in studying organizational processes,1990,Organization Science,Article,CHILD
"Ramberg, B., Gjesdal, K.",Hermeneutics,2009,The Stanford Encyclopedia of Philosophy,Article,CHILD
"Newman, M., Robey, D.",A social process model of user-analyst relationships,1992,MIS Quarterly: Management Information Systems,Article,CHILD
"Orlikowski, W.J., Robey, D.",Information technology and the structuring of organizations,1991,Information Systems Research,Article,CHILD
"Orlikowski, W.J.",The duality of technology: Rethinking the concept of technology in organizations,1992,Organization Science,Article,CHILD
"Orlikowski, W.J.",CASE tools as organizational change: Investigating incremental and radical changes in systems development,1993,MIS Quarterly: Management Information Systems,Article,CHILD
"Orlikowski, W.J.",Improvising Organizational Transformation over Time: A Situated Change Perspective,1996,Information Systems Research,Review,CHILD
"Pan, S.L., Lee, J.-N.",Using e-CRM for a unified view of the customer,2003,Communications of the ACM,Review,CHILD
"Rai, A., Lang, S.S., Welker, R.B.",Assessing the validity of IS success models: An empirical test and theoretical analysis,2002,Information Systems Research,Article,CHILD
"Reich, B.H., Benbasat, I.",An empirical investigation of factors influencing the success of customer-oriented strategic systems,1990,Information Systems Research,Article,CHILD
"Rigby, D.K., Reichheld, F.F., Schefter, P.",Avoid the four perils of CRM,2002,Harvard Business Review,Review,CHILD
"Robey, D., Newman, M.",Sequential Patterns in Information Systems Development: An Application of a Social Process Model,1996,ACM Transactions on Information Systems,Article,CHILD
"Rockart, J.F.",Chief executives define their own data needs.,1979,Harvard Business Review,Article,CHILD
"Ryals, L., Knox, S.",Cross-functional issues in the implementation of relationship marketing through customer relationship management,2001,European Management Journal,Article,CHILD
"Sabherwal, R., Robey, D.",An empirical taxonomy of implementation processes based on sequences of events in information system development,1993,Organization Science,Article,CHILD
"Schmidt, R., Lyytinen, K., Keil, M., Cule, P.",Identifying software project risks: An international Delphi study,2001,Journal of Management Information Systems,Article,CHILD
"Seddon, P.B.",A Respecification and Extension of the DeLone and McLean Model of IS Success,1997,Information Systems Research,Article,CHILD
"Shaw, T., Jarvenpaa, S.",Process models in information systems,1997,Information Systems and Qualitative Research,Article,CHILD
"Williams, J.J., Ramaprasad, A.",A taxonomy of critical success factors,1996,European Journal of Information Systems,Article,CHILD
"Wixom, B.H., Watson, H.J.",An empirical investigation of the factors affecting data warehousing success,2001,MIS Quarterly: Management Information Systems,Article,CHILD
"Worren, N.A.M., Ruddle, K., Moore, K.",From organizational development to change management: The emergence of a new profession,1999,Journal of Applied Behavioral Science,Article,CHILD
Reference Count: 40,,,,,
,,,,,
"Pan G., Pan S.L., Newman M., Flynn D.",Escalation and de-escalation of commitment: A commitment transformation analysis of an e-government project,2006,Information Systems Journal,Article,PARENT
"Barki, H., Rivard, S., Talbot, J.",Toward an assessment of software development risk,1993,Journal of Management Information Systems,Article,CHILD
"Brockner, J.",The escalation of commitment to a failing course of action: Toward theoretical progress,1992,Academy of Management Review,Article,CHILD
"Drummond, H.",De-escalation in decision making: A case of a disastrous partnership,1995,Journal of Management Studies,Article,CHILD
"Drummond, H.",The politics of risk: Trials and tribulations of the Taurus project,1996,Journal of Information Technology,Article,CHILD
"Ford, J., Backoff, R.",Organizational change in and out of dualities and paradox,1988,Paradox and Transformation: Toward a Theory of Change in Organization and Management,Article,CHILD
"Ford, J.D., Ford, L.W.","Logics of identity, contradiction, and attraction in change",1994,Academy of Management Review,Article,CHILD
"Garland, H., Sandefur, C.A., Rogers, A.C.",De-Escalation of Commitment in Oil Exploration: When Sunk Costs and Negative Feedback Coincide,1990,Journal of Applied Psychology,Article,CHILD
"Grimley, D., Prochaska, J.O., Velicer, W.F., Blais, L.M., DiClemente, C.C.",The transtheoretical model of change,1994,"Changing the Self: Philosophies, Techniques, and Experiences",Article,CHILD
"Hendry, C.",Understanding and creating whole organizational change through learning theory,1996,Human Relations,Article,CHILD
"Heng, C.-S., Tan, B.C.Y., Wei, K.-K.",De-escalation of commitment in software projects: Who matters? What matters?,2003,Information and Management,Article,CHILD
"Keil, M.",Pulling the plug: Software project management and the problem of project escalation,1995,MIS Quarterly: Management Information Systems,Article,CHILD
"Keil, M., Robey, D.",Turning around troubled software projects: An exploratory study of the deescalation of commitment to failing courses of action,1999,Journal of Management Information Systems,Article,CHILD
"Keil, M., Robey, D.",Blowing the whistle on troubled software projects,2001,Communications of the ACM,Article,CHILD
"Klein, H.K., Myers, M.D.",A set of principles for conducting and evaluating interpretive field studies in information systems,1999,MIS Quarterly: Management Information Systems,Article,CHILD
"Mähring, M., Keil, M., Holmström, J., Montealegre, R.",Trojan actor-networks and swift translation: Bringing actor-network theory to IT project escalation studies,2004,Information Technology &amp; People,Article,CHILD
"Mähring, M., Keil, M.",Information technology project escalation: A process model,2008,Decision Sciences,Article,CHILD
"Marshak, R.J.",Lewin Meets Confucius: A Review of the OD Model of Change,1993,The Journal of Applied Behavioral Science,Article,CHILD
"Montealegre, R., Keil, M.",De-escalating information technology projects: Lessons from the Denver International Airport,2000,MIS Quarterly: Management Information Systems,Article,CHILD
"Newman, M., Sabherwal, R.",Determinants of commitment to information systems development: A longitudinal investigation,1996,MIS Quarterly: Management Information Systems,Article,CHILD
"Pan, G.S.C., Pan, S.L.I., Newman, M., Flynn, D.J.",Unfreezing-changing-refreezing of actors' commitment: the transition from escalation to de-escalation of commitment to information technology projects,2004,Proceedings of the Twelfth European Conference on Information Systems,Article,CHILD
"Ross, J., Staw, B.M.",Expo 86: An escalation prototype,1986,Administrative Science Quarterly,Article,CHILD
"Ross, J., Staw, B.M.",Organizational escalation and exit: Lessons from the Shoreham nuclear power plant,1993,Academy of Management Journal,Article,CHILD
"Royer, I.",Why Bad Projects Are So Hard to Kill,2003,Harvard Business Review,Review,CHILD
"Sabherwal, R., Sein, M.K., Marakas, G.M.",Escalating commitment to information system projects: Findings from two simulated experiments,2003,Information and Management,Article,CHILD
"Sauer, C., Liu, L., Johnston, K.",Enterprise-level project management capabilities: A comparison of the construction and IT services industries,1999,Proceedings of the 20th International Conference on Information Systems,Article,CHILD
"Schein, E.H.",Kurt Lewin's change theory in the field and in the classroom: Notes toward a model of managed learning,1996,Systems Practice,Article,CHILD
"Spreitzer, G.M., Quinn, R.E.",Empowering middle managers to be transformational leaders,1996,Journal of Applied Behavioral Science,Article,CHILD
[No author name available],Standish Group,2003,Latest Standish Group CHAOS Report Shows Project Success Rates Have Improved by 50%,Article,CHILD
"Wastell, D., Kawalek, P., Newman, M.",Plus ca change: Defensive translations and resistance to IT-enabled change in local government,2003,Eur. Conf. Inf. Syst.,Article,CHILD
"Weich, K.E., Quinn, R.E.",Organizational change and development,1999,Annual Review of Psychology,Article,CHILD
Reference Count: 30,,,,,
,,,,,
"Sarosa S., Zowghi D.",Recover from information system failure: An Indonesian case study,2005,"European and Mediterranean Conference on Information Systems, EMCIS 2005",Conference Paper,PARENT
"Beynon-Davies, P.",Human error and information systems failure: the case of the London ambulance service computer-aided despatch system project,1999,Interacting with Computers,Article,CHILD
"Boyatzis, R.E.",Transforming qualitative information: Thematic analysis and code development,1998,Transforming Qualitative Information: Thematic Analysis and Code Development,Article,CHILD
"Cragg, P., King, M., Hussin, H.",IT alignment and firm performance in small manufacturing firms,2002,Journal of Strategic Information Systems,Article,CHILD
"Ewusi-Mensah, K.",Critical Issues in Abandoned Information Systems Development Projects,1997,Communications of the ACM,Article,CHILD
"Ewusi-Mensah, K., Przasnyski, Z.H.",Factors contributing to the abandonment of information systems development projects,1994,Journal of Information Technology,Article,CHILD
"Ewusi-Mensah, K., Przasnyski, Z.H.",Learning from abandoned information systems development projects,1995,Journal of Information Technology,Article,CHILD
"Fink, D.",Guidelines for the successful adoption of information technology in small and medium enterprises,1998,International Journal of Information Management,Article,CHILD
"Irani, Z., Sharif, A.M., Love, P.E.D.",Transforming failure into success through organisational learning: An analysis of a manufacturing information system,2001,European Journal of Information Systems,Article,CHILD
"Jiang, J.J., Klein, G., Balloun, J.L., Crampton, S.M.",System analysts' orientations and perceptions of system failure,1999,Information and Software Technology,Article,CHILD
"Keil, M., Wallace, L., Turk, D., Dixon-Randall, G., Nulden, U.",Investigation of risk perception and risk propensity on the decision to continue a software development project,2000,Journal of Systems and Software,Article,CHILD
"Lees, J.D., Lees, D.D.",Realities of small business information system implementation,1987,Journal of Systems Management,Article,CHILD
"Peterson, D.K., Kim, C., Kim, J.H., Tamura, T.","The perceptions of information systems designers from the United States, Japan, and Korea on success and failure factors",2002,International Journal of Information Management,Article,CHILD
"Poon, P., Wagner, C.",Critical success factors revisited: Success and failure cases of information systems for senior executives,2001,Decision Support Systems,Article,CHILD
"Southon, G., Sauer, C., Dampney, K.",Lessons from a failed information systems initiative: Issues for complex organisations,1999,International Journal of Medical Informatics,Conference Paper,CHILD
"Tallon, P.P., Kraemer, K.L., Gurbaxani, V.",Executives' perceptions of the business value of information technology: A process-oriented approach,2000,Journal of Management Information Systems,Article,CHILD
"Welsh, J.A., White, J.F.",A small business is not a little big business,1981,Harvard Business Review,Article,CHILD
"Wilson, M., Howcroft, D.",Re-conceptualising failure: Social shaping meets IS research,2002,European Journal of Information Systems,Article,CHILD
"Yeo, K.T.",Critical failure factors in information system projects,2002,International Journal of Project Management,Article,CHILD
Reference Count: 18,,,,,
,,,,,
Drummond H.,"What we never have, we never miss? Decision error and the risks of premature termination",2005,Journal of Information Technology,Article,PARENT
"Abolafia, M.Y., Kilduff, M.",Enacting market crisis: The social construction of a speculative bubble,1988,Administrative Science Quarterly,Article,CHILD
"Baskerville, R.L., Land, F.",Socially self-destructing systems,2004,The Social Study of Information and Communication Technology,Article,CHILD
"Bowen, M.G.",The escalation phenomenon reconsidered: Decision dilemmas or decision errors?,1987,Academy of Management Review,Article,CHILD
"Brockner, J., Rubin, J.Z., Lang, E.",Face-saving and entrapment,1981,Journal of Experimental Social Psychology,Article,CHILD
"Brown, R.H.",Bureaucracy as praxis: Toward a political phenomenology of formal organizations,1978,Administrative Science Quarterly,Article,CHILD
"Drummond, H.",De-escalation in decision making: A case of a disastrous partnership,1995,Journal of Management Studies,Article,CHILD
"Drummond, H.",The politics of risk: Trials and tribulations of the Taurus project,1996,Journal of Information Technology,Article,CHILD
"Drummond, H., Hodgson, J.",The chimpanzees' tea party: A new metaphor for project managers,2003,Journal of Information Technology,Article,CHILD
"Garrahan, M.",Extra security will add to executive burden,2004,Financial Times (Business Travel),Article,CHILD
"Heath, C., Soll, J.",Mental budgeting and consumer decisions,1996,Journal of Consumer Research,Article,CHILD
"Hedberg, B., Jonsson, S.",Strategy formulation as a discontinuous process,1977,International Studies of Management and Organization,Article,CHILD
"Johnstone, D.",Behavioral and prescriptive explanations of a reverse sunk cost effect,2002,Theory and Decision,Review,CHILD
"Kahneman, D., Tversky, A.",Prospect theory: An analysis of decision under risk,1979,Econometrica,Article,CHILD
[No author name available],Land of the free: Home of the bar code,2003,The Economist: The World in 2004,Article,CHILD
"McNamara, G., Moon, H., Bromiley, P.",Banking on commitment: Intended and unintended consequences of an organization's attempt to attenuate escalation of commitment,2002,Academy of Management Journal,Article,CHILD
"Meyer, J.W., Rowan, B.",Institutionalized organizations: Formal structure as myth and ceremony,1977,American Journal of Sociology,Article,CHILD
"Montealegre, R., Keil, M.",De-escalating information technology projects: Lessons from the Denver International Airport,2000,MIS Quarterly: Management Information Systems,Article,CHILD
"Moon, H., Conlon, D.E., Humphrey, S.E., Quigley, N., Devers, C.E., Nowakowski, J.M.",Group decision process and incrementalism in organizational decision making,2003,Organizational Behavior and Human Decision Processes,Article,CHILD
"Morgan, G.",Paradigm diversity in organizational research,2012,The Theory and Philosophy of Organizations: Critical Issues and New Perspectives,Book Chapter,CHILD
"Natovich, J.",Vendor related risks in IT development: A chronology of an outsourced project failure,2003,Technology Analysis and Strategic Management,Article,CHILD
"Northcraft, G.B., Wolf, G.","Dollars, sense, and sunk costs: A life cycle model of resource allocation decisions",1984,Academy of Management Review,Article,CHILD
"Perrow, C.",Normal Accidents: Living with High Risk Technologies,2011,Normal Accidents: Living with High Risk Technologies,Book,CHILD
"Pettigrew, A.M.",The politics of organizational decision making,1973,The Politics of Organizational Decision Making,Article,CHILD
"Pfeffer, J.",The ambiguity of leadership,1977,Academy of Management Review,Article,CHILD
"Pfeffer, J.",Power in organizations,1981,Power in Organizations,Article,CHILD
[No author name available],Report of the inquiry into the london ambulance service,1993,Report of the Inquiry into the London Ambulance Service,Article,CHILD
"Ross, J., Staw, B.M.",Managing escalation processes in organizations,1991,Journal of Managerial Issues,Article,CHILD
"Schoorman, F.D.",Escalation Bias in Performance Appraisals: An Unintended Consequence of Supervisor Participation in Hiring Decisions,1988,Journal of Applied Psychology,Article,CHILD
"Schwenk, C.R.","Information, cognitive biases, and commitment to a course of action",1986,Academy of Management Review,Article,CHILD
"Staw, B.M.",The escalation of commitment to a course of action,1981,Academy of Management Review,Article,CHILD
"Staw, B.M., Barsade, S.G., Koput, K.W.",Escalation at the credit window: A longitudinal study of bank executives' recognition and write-off of problem loans,1997,Journal of Applied Psychology,Article,CHILD
"Staw, B.M., Ross, J.",Commitment to a policy decision: A multi-theoretical perspective,1978,Administrative Science Quarterly,Article,CHILD
"Tan, H.-T., Yates, J.F.",Financial budgets and escalation effects,2002,Organizational Behavior and Human Decision Processes,Article,CHILD
[No author name available],Under threat,2004,The Economist,Article,CHILD
"Whyte, G.",Escalating commitment to a course of action: A reinterpretation,1986,Academy of Management Review,Article,CHILD
"Whyte, G.",Groupthink reconsidered,1989,Academy of Management Review,Article,CHILD
Reference Count: 36,,,,,
,,,,,
"Rhodes C., Brown A.D.","Narrative, organizations and research",2005,International Journal of Management Reviews,Article,PARENT
"Aaltio-Marjosola, L.",From a “Grand Story” to Multiple Narratives?: Studying an Organizational Change Project,1994,Journal of Organizational Change Management,Article,CHILD
"Albert, S.",The definition and metadefinition of identity,1998,Identity in Organizations: Building Theory Through Conversations,Article,CHILD
"Alvesson, M., Karreman, D.",Varieties of discourse: On the study of organizations through discourse analysis,2000,Human Relations,Article,CHILD
"Alvesson, M., Willmott, H.",Identity regulation as organizational control: Producing the appropriate individual,2002,Journal of Management Studies,Article,CHILD
"Ashforth, B.E.",Becoming: How does the process of identification unfold?,1998,Identity in Organizations: Building Theory Through Conversations,Article,CHILD
"Boje, D.M., Luhman, J.T., Baack, D.E.",Hegemonic stories and encounters between storytelling organizations,1999,Journal of Management Inquiry,Article,CHILD
"Boje, D.M.",The storytelling organization: A study of story performance in an office-supply firm,1991,Administrative Science Quarterly,Article,CHILD
"Boje, D.M.","Stories of the storytelling organization: A postmodern analysis of Disney as """"Tamara-Land""""",1995,Academy of Management Journal,Article,CHILD
"Boje, D.M., Fitzgibbons, D.E., Steingard, D.S.",Storytelling at Administrative Science Quarterly: Warding off the postmodern barbarians,1996,Postmodern Management and Organization Theory,Article,CHILD
"Boland, R.J., Tenkasi, R.V.",Perspective making and perspective taking in communities of knowing,1995,Organization Science,Article,CHILD
"Bormann, E.G.",The symbolic convergence theory of communication and organizational culture,1994,Organization Communication: Emerging Perspectives IV,Article,CHILD
"Bower, G.H., Clark, M.C.",Narrative stories as mediators for serial learning,1969,Psychonomic Science,Article,CHILD
"Bowles, M.L.","Myth, Meaning and Work Organization",1989,Organization Studies,Article,CHILD
"Boyce, M.E.",Organizational story and storytelling: A critical review,1996,Journal of Organizational Change Management,Review,CHILD
"Brante, T.",Consequences of realism for sociological theory-building,2001,Journal for the Theory of Social Behaviour,Article,CHILD
"Brown, A.D., Jones, M.R.",Doomed to failure: Narratives of inevitability and conspiracy in a failed IS project,1998,Organization Studies,Article,CHILD
"Brown, A.D., Humphreys, M.",Epic and Tragic Tales: Making Sense of Change,2003,The Journal of Applied Behavioral Science,Article,CHILD
"Brown, A.D.","Narrative, politics and legitimacy in an it implementation",1998,Journal of Management Studies,Article,CHILD
"Brown, M.H.",That reminds me of a story: Speech action in organizational socialization,1985,Western Journal of Speech Communication,Article,CHILD
"Brown, M.H.",Sense making and narrative forms: Reality construction in organizations,1986,Organization Communication: Emerging Perspectives,Article,CHILD
"Brown, M.H., Kreps, G.L.",Narrative analysis and organizational development,1993,Qualitative Research: Applications in Organizational Communication,Article,CHILD
"Brown, M.H., Mcmillan, J.J.",Culture as text: The development of an organizational narrative,1991,Southern Communication Journal,Article,CHILD
"Bruner, J.",The narrative construction of reality,1991,Critical Inquiry,Article,CHILD
"Burke, K.",Definition of man,1966,"Language as Symbolic Action: Essays on Life, Literature, and Method",Article,CHILD
"Clair, R.P.",The use of framing devices to sequester organizational narratives: Hegemony and harassment,1993,Communication Monographs,Article,CHILD
"Clark, B.R.",The organizational saga in higher education,1972,Administrative Science Quarterly,Article,CHILD
"Clegg, S.R.","Narrative, power, and social theory",1993,Narrative and Social Control: Critical Perspectives,Article,CHILD
"Cobb, S.",Empowerment and mediation: A narrative perspective,1993,Negotiation Journal,Article,CHILD
"Cobb, S., Rifkin, J.",Neutrality as a discursive practice: The construction and transformation of narratives in community mediation,1991,"Studies in Law, Politics, and Society",Article,CHILD
"Cooper, R.",Organization/disorganization,2012,The Theory and Philosophy of Organizations: Critical Issues and New Perspectives,Book Chapter,CHILD
"Cooren, F.",Applying socio-semiotics to organizational communication: A new approach,1999,Management Communication Quarterly,Article,CHILD
"Currie, G., Brown, A.D.",A narratological approach to understanding processes of organizing in a UK hospital,2003,Human Relations,Review,CHILD
"Currie, M.",Postmodern Narrative Theory,1998,Postmodern Narrative Theory,Article,CHILD
"Ochs, E.",Narrative,1997,Discourse As Structure and Process,Article,CHILD
"Czarniawska, B.",Forbidden knowledge: Organization theory in times of transition,2003,Management Learning,Article,CHILD
"Czarniawska-Joerges, B.",Narration or Science? Collapsing the Division in Organization Studies,1995,Organization,Article,CHILD
"Daft, R.L.",Learning the craft of organizational research,1983,Academy of Management Review,Article,CHILD
"Deetz, S.",Reclaiming the legacy of the linguistic turn,2003,Organization,Review,CHILD
"Denzin, N.K., Lincoln, Y.S.",Introduction: Entering the field of qualitative research,1994,Handbook of Qualitative Research,Article,CHILD
"Denzin, N.K., Lincoln, Y.S.",Introduction: The discipline and practice of qualitative research,2003,Strategies of Qualitative Inquiry,Article,CHILD
"Dunford, R., Jones, D.",Narrative in strategic change,2000,Human Relations,Article,CHILD
"Dyer, W.G., Wilkins, A.L.","Better stories, not better constructs, to generate better theory: A rejoinder to Eisenhardt",1991,Academy of Management Review,Article,CHILD
"Eisenhardt, K.M.",Better stories and better constructs: The case for rigor and comparative logic,1991,Academy of Management Review,Article,CHILD
"Elsbach, K.D.",An expanded model of organizational identification,1999,Research in Organizational Behavior,Article,CHILD
"Ezzy, D.",Theorizing narrative identity: Symbolic interactionism and hermeneutics,1998,Sociological Quarterly,Article,CHILD
"Feldman, M.S., Sköldberg, K.",Stories and the rhetoric of contrariety: Subtexts of organizing (change),2002,Culture and Organization,Article,CHILD
"Feldman, S.P.",Stories as cultural creativity: On the relationship between symbolism and politics in organizational change,1990,Journal of Applied Communication Research,Article,CHILD
"Fisher, W.R.",Narration as a human communication paradigm: The case of public moral argument,1984,Communication Monographs,Article,CHILD
"Fisher, W.R.",The narrative paradigm: An elaboration,1985,Communication Monographs,Article,CHILD
"Ford, J.D.",Organizational change as shifting conversations,1999,Journal of Organizational Change Management,Article,CHILD
"Gabriel, Y.",Turning Facts into Stories and Stories into Facts: A Hermeneutic Exploration of Organizational Folklore,1991,Human Relations,Article,CHILD
"Gabriel, Y.","The Unmanaged Organization: Stories, Fantasies and Subjectivity",1995,Organization Studies,Article,CHILD
"Gabriel, Y.",The use of stories,1998,Qualitative Methods and Analysis in Organizational Research,Article,CHILD
"Gabriel, Y.",Beyond happy families: A critical reevaluation of the control-resistance-identity triangle,1999,Human Relations,Article,CHILD
"Georges, R.A.",Toward an understanding of storytelling events,1969,Journal of American Folklore,Article,CHILD
"Gergen, K.J., Gergen, M.M.",Narrative and the Self as Relationship,1988,Advances in Experimental Social Psychology,Article,CHILD
"Gergen, M.M., Gergen, K.J.",Qualitative inquiry: Tensions and transformations,2000,Handbook of Qualitative Research,Article,CHILD
"Gold, J.",Learning and story-telling: the next stage in the journey for the learning organization,1997,Journal of Workplace Learning,Article,CHILD
"Gold, J., Holman, D.",Let me tell you a story: An evaluation of the use of storytelling and argument analysis in management education,2001,Career Development International,Article,CHILD
"Gold, J., Holman, D., Thorpe, R.",The Role of Argument Analysis and Story Telling in Facilitating Critical Thinking,2002,Management Learning,Article,CHILD
"Goody, J., Watt, I.",The Consequences of Literacy,1963,Comparative Studies in Society and History,Article,CHILD
"Grotevant, H.D.",The integrative nature of identity: Bringing the soloists to sing in the choir,1993,Discussions on Ego Identity,Article,CHILD
"Hall, S.","Signification, representation, ideology: Althusser and the post-structuralist debates",1985,Critical Studies in Mass Communication,Article,CHILD
"Hansen, C.D., Kahnweiler, W.M.",Storytelling: An Instrument for Understanding the Dynamics of Corporate Relationships,1993,Human Relations,Article,CHILD
"Harfield, T., Hamilton, R.T.",Retreat from volume: Survival strategies in a declining industry,1997,Strategic Change,Article,CHILD
"Hazen, M.A.",Towards Polyphonic Organization,1993,Journal of Organizational Change Management,Article,CHILD
"Humphreys, M., Brown, A.D.",Dress and identity: A Turkish case study,2002,Journal of Management Studies,Article,CHILD
"Humphreys, M., Brown, A.D.",Narratives of Organizational Identity and Identification: A Case Study of Hegemony and Resistance,2002,Organization Studies,Article,CHILD
"Jacobson, S.W., Jacques, R.",Destabilizing the field: Poststructuralist knowledge-making strategies in a postindustrial era,1997,Journal of Management Inquiry,Article,CHILD
"Jordan, A.T.",Critical incident story creation and culture formation in a self-directed work team,1996,Journal of Organizational Change Management,Article,CHILD
"Kelemen, M., Hassard, J.","Paradigm plurality: Exploring past, present, and future trends",2003,Debating Organization: Point-Counterpoint in Organization Studies,Article,CHILD
"Kelly, J.W.",Storytelling in High Tech Organizations: A Medium for Sharing Culture,1985,Journal of Applied Communication Research,Article,CHILD
"Kilduff, M., Mehra, A.",Postmodernism and organizational research,1997,Academy of Management Review,Article,CHILD
"Kreps, G.L.",Stories as repositories of organizational intelligence: Implications for organizational development,1990,Communication Yearbook,Article,CHILD
"Law, J.","Organization, narrative and strategy",1994,Towards a New Theory of Organizations,Article,CHILD
"Levitt, B., March, J.G.",Organizational learning,1988,Annual Review of Sociology,Article,CHILD
"Linstead, S.",Deconstruction in the study of organizations,1993,Postmodernism and Organizations,Article,CHILD
"Macbeth, D.","On “Reflexivity” in Qualitative Research: Two Readings, and a Third",2001,Qualitative Inquiry,Article,CHILD
"Mackenzie, K.D., Rahim, M.A., Golembiewski, R.T.",The importance of management research,2002,Current Topics in Management,Article,CHILD
"Martin, J.",Stories and scripts in organizational settings,1982,Cognitive Social Psychology,Article,CHILD
"Martin, J., Feldman, M.S., Hatch, M.J., Sitkin, S.B.",The uniqueness paradox in organizational stories,1983,Administrative Science Quarterly,Article,CHILD
"McConkie, M., Boss, W.",Using stories as an aid to consultation,1994,Public Administration Quarterly,Article,CHILD
"McConkie, M.L., Boss, R.W.",Organizational stories: One means of moving the informal organization during change efforts,1986,Public Administration Quarterly,Article,CHILD
"McKinley, W.",From subjectivity to objectivity: A constructivist account of objectivity in organization theory,2003,Debating Organization: Point-Counterpoint in Organization Studies,Article,CHILD
"Mcwhinney, W.",Alternative realities: Their Impact on Change and Leadership,1984,Journal of Humanistic Psychology,Article,CHILD
"McWhinney, W., Batista, J.",How remythologizing can revitalize organizations,1988,Organizational Dynamics,Article,CHILD
"Meyer, J.C.",Tell Me a Story: Eliciting Organizational Values from Narratives,1995,Communication Quarterly,Article,CHILD
"Mink, L.O.",Narrative form as a cognitive instrument,1978,The Writing of History: Literary Form and Historical Understanding,Article,CHILD
"Mitroff, I.I., Kilmann, R.H.",Stories managers tell: A new tool for organizational problem solving,1975,Management Review,Article,CHILD
"Morgan, S., Dennehy, R.F.",The power of organizational storytelling: a management development perspective,1997,Journal of Management Development,Article,CHILD
"Mumby, D.K.",The political function of narrative in organizations,1987,Communication Monographs,Article,CHILD
"Ng, W., De Cock, C.",Battle in the boardroom: A discursive perspective,2002,Journal of Management Studies,Article,CHILD
"Freeman, R.E.",The relevance of Richard Rorty to management research,2004,Academy of Management Review,Article,CHILD
"O'Connor, E.","Storied business: Typology, intertextuality, and traffic in entrepreneurial narrative",2002,Journal of Business Communication,Review,CHILD
"Patriotta, G.",Sensemaking on the shop floor: Narratives of knowledge in organizations,2003,Journal of Management Studies,Article,CHILD
"Pentland, B.T.",Building process theory with narrative: From description to explanation,1999,Academy of Management Review,Article,CHILD
"Phillips, N.",Telling Organizational Tales: On the Role of Narrative Fiction in the Study of Organizations,1995,Organization Studies,Article,CHILD
"Phillips, N., Brown, J.L.",Analyzing communication in and around organizations: A critical hermeneutic approach,1993,Academy of Management Journal,Article,CHILD
"Pratt, M.G.",To be or not to be: Central questions in organizational identification,1998,Identity in Organizations: Building Theory Through Conversations,Article,CHILD
"Rappaport, J.",Community narratives: Tales of terror and joy,2000,American Journal of Community Psychology,Article,CHILD
"Reed, M.",Getting real about organizational discourse,2004,The SAGE Handbook of Organizational Discourse,Book Chapter,CHILD
"Rhodes, C.",The legitimation of learning in organizational change,1997,Journal of Organizational Change Management,Article,CHILD
"Rhodes, C.",Reading and Writing Organizational Lives,2000,Organization,Article,CHILD
