Author,Title,Year,Source Title,Document Type,FAMILY_TYPE
Chau P.Y.K.,An Empirical Assessment of a Modified Technology Acceptance Model,1996,Journal of Management Information Systems,Article,CHILD
"Chin W.W., Marcolin B.L., Newsted P.R.",A partial least squares latent variable modeling approach for measuring interaction effects: Results from a Monte Carlo simulation study and voice mail emotion/adoption study,1996,Proceedings of the Seventeenth International Conference on Information Systems,,CHILD
"Compeau D., Higgins C.A., Huff S.",Social cognitive theory and individual reactions to computing technology: A longitudinal study,1999,MIS Quarterly: Management Information Systems,Article,CHILD
"Compeau D.R., Higgins C.A.",Computer self-efficacy: Development of a measure and initial test,1995,MIS Quarterly: Management Information Systems,Article,CHILD
"Croteau A.-M., Vieru D.",Telemedicine Adoption Studied From Physicians' Perspective,2001,Administrative Sciences Association of Canada Conference,,CHILD
Davis F.D.,"Perceived usefulness, perceived ease of use, and user acceptance of information technology",1989,MIS Quarterly: Management Information Systems,Article,CHILD
"Davis F.D., Bagozzi R.P., Warshaw P.R.",User acceptance of computer technology: A comparison of two theoretical models,1989,Management Science,,CHILD
Davis F.D.,"User acceptance of information technology: system characteristics, user perceptions and behavioral impacts",1993,International Journal of Man-Machine Studies,Article,CHILD
"Dillon A., Morris M.G.",User Acceptance of Information Technology: Theories and Models,1996,Annual Review of Information Science and Technology,Article,CHILD
Filler R.,"Healthcare in the 21st century: ""virtual"" hospitals, tele-homecare and robots.",1999,Hospital quarterly,Article,CHILD
"Hu P.J., Chau P.Y.K., Liu Sheng O.R., Tam K.Y.",Examining the Technology Acceptance Model Using Physician Acceptance of Telemedicine Technology,1999,Journal of Management Information Systems,Article,CHILD
Hulland J.,Use of partial least squares (PLS) in strategic management research: A review of four recent studies,1999,Strategic Management Journal,Article,CHILD
"Igbaria M., Zinatelli N., Cragg P., Cavaye A.L.M.",Personal computing acceptance factors in small firms: A structural equation model,1997,MIS Quarterly: Management Information Systems,Article,CHILD
"Karahanna E., Straub D.W., Chervany N.L.",Information technology adoption across time: A cross-sectional comparison of pre-adoption and post-adoption beliefs,1999,MIS Quarterly: Management Information Systems,Article,CHILD
"Marakas G.M., Yi M.Y., Johnson R.D.",The Multilevel and Multifaceted Character of Computer Self-Efficacy: Toward Clarification of the Construct and an Integrative Framework for Research,1998,Information Systems Research,Article,CHILD
Mathieson K.,Predicting user intentions: Comparing the technology acceptance model with the theory of planned behavior,1991,Information Systems Research,Article,CHILD
"Moore G.C., Benbasat I.",Development of an instrument to measure the perceptions of adopting an information technology innovation,1991,Information Systems Research,Article,CHILD
Picot J.,"Sector Competitiveness Frameworks- Telehealth Industry, Part 1 - Overview and Prospects",1998,Industry Canada,,CHILD
"Succi Melissa J., Walter Zhiping D.",Theory of user acceptance of information technologies: An examination of health care professionals,1999,Proceedings of the Hawaii International Conference on System Sciences,Conference Paper,CHILD
"Venkatesh V., Davis F.D.",Theoretical extension of the Technology Acceptance Model: Four longitudinal field studies,2000,Management Science,Article,CHILD
Reference Count: 25,,,,,
,,,,,
"Brown S.A., Massey A.P., Montoya-Weiss M.M., Burkman J.R.",Do I really have to? User acceptance of mandated technology,2002,European Journal of Information Systems,Article,PARENT
"Adams D.A., Nelson R.R., Todd P.A.","Perceived usefulness, ease of use, and usage of information technology: A replication",1992,MIS Quarterly: Management Information Systems,Article,CHILD
"Agarwal R., Karahanna E.",Time flies when you're having fun: Cognitive absorption and beliefs about information technology usage,2000,MIS Quarterly: Management Information Systems,Article,CHILD
"Agarwal R., Prasad J.",The role of innovation characteristics and perceived voluntariness in the acceptance of information technologies,1997,Decision Sciences,Article,CHILD
"Agarwal R., Prasad J.",A Conceptual and Operational Definition of Personal Innovativeness in the Domain of Information Technology,1998,Information Systems Research,Article,CHILD
Ajzen I.,The theory of planned behavior,1991,Organizational Behavior and Human Decision Processes,Article,CHILD
"Bailey James E., Pearson Sammy W.",DEVELOPMENT OF A TOOL FOR MEASURING AND ANALYZING COMPUTER USER SATISFACTION,1983,Management Science,Article,CHILD
"Beckmann J., Irle M.",Dissonance and action control,1985,Action Control: From Cognition to Behavior,,CHILD
"Bloomfield B.P., Coombs R.","INFORMATION TECHNOLOGY, CONTROL AND POWER: THE CENTRALIZATION AND DECENTRALIZATION DEBATE REVISITED",1992,Journal of Management Studies,Article,CHILD
"Cendon B.V., Jarvenpaa S.L.",The development and exercise of power by leaders of support units in implementing information technology-based services,2001,Journal of Strategic Information Systems,Article,CHILD
Chin W.W.,Issues and opinion on structural equation modeling,1998,MIS Quarterly: Management Information Systems,Review,CHILD
"Compeau D.R., Higgins C.A.",Computer self-efficacy: Development of a measure and initial test,1995,MIS Quarterly: Management Information Systems,Article,CHILD
Davis F.D.,"Perceived usefulness, perceived ease of use, and user acceptance of information technology",1989,MIS Quarterly: Management Information Systems,Article,CHILD
Davis F.D.,"User acceptance of information technology: system characteristics, user perceptions and behavioral impacts",1993,International Journal of Man-Machine Studies,Article,CHILD
"Davis F.D., Bagozzi R.P., Warshaw P.R.",User acceptance of computer technology: A comparison of two theoretical models,1989,Management Science,,CHILD
"Davis F.D., Bagozzi R.P., Warshaw P.R.",Extrinsic and Intrinsic Motivation to Use Computers in the Workplace,1992,Journal of Applied Social Psychology,Article,CHILD
"Davis F.D., Venkatesh V.",A critical assessment of potential measurement biases in the technology acceptance model: Three experiments,1996,International Journal of Human Computer Studies,Article,CHILD
"DeLone W.H., McLean E.R.",Information systems success: The quest for the dependent variable,1992,Information Systems Research,Article,CHILD
Ginzberg M.J.,Key recurrent issues in the MIS implementation process,1981,MIS Quarterly: Management Information Systems,Article,CHILD
"Hartwick J., Barki H.",Explaining the role of user participation in information system use,1994,Management Science,Article,CHILD
"Ives B., Olson M.H., Baroudi J.J.",The measurement of user information satisfaction,1983,Communications of the ACM,Article,CHILD
"Karahanna E., Straub D.W., Chervany N.L.",Information technology adoption across time: A cross-sectional comparison of pre-adoption and post-adoption beliefs,1999,MIS Quarterly: Management Information Systems,Article,CHILD
Kimberly J.R.,Organizational and contextual influences on the diffusion of technological innovation,1987,New Technology as Organizational Innovation,,CHILD
"Lou H., Luo W., Strong D.",Perceived critical mass effect on groupware acceptance,2000,European Journal of Information Systems,Article,CHILD
Markus M.L.,"Power, Politics, and MIS Implementation",1983,Communications of the ACM,Article,CHILD
Mathieson K.,Predicting user intentions: Comparing the technology acceptance model with the theory of planned behavior,1991,Information Systems Research,Article,CHILD
Melone N.P.,A theoretical assessment of the user-satisfaction construct in information systems research,1990,Management Science,,CHILD
"Moore G.C., Benbasat I.",Development of an instrument to measure the perceptions of adopting an information technology innovation,1991,Information Systems Research,Article,CHILD
Pratkanis A.R.,The cognitive representation of attitudes,1989,Attitude Structure and Function,,CHILD
"Ram S., Jung H.-S.","""Forced"" adoption of innovations in organizations: Consequences and implications",1991,The Journal of Product Innovation Management,Article,CHILD
"Sheppard B.H., Hartwick J., Warshaw P.R.",The theory of reasoned action: A meta-analysis of past research with recommendations for modifications and future research,1988,Journal of Consumer Research,,CHILD
Szajna B.,Software evaluation and choice: Predictive validation of the technology acceptance instrument,1994,MIS Quarterly: Management Information Systems,Article,CHILD
Szajna B.,Empirical evaluation of the revised technology acceptance model,1996,Management Science,Article,CHILD
"Taylor S., Todd P.A.",Understanding information technology usage: A test of competing models,1995,Information Systems Research,Article,CHILD
Triandis H.C.,"Values, attitudes, and interpersonal behavior.",1980,Nebraska Symposium on Motivation. Nebraska Symposium on Motivation,Article,CHILD
Venkatesh V.,Creation of favorable user perceptions: Exploring the role of intrinsic motivation,1999,MIS Quarterly: Management Information Systems,Article,CHILD
Venkatesh V.,"Determinants of Perceived Ease of Use: Integrating Control, Intrinsic Motivation, and Emotion into the Technology Acceptance Model",2000,Information Systems Research,Article,CHILD
"Venkatesh V., Davis F.D.",Theoretical extension of the Technology Acceptance Model: Four longitudinal field studies,2000,Management Science,Article,CHILD
Reference Count: 37,,,,,
,,,,,
"Rai A., Lang S.S., Welker R.B.",Assessing the validity of IS success models: An empirical test and theoretical analysis,2002,Information Systems Research,Article,PARENT
"Adams D.A., Nelson R.R., Todd P.A.","Perceived usefulness, ease of use, and usage of information technology: A replication",1992,MIS Quarterly: Management Information Systems,Article,CHILD
"Anderson J.C., Gerbing D.W.",Structural Equation Modeling in Practice: A Review and Recommended Two-Step Approach,1988,Psychological Bulletin,Article,CHILD
"Armstrong J.S., Overton T.S.",Estimating nonresponse bias in mail surveys,1977,Journal of Marketing Research,,CHILD
"Ballantine J., Bonner M., Levy M., Martin A., Munro I., Powell P.L.",The 3-D Model of Information Systems Success: The Search for the Dependent Variable Continues,1996,Information Resources Management Journal (IRMJ),Article,CHILD
"Baroudi J.J., Orlikowski W.J.",A short-form measure of user information satisfaction: A psychometric evaluation and notes on use,1987,Journal of Management Information Systems,Article,CHILD
"Bentler P.M., Bonett D.G.",Significance tests and goodness of fit in the analysis of covariance structures,1980,Psychological Bulletin,Article,CHILD
"Browne M.W., Cudeck R.",Alternative ways of assessing model fit,1993,Testing Structural Equation Models,,CHILD
"Chin W.W., Todd P.A.","On the use, usefulness, and ease of use of structural equation modeling in mis research: A note of caution",1995,MIS Quarterly: Management Information Systems,Article,CHILD
"Chou C.P., Bentler P.M.",Estimates and tests in structural equation modeling,1995,"Structural Equation Modeling: Concepts, Issues, and Applications",,CHILD
Davis F.D.,"Perceived usefulness, perceived ease of use, and user acceptance of information technology",1989,MIS Quarterly: Management Information Systems,Article,CHILD
"Davis F.D., Bagozzi R.P., Warshaw P.R.",User acceptance of computer technology: A comparison of two theoretical models,1989,Management Science,,CHILD
"DeLone W.H., McLean E.R.",Information systems success: The quest for the dependent variable,1992,Information Systems Research,Article,CHILD
"Doll W.J., Torkzadeh G.",The measurement of end-user computing satisfaction,1988,MIS Quarterly: Management Information Systems,Article,CHILD
"Doll W.J., Xia W., Torkzadeh G.",A confirmatory factor analysis of the end-user computing satisfaction instrument,1994,MIS Quarterly: Management Information Systems,Article,CHILD
"Garrity E.J., Sanders G.L.",Dimensions of information systems success,1998,Information Systems Success Measurement,,CHILD
Goodhue D.L.,Understanding user evaluations of information systems,1995,Management Science,,CHILD
"Goodhue D.L., Thompson R.L.",Task-technology fit and individual performance,1995,MIS Quarterly: Management Information Systems,Article,CHILD
"Hartwick J., Barki H.",Explaining the role of user participation in information system use,1994,Management Science,Article,CHILD
"Torkzadeh G., Doll W.J.",Test‐Retest Reliability of the End‐User Computing Satisfaction Instrument,1991,Decision Sciences,Article,CHILD
"Hendrickson A.R., Massey P.D., Cronan T.P.",On the test-retest reliability of perceived usefulness and perceived ease of use scales,1993,MIS Quarterly,,CHILD
"Hunton J.E., Flowers L.",Information technology in accounting: Assessing the impact on accountants and organizations,1997,Advances in Accounting Information Systems,,CHILD
"Igbaria M., Guimaraes T., Davis G.B.",Testing the determinants of microcomputer usage via a structural equation model,1995,Journal of Management Information Systems,,CHILD
Ishman M.,Measuring information success at the individual level in cross-cultural environments,1998,Information Systems Success Measurement,,CHILD
Kim K.K.,User satisfaction: A synthesis of three different perspectives,1989,Journal of Information Systems,,CHILD
Long J.S.,Confirmatory factor analysis,1983,Confirmatory Factor Analysis,,CHILD
MacCallum R.C.,"Model specification: Procedures, strategies, and related issues",1995,"Structural Equation Modeling: Concepts, Issues, and Applications",,CHILD
Magal S.R.,A model for evaluating information center success,1991,Journal of Management Information Systems,Article,CHILD
"Marsh H.W., Balla J.R., McDonald R.P.",Goodness-of-Fit Indexes in Confirmatory Factor Analysis: The Effect of Sample Size,1988,Psychological Bulletin,Article,CHILD
"McDonald R.P., Marsh H.W.",Choosing a multivariate model: Noncentrality and goodness of fit,1990,Psychological Bulletin,Article,CHILD
"Moore G.C., Benbasat I.",Integrating diffusion of innovations and theory of reasoned action models to predict utilization of information technology by end-users,1996,Diffusion and Adoption of Information Technology,,CHILD
"Myers B.L., Kappelman L.A., Prybutok V.R.",A Comprehensive Model for Assessing the Quality and Productivity of the Information Systems Function: Toward a Theory for Information Systems Assessment,1997,Information Resources Management Journal (IRMJ),Article,CHILD
"Netemeyer R.G., Johnston M.W., Burton S.",Analysis of Role Conflict and Role Ambiguity in a Structural Equations Framework,1990,Journal of Applied Psychology,Article,CHILD
"Rainer Jr. R.K., Watson H.J.",The keys to executive information system success,1995,Journal of Management Information Systems,Article,CHILD
Seddon P.B.,A Respecification and Extension of the DeLone and McLean Model of IS Success,1997,Information Systems Research,Article,CHILD
"Seddon P.B., Yip S.K.",An empirical evaluation of user information satisfaction (UIS) measures for use with general ledger accounting software,1992,Journal of Information Systems,,CHILD
"Segars A.H., Grover V.",Re-examining perceived ease of use and usefulness: A confirmatory factor analysis,1993,MIS Quarterly: Management Information Systems,Article,CHILD
Steiger J.H.,Structural Model Evaluation and Modification: An Interval Estimation Approach,1990,Multivariate Behavioral Research,Article,CHILD
Straub D.W.,Validating instruments in MIS research,1989,MIS Quarterly: Management Information Systems,Article,CHILD
"Straub D., Limayem M., Karahanna-Evaristo E.",Measuring system usage: Implications for IS theory testing,1995,Management Science,,CHILD
"Taylor S., Todd P.A.",Understanding information technology usage: A test of competing models,1995,Information Systems Research,Article,CHILD
"Thompson R.L., Higgins C.A., Howell J.M.",Influence of experience on personal computer utilization: Testing a conceptual model,1994,Journal of Management Information Systems,Article,CHILD
"West S.G., Finch J.F., Curran P.J.",Structural equation models with nonnormal variables: Problems and remedies,1995,"Structural Equation Modeling: Concepts, Issues, and Applications",,CHILD
"Woodroof J.B., Kasper G.M.",A Conceptual Development of Process and Outcome User Satisfaction,1998,Information Resources Management Journal (IRMJ),Article,CHILD
Reference Count: 43,,,,,
,,,,,
"Plouffe C.R., Hulland J.S., Vandenbosch M.",Research Report: Richness Versus Parsimony in Modeling Technology Adoption Decisions - Understanding Merchant Adoption of a Smart Card-Based Payment System,2001,Information Systems Research,Article,PARENT
"Agarwal R., Prasad J.",The role of innovation characteristics and perceived voluntariness in the acceptance of information technologies,1997,Decision Sciences,Article,CHILD
"Agarwal R., Prasad J.",A Conceptual and Operational Definition of Personal Innovativeness in the Domain of Information Technology,1998,Information Systems Research,Article,CHILD
"Agarwal R., Prasad J.",Are individual differences germane to the acceptance of new information technologies?,1999,Decision Sciences,Article,CHILD
Ajzen I.,The theory of planned behavior,1991,Organizational Behavior and Human Decision Processes,Article,CHILD
"Armstrong J.S., Overton T.S.",Estimating nonresponse bias in mail surveys,1977,Journal of Marketing Research,,CHILD
Bandura A.,Self-efficacy: Toward a unifying theory of behavioral change,1977,Psychological Review,Article,CHILD
Bandura A.,Self-efficacy mechanism in human agency,1982,American Psychologist,Article,CHILD
"Barclay D., Higgins C., Thompson R.",The partial least squares (PLS) approach to causal modeling: Personal computer adoption and use as an illustration,1995,Technology Studies,,CHILD
Blackwell R.,"Exact faces challenge from mondex, visa cash",1997,Financial Post Daily,,CHILD
"Bowers T., Singer M.",Who will capture value in on-line financial services?,1996,The McKinsey Quarterly,,CHILD
"Chin W.W., Newsted P.R.",Structural equation modeling analysis with small samples using partial least squares,1999,Statistical Strategies for Small Sample Research,,CHILD
"Compeau D.R., Higgins C.A.",Computer self-efficacy: Development of a measure and initial test,1995,MIS Quarterly: Management Information Systems,Article,CHILD
"Cooper W.H., Richardson A.J.",Unfair Comparisons,1986,Journal of Applied Psychology,Article,CHILD
"Crane D.B., Bodie Z.",Form follows function: The transformation of banking,1996,Harvard Business Review,,CHILD
Davis F.D.,"Perceived usefulness, perceived ease of use, and user acceptance of information technology",1989,MIS Quarterly: Management Information Systems,Article,CHILD
"Davis F.D., Bagozzi R.P., Warshaw P.R.",User acceptance of computer technology: A comparison of two theoretical models,1989,Management Science,,CHILD
"Feldman J.M., Lynch Jr. J.G.","Self-Generated Validity and Other Effects of Measurement on Belief, Attitude, Intention, and Behavior",1988,Journal of Applied Psychology,Article,CHILD
"Fornell C., Larcker D.F.",Evaluating structural equation models with unobservable variables and measurement error,1981,Journal of Marketing Research,,CHILD
"Frambach R.T., Barkema H.G., Nooteboom B., Wedel M.",Adoption of a service innovation in the business market: An empirical test of supply-side variables,1998,Journal of Business Research,Article,CHILD
"Gagliardi P., Compeau D.",The effects of group presentations on intentions to adopt smart card technology: A diffusion of innovations approach,1995,Proceedings of the ASAC,,CHILD
"Gefen D., Straub D.W.",Gender differences in the perception and use of e-mail: An extension to the technology acceptance model,1997,MIS Quarterly: Management Information Systems,Article,CHILD
Hulland J.,Use of partial least squares (PLS) in strategic management research: A review of four recent studies,1999,Strategic Management Journal,Article,CHILD
Humphrey D.B.,Changes in retail payments: Will banks retain control?,1996,Journal of Retail Banking Services,,CHILD
"Igbaria M., Zinatelli N., Cragg P., Cavaye A.L.M.",Personal computing acceptance factors in small firms: A structural equation model,1997,MIS Quarterly: Management Information Systems,Article,CHILD
"Jackson C.M., Chow S., Leitch R.A.",Toward an understanding of the behavioral intention to use an information system,1997,Decision Sciences,Article,CHILD
Komenar M.,The smart card game,1997,Electronic Marketing,,CHILD
Mathieson K.,Predicting user intentions: Comparing the technology acceptance model with the theory of planned behavior,1991,Information Systems Research,Article,CHILD
"Moore G.C., Benbasat I.",Development of an instrument to measure the perceptions of adopting an information technology innovation,1991,Information Systems Research,Article,CHILD
"Moore G.C., Benbasat I.",Integrating diffusion of innovations and theory of reasoned action models to predict utilization of information technology by end-users,1996,Diffusion and Adoption of Information Technology,,CHILD
"Phillips L.A., Calantone R., Lee M.-T.","International Technology Adoption: Behavior Structure, Demand Certainty and Culture",1994,Journal of Business & Industrial Marketing,Review,CHILD
Robey D.,User attitudes and management information system use,1979,Academy of Management Journal,,CHILD
"Roth P.L., Switzer III F.S., Switzer D.M.",Missing data in multiple item scales: A Monte Carlo analysis of missing data techniques,1999,Organizational Research Methods,Article,CHILD
"Sheppard B.H., Hartwick J., Warshaw P.R.",The theory of reasoned action: A meta-analysis of past research with recommendations for modifications and future research,1988,Journal of Consumer Research,,CHILD
Souccar M.K.,Smart cards: Mondex canada prepares test in a second city,1998,The Amer. Banker,,CHILD
"Straub D., Limayem M., Karahanna-Evaristo E.",Measuring system usage: Implications for IS theory testing,1995,Management Science,,CHILD
"Straub D., Keil M., Brenner W.",Testing the technology acceptance model across cultures: A three country study,1997,Information and Management,Article,CHILD
Szajna B.,Empirical evaluation of the revised technology acceptance model,1996,Management Science,Article,CHILD
"Taylor S., Todd P.",Assessing IT usage: The role of prior experience,1995,MIS Quarterly: Management Information Systems,Article,CHILD
"Taylor S., Todd P.",Decomposition and crossover effects in the theory of planned behavior: A study of consumer adoption intentions,1995,International Journal of Research in Marketing,Article,CHILD
"Taylor S., Todd P.A.",Understanding information technology usage: A test of competing models,1995,Information Systems Research,Article,CHILD
"Tornatzky Louis G., Klein Katherine J.",INNOVATION CHARACTERISTICS AND INNOVATION ADOPTION-IMPLEMENTATION: A META-ANALYSIS OF FINDINGS.,1982,IEEE Transactions on Engineering Management,Article,CHILD
"Venkatesh V., Davis F.D.",A model of the antecedents of perceived ease of use: Development and test,1996,Decision Sciences,Article,CHILD
"Venkatesh V., Davis F.D.",Theoretical extension of the Technology Acceptance Model: Four longitudinal field studies,2000,Management Science,Article,CHILD
Vroom V.H.,Work and motivation,1964,Work and Motivation,,CHILD
Wold H.,Systems under indirect observation using PLS,1982,A Second Generation of Multivariate Analysis,,CHILD
Reference Count: 45,,,,,
,,,,,
"Venkatesh V., Davis F.D.",Theoretical extension of the Technology Acceptance Model: Four longitudinal field studies,2000,Management Science,Article,PARENT
"Agarwal R., Prasad J.",The role of innovation characteristics and perceived voluntariness in the acceptance of information technologies,1997,Decision Sciences,Article,CHILD
Ajzen I.,The theory of planned behavior,1991,Organizational Behavior and Human Decision Processes,Article,CHILD
"Beach L.R., Mitchell T.R.",A contingency model for the selection of decision strategies,1978,Academy of Management Review,,CHILD
"Beach L.R., Mitchell T.R.","Image theory, the unifying perspective",1996,Decision Making in the Workplace: A Unified Perspective,,CHILD
"Beach L.R., Mitchell T.R.",The basics of image theory,1998,Image Theory: Theoretical and Empirical Foundations,,CHILD
"Black J., Kay D., Soloway E.",Goal and plan knowledge representations: From stories to text editors and programs,1987,Interfacing Thought,,CHILD
Davis F.D.,"Perceived usefulness, perceived ease of use, and user acceptance of information technology",1989,MIS Quarterly: Management Information Systems,Article,CHILD
"Davis F.D., Bagozzi R.P., Warshaw P.R.",User acceptance of computer technology: A comparison of two theoretical models,1989,Management Science,,CHILD
"Davis F.D., Bagozzi R.P., Warshaw P.R.",Extrinsic and Intrinsic Motivation to Use Computers in the Workplace,1992,Journal of Applied Social Psychology,Article,CHILD
"Davis F.D., Venkatesh V.",A critical assessment of potential measurement biases in the technology acceptance model: Three experiments,1996,International Journal of Human Computer Studies,Article,CHILD
"Deutsch M., Gerard H.B.",A study of normative and informational social influences upon individual judgment,1955,Journal of Abnormal and Social Psychology,Article,CHILD
"Doll J., Ajzen I.",Accessibility and Stability of Predictors in the Theory of Planned Behavior,1992,Journal of Personality and Social Psychology,Article,CHILD
"Fazio R.H., Zanna M.P.",Direct experience and attitude-behavior consistency,1981,Advances in Experimental Social Psychology,Article,CHILD
"French J.R.P., Raven B.",The bases of social power,1959,Studies in Social Power,,CHILD
"Fulk J., Steinfield C.W., Schmitz J., Power J.G.",A Social Information Processing Model of Media Use in Organizations,1987,Communication Research,Article,CHILD
"Hackman J.R., Oldham G.R.",Motivation through the design of work: test of a theory,1976,Organizational Behavior and Human Performance,Article,CHILD
"Hartwick J., Barki H.",Explaining the role of user participation in information system use,1994,Management Science,Article,CHILD
Kelman H.C.,"Compliance, identification, and internalization three processes of attitude change",1958,Journal of Conflict Resolution,Article,CHILD
"Kieras D., Polson P.G.",An approach to the formal analysis of user complexity,1985,International Journal of Man-Machine Studies,Article,CHILD
"Kraut R.E., Rice R.E., Cool C., Fish R.S.",Varieties of Social Influence: The Role of Utility and Norms in the Success of a New Communication Medium,1998,Organization Science,Article,CHILD
"Leonard-Barton D., Deschamps I.",Managerial influence in the implementation of new technology,1988,Management Science,,CHILD
"Locke E.A., Latham G.P.",A theory of goal setting and task performance,1990,A Theory of Goal Setting and Task Performance,,CHILD
"Loher B.T., Noe R.A., Moeller N.L., Fitzgerald M.P.",A Meta-Analysis of the Relation of Job Characteristics to Job Satisfaction,1985,Journal of Applied Psychology,Article,CHILD
Mathieson K.,Predicting user intentions: Comparing the technology acceptance model with the theory of planned behavior,1991,Information Systems Research,Article,CHILD
"Moore G.C., Benbasat I.",Development of an instrument to measure the perceptions of adopting an information technology innovation,1991,Information Systems Research,Article,CHILD
Norman D.A.,Cognitive engineering-cognitive science,1987,Interfacing Thought: Cognitive Aspects of Human-Computer Interaction,,CHILD
Pfeffer J.,Power in organizations,1981,Power in Organizations,,CHILD
Polson P.G.,A quantitative theory of human-computer interaction,1987,Interfacing Thought: Cognitive Aspects of Human-Computer Interaction,,CHILD
Roberson L.,Assessing personal work goals in the organizational setting: Development and evaluation of the work concerns inventory,1989,Organizational Behavior and Human Decision Processes,Article,CHILD
Sichel D.E.,The Computer Revolution: An Economic Perspective,1997,The Computer Revolution: An Economic Perspective,,CHILD
"Straub D., Limayem M., Karahanna-Evaristo E.",Measuring system usage: Implications for IS theory testing,1995,Management Science,,CHILD
"Taylor S., Todd P.A.",Understanding information technology usage: A test of competing models,1995,Information Systems Research,Article,CHILD
"Tybout A.M., Scott C.A.",Availability of well-defined internal knowledge and the attitude formation process: Information aggregation versus self-perception,1983,Journal of Personality and Social Psychology,,CHILD
"Vallacher R.R., Kaufman J.",Dynamics of action identification: Volatility and structure in the mental representation of behavior,1996,The Psychology of Action: Linking Cognition and Motivation to Behavior,,CHILD
"Vallacher R.R., Wegner D.M.",What Do People Think They're Doing? Action Identification and Human Behavior,1987,Psychological Review,Article,CHILD
Venkatesh V.,Creation of favorable user perceptions: Exploring the role of intrinsic motivation,1999,MIS Quarterly: Management Information Systems,Article,CHILD
"Venkatesh V., Davis F.D.",A model of the antecedents of perceived ease of use: Development and test,1996,Decision Sciences,Article,CHILD
"Venkatesh V., Morris M.G.","Why don't men ever stop to ask for directions? Gender, social influence, and their role in technology acceptance and usage behavior",2000,MIS Quarterly: Management Information Systems,Article,CHILD
"Venkatesh V., Speier C.",Computer technology training in the workplace: A longitudinal investigation of the effect of mood,1999,Organizational Behavior and Human Decision Processes,Article,CHILD
Vessey I.,Cognitive Fit: A Theory‐Based Analysis of the Graphs Versus Tables Literature,1991,Decision Sciences,Article,CHILD
Vroom V.H.,Work and motivation,1964,Work and Motivation,,CHILD
Warshaw P.R.,A new model for predicting behavioral intentions: An alternative to Fishbein,1980,Journal of Marketing Research,,CHILD
"Webster J., Trevino L.K.",Rational and social theories as complementary explanations of communication media choices: Two policy-capturing studies,1995,Academy of Management Journal,,CHILD
Reference Count: 43,,,,,
,,,,,
"Lucas Jr. H.C., Spitler V.K.",Technology use and performance: A field study of broker workstations,1999,Decision Sciences,Article,PARENT
"Adams D.A., Nelson R.R., Todd P.A.","Perceived usefulness, ease of use, and usage of information technology: A replication",1992,MIS Quarterly: Management Information Systems,Article,CHILD
Barley S.R.,Technology as an occasion for structuring: Evidence from observations of CT scanners and the social order of radiology departments,1986,Administrative Science Quarterly,Article,CHILD
Davis F.D.,"Perceived usefulness, perceived ease of use, and user acceptance of information technology",1989,MIS Quarterly: Management Information Systems,Article,CHILD
"Davis F.D., Bagozzi R.P., Warshaw P.R.",User acceptance of computer technology: A comparison of two theoretical models,1989,Management Science,,CHILD
"DeLone W.H., McLean E.R.",Information systems success: The quest for the dependent variable,1992,Information Systems Research,Article,CHILD
Goodhue D.L.,Understanding user evaluations of information systems,1995,Management Science,,CHILD
"Hartwick J., Barki H.",Explaining the role of user participation in information system use,1994,Management Science,Article,CHILD
"Hendrickson A.R., Massey P.D., Cronan T.P.",On the test-retest reliability of perceived usefulness and perceived ease of use scales,1993,MIS Quarterly,,CHILD
"Igbaria M., Zinatelli N., Cragg P., Cavaye A.L.M.",Personal computing acceptance factors in small firms: A structural equation model,1997,MIS Quarterly: Management Information Systems,Article,CHILD
"Jackson C.M., Chow S., Leitch R.A.",Toward an understanding of the behavioral intention to use an information system,1997,Decision Sciences,Article,CHILD
Lucas Jr. Henry C.,PERFORMANCE AND THE USE OF AN INFORMATION SYSTEM.,1975,Management Science,Article,CHILD
Ajzen I.,The theory of planned behavior,1991,Organizational Behavior and Human Decision Processes,Article,CHILD
Seddon P.B.,A Respecification and Extension of the DeLone and McLean Model of IS Success,1997,Information Systems Research,Article,CHILD
"Segars A.H., Grover V.",Re-examining perceived ease of use and usefulness: A confirmatory factor analysis,1993,MIS Quarterly: Management Information Systems,Article,CHILD
"Straub D., Limayem M., Karahanna-Evaristo E.",Measuring system usage: Implications for IS theory testing,1995,Management Science,,CHILD
"Strong D.M., Lee Y.W., Wang R.Y.",Data quality in context,1997,Communications of the ACM,Article,CHILD
Subramanian G.H.,A replication of perceived usefulness and perceived ease of use measurement,1994,Decision Sciences,,CHILD
Szajna B.,Empirical evaluation of the revised technology acceptance model,1996,Management Science,Article,CHILD
"Taylor S., Todd P.",Assessing IT usage: The role of prior experience,1995,MIS Quarterly: Management Information Systems,Article,CHILD
"Taylor S., Todd P.A.",Understanding information technology usage: A test of competing models,1995,Information Systems Research,Article,CHILD
"Thompson R.L., Higgins C.A., Howell J.M.",Personal computing: Toward a conceptual model of utilization,1991,MIS Quarterly: Management Information Systems,Article,CHILD
"Venkatesh V., Davis F.D.",A model of the antecedents of perceived ease of use: Development and test,1996,Decision Sciences,Article,CHILD
Weill P.,The relationship between investment in information technology and firm performance: A study of the valve manufacturing sector,1992,Information Systems Research,Article,CHILD
Reference Count: 23,,,,,
,,,,,
"Karahanna E., Straub D.W., Chervany N.L.",Information technology adoption across time: A cross-sectional comparison of pre-adoption and post-adoption beliefs,1999,MIS Quarterly: Management Information Systems,Article,PARENT
