Author,Title,Year,Source Title,Document Type,FAMILY_TYPE
Ruckelshaus W.D.,Risk in a Free Society,1984,Risk Analysis,Article,CHILD
Silbergeld E.,The uses and abuses of scientific uncertainty in risk assessment,1986,Natural Resources and Environment,,CHILD
Silbergeld E.K.,Risk assessment and risk management: An uneasy divorce,1991,Acceptable Evidence: Science and Values in Risk Management,,CHILD
"Slovic P., Fischhoff B., Lichtenstein S.",Characterizing perceived risk,1985,Perilous Progress: Managing the Hazards of Technology,,CHILD
Whittemore A.S.,Facts and Values in Risk Analysis for Environmental Toxicants,1983,Risk Analysis,Article,CHILD
Reference Count: 13,,,,,
,,,,,
"Keil M., Wallace L., Turk D., Dixon-Randall G., Nulden U.",Investigation of risk perception and risk propensity on the decision to continue a software development project,2000,Journal of Systems and Software,Article,PARENT
"Alter S., Ginzberg M.",Managing uncertainty in MIS implementation,1978,Sloan Management Review,,CHILD
"Ashton R.H., Kramer S.S.",Students as surrogates in behavioral accounting research: Some evidence,1980,Journal of Accounting Research,,CHILD
"Barki H., Rivard S., Talbot J.",Toward an assessment of software development risk,1993,Journal of Management Information Systems,Article,CHILD
Boehm B.W.,Software Risk Management: Principles and Practices,1991,IEEE Software,Article,CHILD
"Boehm B.W., Ross R.",Theory-W Software Project Management: Principles and Examples,1989,IEEE Transactions on Software Engineering,Article,CHILD
Brockhaus R.H.,Risk taking propensity of entrepreneurs,1980,Academy of Management Journal,,CHILD
"Bromiley P., Curley S.P.",Individual differences in risk taking,1992,Risk-taking Behavior,,CHILD
"Collins J.M., Ruefli T.W.",Strategic risk: An ordinal approach,1992,Management Science,,CHILD
Cringely R.X.,When disaster strikes IS,1994,Forbes ASAP,,CHILD
"Dunegan K.J., Duchon D., Barton S.L.","Affect, risk, and decision criticality: Replication and extension in a business setting",1992,Organizational Behavior and Human Decision Processes,Article,CHILD
"Fagley N.S., Miller P.M.","The effect of framing on choice: Interactions with risk-taking propensity, cognitive style, and sex",1990,Personality and Social Psychology Bulletin,,CHILD
Farmer T.A.,Testing the Effect of Risk Attitude on Auditor Judgments Using Multiattribute Utility Theory,1993,"Journal of Accounting, Auditing & Finance",Review,CHILD
Fishburn P.C.,Mean-risk analysis with risk associated with below-target returns,1977,American Economic Review,,CHILD
Fu J.,Increased risk aversion and risky investment,1993,The Journal of Risk and Insurance,,CHILD
"Ghosh D., Ray M.R.","Risk Attitude, Ambiguity Intolerance and Decision Making: An Exploratory Investigation",1992,Decision Sciences,Article,CHILD
Gibbs W.W.,Software's chronic crisis,1994,Scientific American,,CHILD
Ginzberg Michael J.,EARLY DIAGNOSIS OF MIS IMPLEMENTATION FAILURE: PROMISING RESULTS AND UNANSWERED QUESTIONS.,1981,Management Science,Article,CHILD
"Gordon M.E., Slade L.A., Schmitt N.","The ""science of the sophomore"" revisited: From conjecture to empiricism",1986,Academy of Management Review,,CHILD
Haimes Y.Y.,Total Risk Management,1991,Risk Analysis,Article,CHILD
"Harnett D.L., Cummings L.L.",Bargaining behavior: An international study,1980,Bargaining Behavior: An International Study,,CHILD
Higbee K.L.,"Expression of ""Walter Mitty-ness"" in actual behavior",1971,Journal of Personality and Social Psychology,Article,CHILD
"Jackson D.N., Hourany L., Vidmar N.J.",A four‐dimensional interpretation of risk taking,1972,Journal of Personality,Article,CHILD
Jones C.,Assessment and control of software risks,1994,Assessment and Control of Software Risks,,CHILD
Jones C.,Risks of software system failure or disaster,1995,American Programmer,,CHILD
"Kahneman D., Tversky A.","Choices, values, and frames",1984,American Psychologist,Article,CHILD
Keider S.P.,Why projects fail,1974,Datamation,,CHILD
"Keinan G., Meir E., Gome-Nemirovsky T.",Measurement of risk takers' personality,1984,Psychological Reports,,CHILD
Kim D.C.,Risk preferences in participative budgeting,1992,The Accounting Review,,CHILD
Kindel S.,The computer that ate the company,1992,Financial World,,CHILD
"Krueger N., Jr., Dickson P.R.",How Believing in Ourselves Increases Risk Taking: Perceived Self‐Efficacy and Opportunity Recognition,1994,Decision Sciences,Article,CHILD
"Lyytinen K., Hirschheim R.",Information systems failures - A survey and classification of the empirical literature,1987,Oxford Surveys in Information Technology,,CHILD
"Maccrimmon K.R., Wehrung D.A.",A portfolio of risk measures,1985,Theory and Decision,Article,CHILD
"MacCrimmon K.R., Wehrung D.A.",Characteristics of risk taking executives,1990,Management Science,,CHILD
"March James G., Shapira Zur",MANAGERIAL PERSPECTIVES ON RISK AND RISK TAKING.,1987,Management Science,Article,CHILD
"McComb D., Smith J.Y.",System project failure: The heuristics of risk,1991,Journal of Information Systems Management,Article,CHILD
McFarlan F.W.,Portfolio approach to information systems,1981,Harvard Business Review,,CHILD
"Mellers B.A., Chang S.-J.",Representations of risk judgments,1994,Organizational Behavior and Human Decision Processes,Article,CHILD
Remus W.,Graduate students as surrogates for managers in experiments on business decision making,1986,Journal of Business Research,Article,CHILD
"Schneider S.L., Lopes L.L.",Reflection in Preferences Under Risk. Who and When May Suggest Why,1986,Journal of Experimental Psychology: Human Perception and Performance,Article,CHILD
Sherer S.A.,Measuring software failure risk: Methodology and an example,1994,The Journal of Systems and Software,Article,CHILD
"Sitkin S.B., Pablo A.L.",Reconceptualizing the determinants of risk behavior,1992,Academy of Management Review,,CHILD
"Sitkin S.B., Weingart L.R.",Determinants of risky decision-making behavior: A test of the mediating role of risk perceptions and propensity,1995,Academy of Management Journal,,CHILD
Sjöberg L.,The risks of risk analysis,1980,Acta Psychologica,Article,CHILD
Slovic P.,Convergent validation of risk taking measures,1962,Journal of Abnormal and Social Psychology,Article,CHILD
Slovic P.,"Information processing, situation specificity, and the generality of risk-taking behavior",1972,Journal of Personality and Social Psychology,Article,CHILD
"Slovic P., Fischhoff B., Lichtenstein S.",Perceived risk: Psychological factors and social implications,1981,Proceedings of the Royal Society of London,,CHILD
"Staw B.M., Sandelands L.E., Dutton J.E.",Threat-rigidity effects in organizational behavior: A multilevel analysis,1981,Administrative Science Quarterly,,CHILD
Sutcliffe K.M.,What executives notice: Accurate perceptions in top management teams,1994,Academy of Management Journal,,CHILD
"Taylor R.N., Dunnette M.D.",Relative contribution of decision-maker attributes to decision processes,1974,Organizational Behavior and Human Performance,Article,CHILD
Tomsho R.,Real dog: How greyhound lines re-engineered itself right into a deep hole,1994,The Wall Street Journal,,CHILD
"Vlek C., Stallen P.-J.",Rational and personal aspects of risk,1980,Acta Psychologica,Article,CHILD
"Yates J.F., Stone E.R.",The risk construct,1992,Risk-taking Behavior,,CHILD
Reference Count: 52,,,,,
,,,,,
Moynihan T.,Coping with 'requirements-uncertainty': the theories-of-action of experienced IS/software project managers,2000,Journal of Systems and Software,Article,PARENT
"Baskerville R.L., Stage J.",Controlling prototype development through risk analysis,1996,MIS Quarterly: Management Information Systems,Article,CHILD
"Burns R.N., Dennis A.R.",Selecting the appropriate application development methodology,1985,ACM SIGMIS Database,Article,CHILD
Davis G.B.,STRATEGIES FOR INFORMATION REQUIREMENTS DETERMINATION.,1982,IBM Systems Journal,Article,CHILD
"El Louadi M., Galleta D.F., Sampler J.L.",An empirical validation of a contingency model for information requirements determination,1999,Data Base,,CHILD
"Fazlollahi B., Tanniru M.R.",Selecting a requirement determination methodology-contingency approach revisited,1991,Information and Management,Article,CHILD
"Keil M., Cule P.E., Lyytinen K., Schmidt R.C.",A framework for identifying software project risks,1998,Communications of the ACM,Article,CHILD
"Mathiassen Lars, Stage Jan",Complexity and uncertainty in software design,1990,,Conference Paper,CHILD
Nidumolu S.R.,"Standardization, requirements uncertainty and software project performance",1996,Information and Management,Article,CHILD
"Saarinen T., Vepsalainen A.",Managing the risks of information systems implementation,1993,European Journal of Information Systems,,CHILD
"Stork D., Sapienza A.M.",Uncertainty and equivocality in projects: Managing their implications for the project team,1995,EMJ - Engineering Management Journal,Article,CHILD
Reference Count: 10,,,,,
,,,,,
"Jiang J., Klein G.",Software development risks to project effectiveness,2000,Journal of Systems and Software,Article,PARENT
Alter S.,Implementation risk analysis,1979,TIMS Studies in Management Sciences,,CHILD
"Alter S., Ginzberg M.",Managing uncertainty in MIS implementation,1978,Sloan Management Review,,CHILD
"Anderson John, Narasimhan Ram",ASSESSING PROJECT IMPLEMENTATION RISK: A METHODOLOGICAL APPROACH.,1979,Management Science,Article,CHILD
"Barki H., Rivard S., Talbot J.",Toward an assessment of software development risk,1993,Journal of Management Information Systems,Article,CHILD
"Blackburn J.D., Hoedemaker G., Luk N., Van Wassenhove",Concurrent software engineering: prospects and pitfalls,1996,IEEE Transactions on Engineering Management,Article,CHILD
Cafasso R.,"Few IS projects come in on time, on budget",1994,Computerworld,,CHILD
"Carmel E., Becker S.",A Process Model for Packaged Software Development,1995,IEEE Transactions on Engineering Management,Article,CHILD
Casher J.D.,How to control risk and effectively reduce the chance of failure,1984,Management Review,,CHILD
"Deephouse C., Mukhopadhyay T., Goldenson D.R., Kellner M.I.",Software processes and project performance,1996,Journal of Management Information Systems,Article,CHILD
Davis G.B.,STRATEGIES FOR INFORMATION REQUIREMENTS DETERMINATION.,1982,IBM Systems Journal,Article,CHILD
"DeLone W.H., McLean E.R.",Information systems success: The quest for the dependent variable,1992,Information Systems Research,Article,CHILD
Dion R.,Process Improvement and the Corporate Balance Sheet,1993,IEEE Software,Article,CHILD
Hauptman O.,The influence of process concurrency on project outcomes in product development: an empirical study of cross-functional teams,1996,IEEE Transactions on Engineering Management,Article,CHILD
Humphrey W.S.,Managing the software process,1989,Managing the Software Process,,CHILD
"Jiang J.J., Klein G., Balloun J.",Ranking of system implementation success factors,1996,Project Management Journal,,CHILD
"Jones M.C., Harrison A.W.",IS project team performance: An empirical assessment,1996,Information and Management,Article,CHILD
"Larson Erik W., Gobeli David H.",Significance of project management structure on development success,1992,IEEE Transactions on Engineering Management,Article,CHILD
Larson E.,Partnering on construction projects: A study of the relationship between partnering activities and project success,1997,IEEE Transactions on Engineering Management,Article,CHILD
McFarlan F.W.,Portfolio approach to information systems,1981,Harvard Business Review,,CHILD
Nidumolu S.,The effect of coordination and uncertainty on software project performance: Residual performance risk as an intervening variable,1995,Information Systems Research,Article,CHILD
Nidumolu S.R.,A Comparison of the Structural Contingency and Risk-Based Perspectives on Coordination in Software-Development Projects,1996,Journal of Management Information Systems,Review,CHILD
"Roberts E.B., Fusfeld A.R.",Information leadership roles in the innovation process,1997,The Human Side of Managing Technological Innovation,,CHILD
Saarinen T.,An expanded instrument for evaluating information system success,1996,Information and Management,Article,CHILD
"Thamhain H.J., Wilemon D.L.",Building high performing engineering project teams,1987,IEEE Transactions on Engineering Management,,CHILD
Zmud R.W.,Management of large software development efforts,1980,MIS Quarterly: Management Information Systems,Article,CHILD
Reference Count: 25,,,,,
,,,,,
"Mcgrew J.F., Bilotta J.G.",The effectiveness of risk management: measuring what didn't happen,2000,Management Decision,Article,PARENT
Bilotta J.G.,A study in risk management,1995,,,CHILD
McGrew J.F.,Human performance modeling using the signal detection paradigm,1983,,,CHILD
McGrew J.F.,Measuring the success of the SEI model using signal detection theory: an exploratory evaluation,1994,,,CHILD
"McGrew J.F., Jones W.",Likelihood ratio shift as an indicator of motivational shift in multiple choice test items,1976,,,CHILD
[No author name available],Software risk abatement,1988,AFSC/AFLC Pamphlet,,CHILD
Reference Count: 5,,,,,
,,,,,
"Yetton P., Martin A., Sharma R., Johnston K.",A model of information systems development project performance,2000,Information Systems Journal,Article,PARENT
"Ballantine J., Bonner M., Levy M., Martin A., Munro I., Powell P.L.",The 3-D Model of Information Systems Success: The Search for the Dependent Variable Continues,1996,Information Resources Management Journal (IRMJ),Article,CHILD
"Deephouse C., Mukhopadhyay T., Goldenson D.R., Kellner M.I.",Software processes and project performance,1996,Journal of Management Information Systems,Article,CHILD
Edwards B.,Project sponsors: Their contribution to effective IT implementation,1989,The Oxford/PA Conference,,CHILD
"Ewusi-Mensah K., Przasnyski Z.H.",On information systems project abandonment: An exploratory study of organizational practices,1991,MIS Quarterly: Management Information Systems,Article,CHILD
"Ewusi-Mensah K., Przasnyski Z.H.",Factors contributing to the abandonment of information systems development projects,1994,Journal of Information Technology,Article,CHILD
"Franz C.R., Robey D.",An Investigation of User-Led System Design: Rational and Political Perspectives,1984,Communications of the ACM,Article,CHILD
Hirst M.K.,The effects of setting budget goals and task uncertainty on performance: A theoretical analysis,1987,The Accounting Review,,CHILD
Hofstede G.,Culture's consequences: International differences in work-related values,1980,Culture's Consequences: International Differences in Work-related Values,,CHILD
"Hunton J.E., Beeler J.D.",Effects of user participation in systems development: A longitudinal field experiment,1997,MIS Quarterly: Management Information Systems,Article,CHILD
"Jarvenpaa S.L., Ives B.",Executive involvement and participation in the management of information technology,1991,MIS Quarterly: Management Information Systems,Article,CHILD
Johnson J.,Chaos: The dollar drain of IT project failures,1995,Application Development Trends,,CHILD
Keider S.P.,Why systems development projects fail,1984,Journal of Information Systems Management,Article,CHILD
"Lyytinen K., Hirschheim R.",Information systems failures - A survey and classification of the empirical literature,1987,Oxford Surveys in Information Technology,,CHILD
"Lyytinen K., Robey D.",Learning failure in information systems development,1999,Information Systems Journal,Article,CHILD
McFarlan F.W.,Portfolio approach to information systems,1981,Harvard Business Review,,CHILD
"Martin A., Chan M.",Information systems project redefinition in New Zealand: Will we ever learn?,1996,Australian Computer Journal,Article,CHILD
"Pinto Jeffrey K., Slevin Dennis P.",CRITICAL FACTORS IN SUCCESSFUL PROJECT IMPLEMENTATION.,1987,IEEE Transactions on Engineering Management,Article,CHILD
Sauer Chris,Partial abandonment as a strategy for avoiding failure,1993,IFIP Transactions A: Computer Science and Technology,Book,CHILD
"Sauer C., Liu L., Johnston K.",Where project managers are kings,2001,Project Management Journal,,CHILD
Stinchcombe A.L.,Social structure and organizations,1965,Handbook of Organizations,,CHILD
"Willcocks L., Griffiths C.",Predicting risk of failure in large-scale Information Technology projects,1994,Technological Forecasting and Social Change,Article,CHILD
Reference Count: 21,,,,,
,,,,,
"Ropponen J., Lyytinen K.",Components of software development risk: how to address them? A project manager survey,2000,IEEE Transactions on Software Engineering,Article,PARENT
"Alter S., Ginzberg M.",Managing uncertainty in MIS implementation,1978,Sloan Management Review,,CHILD
"Barki H., Rivard S., Talbot J.",Toward an assessment of software development risk,1993,Journal of Management Information Systems,Article,CHILD
"Basili V.R., Musa J.D.",The future engineering of software: A management perspective,1991,Computer,,CHILD
Beath Cynthia M.,STRATEGIES FOR MANAGING MIS PROJECTS: A TRANSACTION COST APPROACH.,1983,Proceedings of the International Conference on Information Systems,Conference Paper,CHILD
Beath C.M.,Managing the user relationship in information systems development projects: A transaction governance approach,1987,Proceedings of the Eighth International Conference on Information Systems,,CHILD
Boehm B.W.,Software Risk Management: Principles and Practices,1991,IEEE Software,Article,CHILD
Boehm B.W.,Personal communication,1995,Helsinki University of Technology,,CHILD
"Boehm B.W., Ross R.",Theory-W Software Project Management: Principles and Examples,1989,IEEE Transactions on Software Engineering,Article,CHILD
"Bromiley P., Curley S.P.",Individual differences in risk taking,1992,Risk-taking Behavior,,CHILD
Brooks F.P.,The Mythical Man-Month,1975,The Mythical Man-Month,,CHILD
Cronbach L.J.,Coefficient alpha and the internal structure of tests,1951,Psychometrika,Article,CHILD
Davis G.B.,STRATEGIES FOR INFORMATION REQUIREMENTS DETERMINATION.,1982,IBM Systems Journal,Article,CHILD
[No author name available],Individual Business Members,1991,Buyer's Guide 1991,,CHILD
van Genuchten Michiel,Why is software late? An empirical study of reasons for delay in software development,1991,IEEE Transactions on Software Engineering,Article,CHILD
"Griffith M., Newman M.","Software Development Risk Management, a Special Issue,"" J",2006,Information Technology,,CHILD
Humphrey W.S.,Managing the software process,1989,Managing the Software Process,,CHILD
"Igbaria M., Greenhaus J.H., Parasuraman S.",Career orientations of MIS employees: An empirical analysis,1991,MIS Quarterly: Management Information Systems,Article,CHILD
Keil M.,Pulling the plug: Software project management and the problem of project escalation,1995,MIS Quarterly: Management Information Systems,Article,CHILD
"Keil Mark, Mixon Richard",Understanding runaway IT projects: Preliminary results from a program of research based on escalation theory,1994,Proceedings of the Hawaii International Conference on System Sciences,Conference Paper,CHILD
"Keil M., Cule P., Lyytinen K., Schmidt R.","Against All Odds: A New Framework for Identifying and Managing Software Project Risks,""",2006,Comm. ACM,,CHILD
Kerzner H.,In search of excellence in project management,1987,Journal of Systems Management,,CHILD
Lyytinen K.,Expectation failure concept and systems analysts' view of information system failures: Results of an exploratory study,1988,Information and Management,Article,CHILD
"Lyytinen K., Hirschheim R.",Information systems failures - A survey and classification of the empirical literature,1987,Oxford Surveys in Information Technology,,CHILD
"Lyytinen K., Mathiassen L., Ropponen J.",A Framework for software risk management,1996,Journal of Information Technology,Article,CHILD
"March James G., Shapira Zur",MANAGERIAL PERSPECTIVES ON RISK AND RISK TAKING.,1987,Management Science,Article,CHILD
"Mathiassen L., Seewaldt T., Stage J.",Prototyping and specifying: Principles and practices of a mixed approach,1995,Scandinavian Journal of Information Systems,,CHILD
McFarlan F.W.,Portfolio approach to information systems,1981,Harvard Business Review,,CHILD
"Neo B.S., Leong K.S.",Managing risks in information technology projects: A case study of TradeNet,1994,Journal of Information Technology Management,,CHILD
Ropponen J.,Software Development Risks and Management Practices - A project manager survey,1997,Beyond the IT Productivity Paradox: Assessment Issues,,CHILD
"Ropponen J., Lyytinen K.",Can software risk management improve system development: An exploratory study,1997,European Journal of Information Systems,Article,CHILD
"Schmidt R., Lyytinen K., Keil M., Cule P.",Identifying software project risks: An international Delphi study,2001,Journal of Management Information Systems,Article,CHILD
Straub D.W.,Validating instruments in MIS research,1989,MIS Quarterly: Management Information Systems,Article,CHILD
"van Swede V., van Vliet H.",Consistent development: Results of a first empirical study on the relation between project scenario and success,1994,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),Conference Paper,CHILD
"Willcocks L., Margetts H.",Risk assessment and information systems,1994,European Journal of Information Systems,,CHILD
Reference Count: 34,,,,,
,,,,,
Pablo A.L.,Managerial risk interpretations: Does industry make a difference?,1999,Journal of Managerial Psychology,Article,PARENT
"Baird I.S., Thomas H.",What is risk anyway? Using and measuring risk in strategic management,1990,"Risk, Strategy, and Management",,CHILD
Bettis R.A.,Risk considerations in modeling corporate strategy,1982,Academy of Management Proceedings,,CHILD
Bettis R.A.,"Modern financial theory, corporate strategy and public policy: three conundrums",1983,Academy of Management Review,,CHILD
Bowman E.H.,A risk/return paradox for strategic management,1980,Sloan Management Review,,CHILD
"Brockett P.L., Cooper W.W., Kwon K., Ruefli T.W.",The study of evaluations of mutual fund investment strategies,1992,,,CHILD
Bromiley P.,Testing a causal model of corporate risk taking and performance,1991,Academy of Management Journal,,CHILD
"Chatman J.A., Jehn K.A.",Assessing the relationship between industry characteristics and organizational culture: how different can you be?,1994,Academy of Management Journal,,CHILD
"Dess G.G., Ireland R.D., Hitt M.A.",Industry Effects and Strategic Management Research,1990,Journal of Management,Article,CHILD
"DiMaggio P.J., Powell W.W.",The iron cage revisited: Institutional isomorphism and collective rationality in organizational fields,1983,American Sociological Review,,CHILD
"Dyer J.S., Sarin R.K.",Relative risk aversion,1982,Management Science,,CHILD
"Fiegenbaum A., Thomas H.",Attitudes toward risk and the risk-return paradox: Prospect theory explanations,1988,Academy of Management Journal,,CHILD
Gordon G.G.,The relationship of corporate culture to industry sector and corporate performance,1985,Gaining Control of the Corporate Culture,,CHILD
Gordon G.G.,Industry determinants of organizational culture,1991,Academy of Management Review,,CHILD
"Hershey J.C., Schoemaker P.J.H.",Prospect theory's reflection hypothesis: A critical examination,1980,Organizational Behavior and Human Performance,Article,CHILD
"Hitt M.A., Tyler B.B.",Strategic decision models: Integrating different perspectives,1991,Strategic Management Journal,Article,CHILD
Hofstede G.,Culture's consequences: International differences in work-related values,1980,Culture's Consequences: International Differences in Work-related Values,,CHILD
Jemison D.B.,"Risk and the relationship among strategy, organizational processes, and performance",1987,Management Science,,CHILD
"March James G., Shapira Zur",MANAGERIAL PERSPECTIVES ON RISK AND RISK TAKING.,1987,Management Science,Article,CHILD
"Miller C.C., Cardinal L.B.",Strategic planning and firm performance: A synthesis of more than two decades of research,1994,Academy of Management Journal,,CHILD
"Miller K.D., Bromiley P.",Strategic risk and corporate performance: An analysis of alternative risk measures,1990,Academy of Management Journal,,CHILD
"Mills P.K., Moberg D.J.",Perspectives on the technology of service operations,1982,Academy of Management Review,,CHILD
"Nisbett R.E., Wilson T.D.",Telling more than we can know: Verbal reports on mental processes,1977,Psychological Review,Article,CHILD
Pablo A.L.,The case of post-acquisition integration design decisions,1995,International Journal of Value-Based Management,Article,CHILD
Pablo A.L.,Reconciling predictions of decision making under risk: insights from a reconceptualized model of risk behavior,1996,,,CHILD
Phillips M.E.,Industry mindsets: Exploring the cultures of two macro-organizational settings,1994,Organization Science,,CHILD
Schoemaker P.J.H.,Are risk-attitudes related across domains and response modes?,1990,Management Science,,CHILD
Singh J.V.,"Performance, slack, and risk taking in organizational decision making",1986,Academy of Management Journal,,CHILD
"Sitkin S.B., Pablo A.L.",Reconceptualizing the determinants of risk behavior,1992,Academy of Management Review,,CHILD
"Sitkin S.B., Weingart L.R.",Determinants of risky decision-making behavior: A test of the mediating role of risk perceptions and propensity,1995,Academy of Management Journal,,CHILD
"Van Maanen J., Kunda G.",Real feelings: Emotional expression and organizational culture,1989,Research in Organizational Behavior,,CHILD
"Vlek C., Stallen P.-J.",Rational and personal aspects of risk,1980,Acta Psychologica,Article,CHILD
"Weiss J., Delbecq A.",High-Technology Cultures and Management: Silicon valley and route 128,1987,Group & Organization Management,Article,CHILD
Reference Count: 32,,,,,
,,,,,
"Lyytinen K., Robey D.",Learning failure in information systems development,1999,Information Systems Journal,Article,PARENT
"Abdel-Hamid T.K., Madnick S.E.",The elusive silver lining: How we fail to learn from software development failures,1990,Sloan Management Review,,CHILD
Attewell P.,Technology diffusion and organizational learning: The case of business computing,1992,Organization Science,,CHILD
"Ciborra C.U., Lanzara G.F.",Formative contexts and information technology: Understanding the dynamics of innovation in organizations,1994,"Accounting, Management and Information Technologies",Article,CHILD
"Conklin J., Begeman M.L.",GIBIS: A hypertext tool for exploratory policy discussion,1988,"Proceedings of the 1988 ACM Conference on Computer-Supported Cooperative Work, CSCW 1988",Conference Paper,CHILD
"Doherty N.F., King M.",The importance of organisational issues in systems development,1998,Information Technology & People,Article,CHILD
Drummond H.,The politics of risk: Trials and tribulations of the Taurus project,1996,Journal of Information Technology,Article,CHILD
Fleck J.,Learning by trying: the implementation of configurational technology,1994,Research Policy,Article,CHILD
"Hedberg B., Jönsson S.",Designing semi-confusing information systems for organizations in changing environments,1978,"Accounting, Organizations and Society",Article,CHILD
Huber G.P.,Organizational learning: The contributing processes and the literatures,1991,Organization Science,,CHILD
Johnson J.,Chaos: The dollar drain of IT project failures,1995,Application Development Trends,,CHILD
Keil M.,Pulling the plug: Software project management and the problem of project escalation,1995,MIS Quarterly: Management Information Systems,Article,CHILD
Lyytinen K.,Different Perspectives on Information Systems: Problems and Solutions,1987,ACM Computing Surveys (CSUR),Article,CHILD
"March J.G., Sproull L.S., Tamuz M.",Learning from samples of one or fewer,1991,Organization Science,,CHILD
"Markus M.L., Benjamin R.I.",The magic bullet theory in IT-enabled transformation,1997,Sloan Management Review,,CHILD
Miller D.,The architecture of simplicity,1993,Academy of Management Review,,CHILD
Mitev N.N.,More than a failure? The computerized reservation systems at French Railways,1996,Information Technology & People,Article,CHILD
"Paulk M.C., Weber C.V., Curtis B., Chrissis M.B.",The capability maturity model: Guidelines for improving the software process,1995,The Capability Maturity Model: Guidelines for Improving the Software Process,,CHILD
"Purao S., Fedchuk N.",Creating a knowledge repository to assist the IS developer: The nationsbanc Experience,1997,ISACC '97Proceedings,,CHILD
"Robey D., Newman M.",Sequential Patterns in Information Systems Development: An Application of a Social Process Model,1996,ACM Transactions on Information Systems,Article,CHILD
"Rockart J.F., Hofman J.D.",Systems delivery: evolving new strategies.,1992,Sloan management review,Article,CHILD
Rosenwein M.,The optimization engine that couldn't,1997,OR/MS Today,,CHILD
Welke R.J.,The Shifting Software Development Paradigm,1994,ACM SIGMIS Database,Article,CHILD
Reference Count: 22,,,,,
,,,,,
Whittaker B.,What went wrong? Unsuccessful information technology projects,1999,Information Management and Computer Security,Article,PARENT
Reference Count: 0,,,,,
,,,,,
"Jiang J.J., Klein G.",Risks to different aspects of system success,1999,Information and Management,Article,PARENT
Alter S.,Implementation risk analysis,1979,TIMS Studies in Management Sciences,,CHILD
Ambler S.,Comprehensive approach cuts project failure,1999,Computing Canada,,CHILD
"Barki H., Rivard S., Talbot J.",Toward an assessment of software development risk,1993,Journal of Management Information Systems,Article,CHILD
"Baroudi J.J., Olson M.H., Ives B.",An Empirical Study of the Impact of User Involvement on System Usage and Information Satisfaction,1986,Communications of the ACM,Article,CHILD
Casher J.D.,How to control risk and effectively reduce the chance of failure,1984,Management Review,,CHILD
"Cats‐Baril W.L., Huber G.P.",DECISION SUPPORT SYSTEMS FOR ILL‐STRUCTURED PROBLEMS: AN EMPIRICAL STUDY,1987,Decision Sciences,Article,CHILD
Cronbach L.J.,Coefficient alpha and the internal structure of tests,1951,Psychometrika,Article,CHILD
"Doll W.J., Xia W., Torkzadeh G.",A confirmatory factor analysis of the end-user computing satisfaction instrument,1994,MIS Quarterly: Management Information Systems,Article,CHILD
"Franz C.R., Robey D.","ORGANIZATIONAL CONTEXT, USER INVOLVEMENT, AND THE USEFULNESS OF INFORMATION SYSTEMS",1986,Decision Sciences,Article,CHILD
"Galletta D.F., Lederer A.L.",Some Cautions on the Measurement of User Information Satisfaction,1989,Decision Sciences,Article,CHILD
Hayes F.,Managing user expectation,1997,Computerworld,,CHILD
"Ives B., Olson M.H.",User involvement and MIS success: A review of research,1984,Management Science,,CHILD
"Jiang J.J., Klein G., Balloun J.",Ranking of system implementation success factors,1996,Project Management Journal,,CHILD
Larson E.,Partnering on construction projects: A study of the relationship between partnering activities and project success,1997,IEEE Transactions on Engineering Management,Article,CHILD
"Lawrence M., Low G.",Exploring individual user satisfaction within user-led development,1993,MIS Quarterly: Management Information Systems,Article,CHILD
Markus M.L.,"Power, Politics, and MIS Implementation",1983,Communications of the ACM,Article,CHILD
"Money A., Tromp D., Wegner T.",The quantification of decision support benefits within the context of value analysis,1988,MIS Quarterly: Management Information Systems,Article,CHILD
Nidumolu S.,The effect of coordination and uncertainty on software project performance: Residual performance risk as an intervening variable,1995,Information Systems Research,Article,CHILD
Raymond L.,Organizational characteristics and MIS success in the context of small business,1985,MIS Quarterly,,CHILD
Saarinen T.,An expanded instrument for evaluating information system success,1996,Information and Management,Article,CHILD
Zmud R.W.,Management of large software development efforts,1980,MIS Quarterly: Management Information Systems,Article,CHILD
Reference Count: 21,,,,,
,,,,,
"Lyytinen K., Mathiassen L., Ropponen J.",Attention Shaping and Software Risk -A Categorical Analysis of Four Classical Risk Management Approaches,1998,Information Systems Research,Article,PARENT
Adler S.,Risk-making management,1980,Business Horizons,Note,CHILD
"Alter S., Ginzberg M.",Managing uncertainty in MIS implementation,1978,Sloan Management Review,,CHILD
Arrow K.J.,"""Aspects of the Theory of Risk-Bearing""",1965,Aspects of the Theory of Risk Bearing,,CHILD
Beath Cynthia M.,STRATEGIES FOR MANAGING MIS PROJECTS: A TRANSACTION COST APPROACH.,1983,Proceedings of the International Conference on Information Systems,Conference Paper,CHILD
Beath C.M.,Managing the user relationship in information systems development projects: A transaction governance approach,1987,Proceedings of the Eighth International Conference on Information Systems,,CHILD
"Beath C.M., Orlikowski W.J.",The contradictory structure of systems development methodologies: Deconstructing the is-user relationship in Information Engineering,1994,Information Systems Research,Article,CHILD
Boehm B.W.,A Spiral Model of Software Development and Enhancement,1988,Computer,Article,CHILD
Boehm B.W.,Software Risk Management: Principles and Practices,1991,IEEE Software,Article,CHILD
