Author,Title,Year,Source Title,Document Type,FAMILY_TYPE
[No author name available],"Technology Innovation, Transfer, and Commercialization: Need for a Nonlinear Approach",1999,"Jackson, C. (1999) <t>Technology Innovation, Transfer, and Commercialization: Need for a Nonlinear Approach</t>. 3rd Annual International Conference on Technology Policy and Innovation, Austin, Texas.
",,CHILD
[No author name available],e-Commerce The Way of Business in Thailand,2002,"Keretho, S. and Limstit, P. (2002) <t>e-Commerce The Way of Business in Thailand</t>. Workshop on Electronic Commerce Policy and Regional Cooperation. Bangkok, Thailand. 19-21 June. http://www.ecommerce.or.th/APEC-workshop2002/ppt/pdf/ec_way_business _in_Thailand.pdf
",,CHILD
[No author name available],Electronic Commerce Development in Thailand,1999,"Koanantakool, T. (1999) <t>Electronic Commerce Development in Thailand</t>. http://www.nectec.or.th/users/htk/e-commerce/intro.html.
",,CHILD
[No author name available],Thailand Information Technology Environment 2000.,2000,"Koanantakool, T. (2000) <t>Thailand Information Technology Environment 2000.</t> Ministry of Science, Technology and Environment, Thailand Bangkok.
",,CHILD
[No author name available],"In China, Malaysia and Singapore, Freedom and Control Dance a Digital Minuet.",2000,"Lander, M. (2000) <t>In China, Malaysia and Singapore, Freedom and Control Dance a Digital Minuet.</t> http://webenhanced.lbcc.edu/ibus30kf/ecommerce.html.
",,CHILD
[No author name available],The History of the Internet in Thailand.,1999,"Palasri, S., Huter, S. and Wenzel, Z. (1999) <t>The History of the Internet in Thailand.</t> University of Oregon Books, Eugene, Oregon.
",,CHILD
[No author name available],Chiang Mai Software Park to Cost B200m,2001,"Phoosuphanusorn, S. (2001) <t>Chiang Mai Software Park to Cost B200m</t>. The Bangkok Post, Friday, Mar 2, 2001. (www.thebangkokpost.com)
",,CHILD
"Poomchusri, P.",Opening Remarks.,2002,"<a>Poomchusri, P.</a> (2002) <t>Opening Remarks.</t> The Asia e-Commerce Incubator Project Workshop. Bangkok, Thailand, September 16-17.
",,CHILD
[No author name available],Rural Communities ICT Applications: The Kothmale Model.,2002,"Pringle, I. and David, M.J.R. (2002) <t>Rural Communities ICT Applications: The Kothmale Model.</t> The Electronic Journal on Information Systems in Developing Countries. 8, 4, 1-14.
",,CHILD
[No author name available],The Role of Thai Values in Managing Information Systems; A Case Study of Implementing an MRP System,1998,"Rohitratana, K. (1998) <t>The Role of Thai Values in Managing Information Systems; A Case Study of Implementing an MRP System</t>. in Avgerou, C. (Ed.) Proceedings of the Fifth International Working Conference of IFIP WG 9.4 - Implementation and Evaluation of Information Systems in Developing Countries, February. London School of Economics and Political Science and Asian Institute of Technology Bangkok, 188-201.
",,CHILD
[No author name available],"e-Government: Technology for good Governance, Development and Democracy in the MENA Countries",2002,"Saidi, N. and Yared, H. (2002) <t>e-Government: Technology for good Governance, Development and Democracy in the MENA Countries</t>. http://www.worldbank.org/mdf/mdf4/papers/saidi-yared.pdf.
",,CHILD
[No author name available], Policy of the Government of H. E. Prime Minister Thaksin Shinawatra.,2001,"Shinawatra, T. (2001)<t> Policy of the Government of H. E. Prime Minister Thaksin Shinawatra.</t> Delivered to the Thai National Assembly on Monday, 26 February. http://www.thaiembdc.org/politics/govtment/policy/54thpolicy/index_e.html. 
",,CHILD
[No author name available],Software and Technology Research and Development Park Thailand.,1997,"<t>Software and Technology Research and Development Park Thailand.</t> http://www.swpark.or.th, http://www.nectec.or.th/it-projects/1997.html
",,CHILD
[No author name available],"The Influence of National and Organisational Cultures on Managerial Values, Attitudes, and Performance (National Cultures)",1991,"Sorod, B. (1991) <t>The Influence of National and Organisational Cultures on Managerial Values, Attitudes, and Performance (National Cultures)</t>, The University of Utah.
",,CHILD
[No author name available],Cultural Context and its Impact on Requirements Elicitation in Thailand,2000,"Thanasankit, T. and Corbitt, B. (2000) <t>Cultural Context and its Impact on Requirements Elicitation in Thailand</t>, The Electronic Journal on Information Systems in Developing Countries. 1, 2, 1-19.
",,CHILD
[No author name available], Requirement Engineering – Exploring the Influence of Power and Thai Values,2002,"Thanasankit, T. (2002)<t> Requirement Engineering – Exploring the Influence of Power and Thai Values</t>, The European Journal of Information Systems, 11, 2, 128-141.
",,CHILD
"Tansetthi, T.",The Internet of Thailand.,1998,"<a>Tansetthi, T.</a>, Koanantakool, T. and Kulatumyotin, M., T. (1998) <t>The Internet of Thailand.</t> Ministry of Science, Technology and Environment, Bangkok. http://www.nectec.or.th/bureaux/nectec/ThaiSarn.book/index.html.
",,CHILD
[No author name available],Privatization and growth in Southeast Asia,1994,"Weiss, E. (1994) <t>Privatization and growth in Southeast Asia</t>. Telecommunications, 28, 5, 95-99.
",,CHILD
[No author name available],Seven Key Challenges in Information Industries Strategy.,1997,"Williamson, D. (1997) <t>Seven Key Challenges in Information Industries Strategy.</t> Ascent Technology Magazine. Prepared from the report of the Information Industries
",,CHILD
[No author name available],The Global Information Economy: The Way Ahead,1997,"Taskforce, <t>The Global Information Economy: The Way Ahead</t>, by the Australian Department of Industry, Science and Tourism. http://www.dist.gov.au/itt/golds/ 1997
",,CHILD
World Bank.,Thai Innovation Day.,2001,"<a>World Bank.</a> (2001) <t>Thai Innovation Day.</t> Information can be obtained from thainnovday@worldbank.org or http://www.worldbank.org.
",,CHILD
Reference Count: 38,,,,,
,,,,,
[No author name available],FACTORS INFLUENCING E-COMMERCE ADOPTION BY RETAILERS IN SAUDI ARABIA: A QUALITATIVE ANALYSIS,2011,"<PARENTARTICLE>EJISDC (2011) 47, 7, 1-23, <t>FACTORS INFLUENCING E-COMMERCE ADOPTION BY RETAILERS IN SAUDI ARABIA: A QUALITATIVE ANALYSIS</t>, Rayed AlGhamdi, Steve Drew, Waleed Al-Ghaith
",,PARENT
[No author name available],"The volume of electronic commerce for individuals in Saudi Arabia and United Arab Emirates,",2008,"AAG (Arab Advisor Group). (2008) <t>The volume of electronic commerce for individuals in Saudi Arabia and United Arab Emirates,</t> Kuwait, Lebanon Exceeded 4.87 billion U.S. dollars during the year 2007, Arab Advisor Group, http://www.arabadvisors.com/arabic/Pressers/presser-040208.htm.
",,CHILD
[No author name available],"Saudi Arabia’s Internet users spent around US$ 3 billion in 2010 on buying products and services through e-commerce,",2011,"AAG (Arab Advisor Group). (2011) <t>Saudi Arabia’s Internet users spent around US$ 3 billion in 2010 on buying products and services through e-commerce,</t> Arab Advisor Group, http://www.arabadvisors.com/Pressers/presser-170211.htm.
",,CHILD
[No author name available],Household E-Commerce Activity and Trends in Australia,2010,"Access Economics Pty Limited. (2010) <t>Household E-Commerce Activity and Trends in Australia</t>, Australian Department of Broadband, Communications and the Digital Economy.
",,CHILD
ACG,GCC Retail Industry,2009,"<a>ACG</a> (Alpen Capital Group). (2009) <t>GCC Retail Industry</t>, Alpen Capital Group. 
",,CHILD
[No author name available],e-Commerce Implementation Challenges and Success Factors in the Kingdom of Saudi Arabia,2008,"Agamdi, A. (2008) <t>e-Commerce Implementation Challenges and Success Factors in the Kingdom of Saudi Arabia</t>, paper presented to the 19th National Computer Conference: The Digital Economy and ICT Industry, Riyadh, 1-5 Nov, http://ipac.kacst.edu.sa/eDoc/1429/172041_1.pdf
",,CHILD
[No author name available], Key Internet Characteristics and E-commerce Issues in Arab Countries,2003,"Aladwani, A.M. (2003)<t> Key Internet Characteristics and E-commerce Issues in Arab Countries</t>, Information Technology & People, 16, 1, 9-20.
",,CHILD
"Albadr, B.H.",E-commerce,2003,"<a>Albadr, B.H.</a> (2003) <t>E-commerce</t>, Science and Technology, 65, 14-19
",,CHILD
"Alfuraih, S.",E-commerce and E-commerce Fraud in Saudi Arabia: A Case Study,2008,"<a>Alfuraih, S.</a> (2008) <t>E-commerce and E-commerce Fraud in Saudi Arabia: A Case Study</t>, in 2nd International Conference on Information Security and Assurance Busan, Korea, 176-180.
",,CHILD
[No author name available],Factors Influencing the Adoption and Usage of Online Services in Saudi Arabia,2010,"Alghaith, W., Sanzogni, L. & Sandhu, K. (2010) <t>Factors Influencing the Adoption and Usage of Online Services in Saudi Arabia</t>. Electronic Journal of Information Systems in Developing Countries, 40, 1, 1-32.
",,CHILD
[No author name available],E-commerce Adoption in Saudi Arabia: An Evaluation of Commercial Organizations' Web Sites,2003,"Al-Otaibi, M.B. & Al-Zahrani, R.M. (2003) <t>E-commerce Adoption in Saudi Arabia: An Evaluation of Commercial Organizations' Web Sites</t>, King Saud University, Riyadh,
",,CHILD
[No author name available],E-commerce Evolution: A Gulf Region Review,2009,"Alrawi, K.W. & Sabry, K.A. (2009) <t>E-commerce Evolution: A Gulf Region Review</t>, International Journal of Business Information Systems, 4, 5, 509-526.
",,CHILD
[No author name available], Measuring E-Readiness Assessment in Saudi Organisations Preliminary Results From A Survey Study,2005,"Al-Solbi, A. & Mayhew, P.J. (2005)<t> Measuring E-Readiness Assessment in Saudi Organisations Preliminary Results From A Survey Study</t>, in: Kushchu, I. & Kuscu, M.H. (Eds), From E-government to M-government, Mobile Government Consortium International LLC, Brighton, UK, 467-475.
",,CHILD
[No author name available],Saudi Arabia's Retail Sector is Undergoing a Major Expansion,2008,"AMEinfo (2008) <t>Saudi Arabia's Retail Sector is Undergoing a Major Expansion</t>, http://www.ameinfo.com/ar-107430.html
",,CHILD
[No author name available],"Qualitative Data Analysis with NVivo,",2010,"Bazeley, P. (2010) <t>Qualitative Data Analysis with NVivo,</t> Sage Publication Ltd, London 
",,CHILD
"Boeije, H.", Analysis in Qualitative Research,2010,"<a>Boeije, H.</a> (2010)<t> Analysis in Qualitative Research</t>, Sage Publications Ltd, London 
",,CHILD
[No author name available],Services Units: Jeddah on the Road,2008,"BWN, B. (2008) <t>Services Units: Jeddah on the Road</t>, http://servicesunit.blogspot.com/2008/10/jeddah.html.
",,CHILD
[No author name available],The World Fact Book: Saudi Arabia,2009,"CIA (Central Intelligence Agency) (2009) <t>The World Fact Book: Saudi Arabia</t>, https://www.cia.gov/library/publications/the-world-factbook/geos/sa.html. 
",,CHILD
[No author name available],Online Retailing: Britain and Europe,2010,"Centre for Retail Research (2010) <t>Online Retailing: Britain and Europe</t>, http://www.retailresearch.org/onlineretailing.php
",,CHILD
[No author name available], E-Business and E-Commerce Management,2004,"Chaffey, D. (2004),<t> E-Business and E-Commerce Management</t> (2nd Ed.), Pearson Education Limited, Harlow.
",,CHILD
[No author name available],Internet Usage Study in the Kingdom of Saudi Arabia,2007,"CITC (Communications and Information Technology Commission) (2007) <t>Internet Usage Study in the Kingdom of Saudi Arabia</t>, Communications and Information Technology Commission, Riyadh.
",,CHILD
[No author name available],The Diffusion of Electronic Business in the United States,2005,"Dinlersoz, E.M. & Hernández-Murillo, R. (2005) <t>The Diffusion of Electronic Business in the United States</t>, Federal Reserve Bank of St. Louis Review, 87, 1, 11-34.
",,CHILD
[No author name available], The Business of Australian Online Retailers,2010,"Forrester Research Inc. (2010),<t> The Business of Australian Online Retailers</t>, PayPal Australia.
",,CHILD
[No author name available],Environment and Policy Factors Shaping Global E-commerce Diffusion: A Cross-country Comparison,2003,"Gibbs, J., Kraemer, K.L. & Dedrick, J. (2003) <t>Environment and Policy Factors Shaping Global E-commerce Diffusion: A Cross-country Comparison</t>, The Information Society, 19, 1, 5-18.
",,CHILD
[No author name available],The Retail Sector: 600 Thousand Untapped Jobs and 160 Billion in the Hands of Foreign Workers,2011,"Habtoor, A. (2011) <t>The Retail Sector: 600 Thousand Untapped Jobs and 160 Billion in the Hands of Foreign Workers</t>, Aleqtissadiya Newspaper (Arabic Source), http://www.aleqt.com/2011/01/15/article_491563.html
",,CHILD
[No author name available],A Growth Theory Perspective on B2C E- commerce Growth in Europe: An Exploratory Study,2007,"Ho, S.C., Kauffman, R.J. & Liang, T.P. (2007) <t>A Growth Theory Perspective on B2C E- commerce Growth in Europe: An Exploratory Study</t>, Electronic Commerce Research and Applications, 6, 3, 237-59.
",,CHILD
[No author name available]," E-Commerce Adoption in Malaysia: Trends, Issues and Opportunities",2010,"Kamaruzaman, K.N., Handrich, Y.M. & Sullivan, F. (2010)<t> E-Commerce Adoption in Malaysia: Trends, Issues and Opportunities</t>, in: Ramasamy, R. & Ng, S. (eds), <t>ICT Strategic Review 2010/11 E-commerce for Global Reach</t> PIKOM (The National ICT Association of Malaysia), Putrajaya, Malaysia, 89-134.
",,CHILD
[No author name available],Electronic Commerce Adoption by SMEs in Singapore,2001,"Kendall, J., Tung, L., Chua, K.H., Ng, C. & Tan, M. (2001) <t>Electronic Commerce Adoption by SMEs in Singapore</t>, in Proceedings of the 34th Hawaii International Conference on System Sciences, Hawaii, 1-10.
",,CHILD
[No author name available],Globalization and National Diversity: E- Commerce Diffusion and Impacts across Nations,2006,"Kraemer, K.L, Dedrick, J. & Melville, N. (2006) <t>Globalization and National Diversity: E- Commerce Diffusion and Impacts across Nations</t>, in: Kraemer, K.L., Dedrick, J., Melville, N. & Zhu, K. (Eds), Global E-commerce: Impacts of National Environment and Policy, Cambridge Univ Press, New York, 13-61.
",,CHILD
"Laudon, K.C."," E-commerce: Business, Technology, Society",2007,"<a>Laudon, K.C.</a> & Traver, C.G. (2007)<t> E-commerce: Business, Technology, Society</t> (3rd Ed.), Pearson Prentice Hall, New Jersey.
",,CHILD
[No author name available],Culture and Cultural Invasion in the Arab Gulf States,1995,"Morsi, A.M. (1995) <t>Culture and Cultural Invasion in the Arab Gulf States</t>, Obeikan, Riyadh 
",,CHILD
[No author name available],Social Research Methods: Qualitative and Quantitative Approaches,2006,"Neuman, W.L. (2006) <t>Social Research Methods: Qualitative and Quantitative Approaches</t>, 6th edn, Pearson Education, Boston, MA.
",,CHILD
"Rogers, E.M.",Diffusion of Innovations,2003,"<a>Rogers, E.M.</a> (2003) <t>Diffusion of Innovations</t> (5th Ed.), Simon & Schuster, New York SADAD (2004) About SADAD Payment System, http://www.sadad.com/English/SADAD+SERVICES/AboutSADAD
",,CHILD
[No author name available], E-commerce in Saudi Arabia: Adoption and Perspectives,2004,"Sait, S.M., Al-Tawil, K.M. & Hussain, S.A. (2004)<t> E-commerce in Saudi Arabia: Adoption and Perspectives</t>, Australasian Journal of Information Systems, 12, 1, 54-74.
",,CHILD
[No author name available],"E-commerce in the Kingdom: Breakthrough for the Future,",2001,"Saudi Ministry of Commerce (2001), <t>E-commerce in the Kingdom: Breakthrough for the Future,</t> Saudi Ministry of Commerce, Riyadh.
",,CHILD
[No author name available],"Saudi Post: Establishment and Development,",2008,"Saudi Post (2008) <t>Saudi Post: Establishment and Development,</t> Saudi Post, http://www.sp.com.sa/Arabic/SaudiPost/aboutus/Pages/establishmentanddevelopment.aspx
",,CHILD
[No author name available],Japan Sets Style for Online Buying,2010,"Sexton, J. (2010) <t>Japan Sets Style for Online Buying</t>, The Sunday Telegraph Newspaper, http://www.dailytelegraph.com.au/japan-sets-style-for-online-buying/story-fn6bmfwf- 1225976116046
",,CHILD
[No author name available],Retailers Finally Click to the Online Boom,2011,"Speedy, B. (2011) <t>Retailers Finally Click to the Online Boom</t>, The Australian Newspaper, http://www.theaustralian.com.au/business/retailers-finally-click-to-the-online- boom/story-e6frg8zx-1226051436382.
",,CHILD
[No author name available],"The 2008 E-commerce Multi-sector ""E-Stats""",2010,"U.S. Census Bureau (2010) <t>The 2008 E-commerce Multi-sector ""E-Stats""</t>, U.S. Department of Commerce.
",,CHILD
[No author name available],Doing Business In Saudi Arabia: A Country Commercial Guide for U.S. Companies,2008,"U.S. Department of Commerce (2008) <t>Doing Business In Saudi Arabia: A Country Commercial Guide for U.S. Companies</t>, U.S. & Foreign Commercial Service and U.S. Department of State.
",,CHILD
[No author name available],"E-commerce: Strategies, Technologies and Applications",2000,"Whiteley, D. (2000) <t>E-commerce: Strategies, Technologies and Applications</t>, McGraw Hill, London.
",,CHILD
[No author name available],Factors Influencing E-commerce Adoption and Use by Small and Medium Businesses,2005,"Wymer, S.A. & Regan, E.A. (2005) <t>Factors Influencing E-commerce Adoption and Use by Small and Medium Businesses</t>, Electronic Markets, 15, 4, 438-53.
",,CHILD
Reference Count: 41,,,,,
,,,,,
[No author name available],EXPLORING CHARACTERISTICS OF GIS ADOPTION DECISIONS AND TYPE OF INDUCED CHANGES IN DEVELOPING COUNTRIES: THE CASE OF ETHIOPIA,2010,"<PARENTARTICLE>EJISDC (2010) 40, 2, 1-16, <t>EXPLORING CHARACTERISTICS OF GIS ADOPTION DECISIONS AND TYPE OF INDUCED CHANGES IN DEVELOPING COUNTRIES: THE CASE OF ETHIOPIA</t>, Zerihun Amdemariam, Berisso Walter T. de Vries
",,PARENT
[No author name available], IT and Organizational Change: An Institutionalist Perspective.,2000,"Avgerou, C. (2000)<t> IT and Organizational Change: An Institutionalist Perspective.</t> Information Technology & People, 13, 234-262.
",,CHILD
[No author name available],Benefit Realisation Management: A Practical Guide to Achieving Benefits,2006,"Bradley, G. (2006) <t>Benefit Realisation Management: A Practical Guide to Achieving Benefits</t>, Gower Publishing, Ltd.
",,CHILD
[No author name available],Implementation and Management Effectiveness in Adoption of GIS Technology in Local Governments,1994,"Budic, Z.D. and Godschalk, D.R. (1994) <t>Implementation and Management Effectiveness in Adoption of GIS Technology in Local Governments</t>. Computers, Environment and Urban Systems, 18, 5, 285-304.
",,CHILD
[No author name available],A Philosophy of Information Technology and Systems (IT & S) as Tools: Tool Development Context,2001,"Bunker, D. (2001) <t>A Philosophy of Information Technology and Systems (IT & S) as Tools: Tool Development Context</t>, Associated Skills and the Global Technology Transfer (GTT) Process. Information Systems Frontiers, 3, 185-197.
",,CHILD
[No author name available],GIS and Organizations: How Effective are GIS in Practice?,1995,"Campbell, H. and Masser, I. (1995) <t>GIS and Organizations: How Effective are GIS in Practice?</t> Taylor & Francis, London.
",,CHILD
[No author name available],Spatial Data Infrastructure Management: Lessons from Corporate GIS Development,1999,"Chan, T.O. and Williamson, I.P. (1999) <t>Spatial Data Infrastructure Management: Lessons from Corporate GIS Development</t>, AURISA’99, Blue Mountains NSW, AURISA’99.
",,CHILD
[No author name available],Culture and the Adoption and Use of GIS Within Organisations,2002,"de Man, W.H.E. (2002) <t>Culture and the Adoption and Use of GIS Within Organisations</t>, International Journal of Applied Earth Observation and Geoinformation, 4, 1, 51-63.
",,CHILD
[No author name available],GIS for Development: A Contradiction in Terms?,1997,"Dunn, C.E., Atkins, P.J. and Townsend, J.G. (1997) <t>GIS for Development: A Contradiction in Terms?</t> Area, 29, 151-159.
",,CHILD
[No author name available],The Assimilation of Software Process Innovations: An Organizational Learning Perspective,1997,"Fichman, R.G. and Kemerer, C.F. (1997) <t>The Assimilation of Software Process Innovations: An Organizational Learning Perspective</t>, Management Science, 43, 1345-1363.
",,CHILD
[No author name available],SDI Implementation in Transitional Economies (II),2007,"Georgiadou, Y., Bernard, L. and Sahay, S. (2007) <t>SDI Implementation in Transitional Economies (II)</t>, Journal of Information Technology for Development, 13, 1, 1-5.
",,CHILD
[No author name available],The Diffusion of Information Technology: Experience of Industrial Countries and Lessons for Developing Countries World Bank.,1995,"Hanna, N.K., Guy, K. and Arnold, E. (1995) <t>The Diffusion of Information Technology: Experience of Industrial Countries and Lessons for Developing Countries World Bank.</t>
",,CHILD
[No author name available],Management of Organisational Change: Leveraging Transformation,2006,"Harigopal, K. (2006) <t>Management of Organisational Change: Leveraging Transformation</t>. Second Edition, SAGE.
",,CHILD
[No author name available],The Problem with the Locals': Partnership and Participation in Ethiopia,2002,"Harrison, E. (2002) '<t>The Problem with the Locals': Partnership and Participation in Ethiopia</t>. Development and Change, 33, 587-610.
",,CHILD
[No author name available], Management of Organisational Behaviour - Leading Human Resources ,2001,"Hersey, P., Blanchard, K.H. and Johnson, D.E. (2001)<t> Management of Organisational Behaviour - Leading Human Resources </t>8th Edition, Pearson Education, Inc., New Jersy.
",,CHILD
[No author name available],ERP Implementation Issues in Advanced and Developing Countries,2001,"Huang, Z. and Palvia, P. (2001) <t>ERP Implementation Issues in Advanced and Developing Countries</t>, Business Process Management Journal, 7, 276-284.
",,CHILD
[No author name available],Managing Geographic Information System Projects,1995,"Huxhold, W.E. and Levinsohn, A.G. (1995) <t>Managing Geographic Information System Projects</t>, Oxford University Press, New York.
",,CHILD
[No author name available],GIS Diffusion : The Adoption and Use of Geographical Information Systems in Local Government in Europe,1996,"Masser, I., Campbell, H. and Craglia, M. (1996) <t>GIS Diffusion : The Adoption and Use of Geographical Information Systems in Local Government in Europe</t>, Taylor & Francis, London.
",,CHILD
[No author name available],"eCommerce Adoption in Developing Countries: A Model and Instrument,",2005,"Molla, A. and Licker, P.S. (2005) <t>eCommerce Adoption in Developing Countries: A Model and Instrument,</t> Information & Management, 42, 877-899.
",,CHILD
"Obermeyer, N.J.",Managing Geographic Information Systems,2008,"<a>Obermeyer, N.J.</a> and Pinto, J.K. (2008) <t>Managing Geographic Information Systems</t>, 2nd Edition. The Guilford Press, New York.
",,CHILD
[No author name available],"Spatial-Data Sharing: Applying Social-Network Analysis to Study Individual and Collective Behaviour,",2007,"Omran, E.E. and van Etten, J. (2007) <t>Spatial-Data Sharing: Applying Social-Network Analysis to Study Individual and Collective Behaviour,</t> International Journal of Geographical Information Science, 21, 699-714.
",,CHILD
[No author name available],Internet Diffusion in Sub-Saharan Africa: A Cross-country Analysis.,2005,"Oyelaran-Oyeyinka, B. and Lal, K. (2005) <t>Internet Diffusion in Sub-Saharan Africa: A Cross-country Analysis.</t> Telecommunications Policy, 29, 507-527.
",,CHILD
[No author name available],Utility Mapping and Record Keeping for Infrastructure,1993,"Pickering, D., Park, J.M. and Bannister, D.H. (1993) <t>Utility Mapping and Record Keeping for Infrastructure</t>, in: T.W.B. Urban Management Programme, Washington, D.C. (Ed.), Urban management and infrastructure, World Bank, Washington D.C. 69.
",,CHILD
[No author name available],Assessing the Worldwide Comparison of Cadastral Systems,2007,"Rajabifard, A., Williamson, I., Steudler, D., Binns, A. and King, M. (2007) <t>Assessing the Worldwide Comparison of Cadastral Systems</t>, Land Use Policy, 24, 275-288.
",,CHILD
"Rogers, E.M.",Diffusion of Innovation.,1983,"<a>Rogers, E.M.</a> (1983) <t>Diffusion of Innovation.</t> Third Edition. The Free Press, New York. 
",,CHILD
"Steudler, D.",Benchmarking Cadastral Systems,1997,"<a>Steudler, D.</a>, Williamson, I., Kaufman, J. and Grant D. (1997) <t>Benchmarking Cadastral Systems</t>, The Australian Surveyor, 42, 87-106.
",,CHILD
[No author name available],Thinking about GIS: Geographic Information System Planning for Managers,2003,"Tomlinson, R.F. (2003) <t>Thinking about GIS: Geographic Information System Planning for Managers</t>, ESRI, Redlands.
",,CHILD
Reference Count: 26,,,,,
,,,,,
[No author name available],Information and Communication Technologies and Non-Governmental Organisations: Lessons learned from networking in Mexico,2005,"<PARENTARTICLE>Rodríguez, G.R. (2005). <t>Information and Communication Technologies and Non-Governmental Organisations: Lessons learned from networking in Mexico</t>, The Electronic Journal of Information Systems in Developing Countries 21(3): 1–29.
",,PARENT
[No author name available], Organisational Forms of Global Civil Society: Implications of Going Global,2002,"Anheier, H. and Themudo, N. (2002)<t> Organisational Forms of Global Civil Society: Implications of Going Global</t>, in Glasius, M., Kaldor, M. and Anheir, H. (Eds.), Global Civil Society 2002. Oxford: Oxford University Press.
",,CHILD
[No author name available],Technology Transformation. Facilitating Knowledge Networks in Eastern Europe,2003,"Bach, J. and Stark, D. (2003) <t>Technology Transformation. Facilitating Knowledge Networks in Eastern Europe</t>, United Nations, Technology, Business and Society, Programme Paper no. 10.
",,CHILD
[No author name available],Multi-Stakeholder Partnerships for ICT-enabled Development: IICD Experiences,2003,"Ballantyne, P. (2003) <t>Multi-Stakeholder Partnerships for ICT-enabled Development: IICD Experiences</t>: The ASEM Conference on Globalisation and ICT. The Organisation for Knowledge Economy and Enterprise Development Sweden, 10-12 March.
",,CHILD
[No author name available],NGOs and the State in Latin America: Rethinking Roles in Sustainable Agricultural Development,1993,"Bebbington, A. and Thiele, G. (1993) <t>NGOs and the State in Latin America: Rethinking Roles in Sustainable Agricultural Development</t>. London: Routledge.
",,CHILD
[No author name available],"The Rise of the Network Society,",2000,"Castells, M. (2000) <t>The Rise of the Network Society,</t> Oxford: Blackwell Publishers. 
",,CHILD
[No author name available],"Towards a Learning Paradigm: New Professionalism and Institutions for Agriculture,",1993,"Chambers, R. and Petty, J. (1993) <t>Towards a Learning Paradigm: New Professionalism and Institutions for Agriculture,</t> IDS Discussion Paper, No. 334.
",,CHILD
[No author name available],"Participation, Relationships and Dynamic Change: New Thinking on Evaluating the Work of International Networks.",2002,"Church, M., Bitel, M., Armstrong, K., Fernando, P., Joss, S., Marwaha-Diedrich, M., De la Torre, A. and Vouhe, C. (2002) <t>Participation, Relationships and Dynamic Change: New Thinking on Evaluating the Work of International Networks.</t> Working Paper no. 121, University College of London.
",,CHILD
[No author name available],Knowledge and Learning Online Communities in Development: A Social Capital Perspective,2003,"Cummings, S., Heeks, R. and Huysman, M. (2003) <t>Knowledge and Learning Online Communities in Development: A Social Capital Perspective</t>. Working Paper Series No. 16, Institute for Development Policy and Management, University of Manchester.
",,CHILD
[No author name available],Information and Communications Technologies and Development: Help or Hindrance?,2003,"Curtain, R. (2003) <t>Information and Communications Technologies and Development: Help or Hindrance?</t> Melbourne: Curtain Consulting 17 September http://www.oneworld.org/panos
",,CHILD
"Deane, J.","Information, Knowledge and Development",1998,"<a>Deane, J.</a> (1998) <t>Information, Knowledge and Development</t>. The Panos Institute Perspective Papers, October.
",,CHILD
[No author name available],Telecommunications. Development and the Market: The Promises and the Problems,1997,"Deane, J. and Opoku-Mensah, A. (1997) <t>Telecommunications. Development and the Market: The Promises and the Problems</t>, Panos Media Briefing, The Panos Institute Perspective Papers: http://www.panos.org
",,CHILD
[No author name available],"Capacity Building, An Approach to People-Centre Development",1997,"Eade, D. (1997) <t>Capacity Building, An Approach to People-Centre Development</t>. Oxford: OXFAM.
",,CHILD
[No author name available],"European Centre for Development Policy Management, Investing in Knowledge: Sharing Information Resources on the Web",2000,"ECDPM (2000a) <t>European Centre for Development Policy Management, Investing in Knowledge: Sharing Information Resources on the Web</t>, InfoBrief No. 3, February.
",,CHILD
[No author name available],Using the Internet to Share Research and Knowledge,2000,"ECDPM (2000b) European Centre for Development Policy Management, <t>Using the Internet to Share Research and Knowledge</t>, InfoBrief, No. 5, June.
",,CHILD
[No author name available],"Moving up the Stack, in Coming of Age: A Survey of the IT Industry",2003,"Economist, (2003) <t>Moving up the Stack, in Coming of Age: A Survey of the IT Industry</t>, May 10, p.8.
",,CHILD
[No author name available],NGOs in the Age of Information,1994,"Edwards, M. (1994) <t>NGOs in the Age of Information</t>, IDS Bulletin, 25, 2, 117-124.
",,CHILD
[No author name available],Organisational Learning in Non-Governmental Organisations: What Have we Learned?,1997,"Edwards, M. (1997) <t>Organisational Learning in Non-Governmental Organisations: What Have we Learned?</t>, Public Administration and Development, 17, 235-250.
",,CHILD
[No author name available],Future Positive. International Co-operation in the 21st Century.,2004,"Edwards, M. (2004) <t>Future Positive. International Co-operation in the 21st Century.</t> London: Earthscan.
",,CHILD
[No author name available],Non-Governmental Organisations – Performance and Accountability. Beyond the Magic Bullet,1995,"Edwards, M. and Hulme, D. (1995) <t>Non-Governmental Organisations – Performance and Accountability. Beyond the Magic Bullet</t>. London: Earthscan Publications Ltd. 
",,CHILD
[No author name available]," Increasing Leverage for Development: Challenges for NGOS in a Global Future,",2000,"Edwards, M., Hulme, D. and Wallace, T. (2000)<t> Increasing Leverage for Development: Challenges for NGOS in a Global Future,</t> in Lewis, D. and Wallace, T. (Eds.), New Roles and Relevance. Development of NGOs and the Challenge of Change, London: Kumarian Press.
",,CHILD
[No author name available],The Changing Nature of NGO Activity in a Globalising World. Pushing the Corporate Responsibility Agenda,1999,"Fabig, H. and Boele, R. (1999) <t>The Changing Nature of NGO Activity in a Globalising World. Pushing the Corporate Responsibility Agenda</t>, IDS Bulletin, 30, 3, 58-61.
",,CHILD
