Author,Title,Year,Source Title,Document Type,FAMILY_TYPE
"Nagin D.S., Paternoster R.",Enduring individual differences and rational choice theories of crime,1993,Law and Society Review,,CHILD
"Nagin D.S., Pogarsky G.",Time and punishment: Delayed consequences and criminal behavior,2004,Journal of Quantitative Criminology,Article,CHILD
Paternoster R.,the use of composite scales in perceptual deterrence research: A cautionary note,1986,Journal of Research in Crime and Delinquency,Article,CHILD
Paternoster R.,The deterrent effect of the perceived certainty and severity of punishment: A review of the evidence and issues,1987,Justice Quarterly,Article,CHILD
"Paternoster R., Piquero A.",Reconceptualizing deterrence: An empirical test of personal and vicarious experiences,1995,Journal of Research in Crime and Delinquency,Article,CHILD
"Paternoster R., Simpson S.",Sanction threats and appeals to morality: Testing a rational choice model of corporate crime,1996,Law and Society Review,Article,CHILD
"Peace A.G., Galletta D.F., Thong J.Y.L.",Software piracy in the workplace: A model and empirical test,2003,Journal of Management Information Systems,Article,CHILD
"Piquero A.R., Pogarsky G.","Beyond Stafford and Warr's reconceptualization of deterrence: Personal and vicarious experiences, impulsivity, and offending behavior",2002,Journal of Research in Crime and Delinquency,Article,CHILD
Pogarsky G.,"Identifying ""deterrable"" offenders: Implications for research on deterrence",2002,Justice Quarterly,Article,CHILD
Sherizen S.,Can computer crime be deterred?,1995,Security Journal,Article,CHILD
"Skinner W.F., Fream A.M.",A social learning theory analysis of computer crime among college students,1997,Journal of Research in Crime and Delinquency,Article,CHILD
"Straub Jr. D.W., Collins R.W.","Key information liability issues facing managers: Software piracy, proprietary databases, and individual rights to privacy",1990,MIS Quarterly: Management Information Systems,Article,CHILD
Tibbetts S.G.,Shame and rational choice in offending decisions,1997,Criminal Justice and Behavior,Article,CHILD
"Tibbetts S.G., Gibson C.L.",Individual propensities and rational decision-making: Recent findings and promising approaches,2002,Rational Choice and Criminal Behavior: Recent Research and Future Challenges,,CHILD
"Tibbetts S.G., Myers D.L.","Low self-control, rational choice, and student test cheating",1999,American Journal of Criminal Justice,,CHILD
"Wright B.R.E., Caspi A., Moffitt T.E., Paternoster R.","Does the perceived risk of punishment deter criminally prone individuals? Rational choice, self-control, and crime",2004,Journal of Research in Crime and Delinquency,Article,CHILD
"YU J., LISKA A.E.",THE CERTAINTY OF PUNISHMENT: A REFERENCE GROUP EFFECT AND ITS FUNCTIONAL FORM,1993,Criminology,Article,CHILD
Reference Count: 39,,,,,
,,,,,
"Lee S.M., Lee S.-G., Yoo S.",An integrative model of computer abuse based on social control and general deterrence theories,2004,Information and Management,Article,PARENT
Agnew R.,A Longitudinal Test of Social Control Theory and Delinquency,1991,Journal of Research in Crime and Delinquency,Article,CHILD
AGNEW R.,FOUNDATION FOR A GENERAL STRAIN THEORY OF CRIME AND DELINQUENCY,1992,Criminology,Article,CHILD
Agnew R.,Why do they do it? an examination of the intervening mechanisms between “social control” variables and delinquency,1993,Journal of Research in Crime and Delinquency,Article,CHILD
Agnew R.,Testing the leading crime theories: An alternative strategy focusing on motivational processes,1995,Journal of Research in Crime and Delinquency,Article,CHILD
"AGNEW R., WHITE H.R.",AN EMPIRICAL TEST OF GENERAL STRAIN THEORY,1992,Criminology,Article,CHILD
Ajzen I.,The theory of planned behavior,1991,Organizational Behavior and Human Decision Processes,Article,CHILD
Bagozzi R.P.,An examination of the validity of two models of attitude,1981,Multivariate Behavioral Research,Article,CHILD
Bentler P.M.,Comparative fit indexes in structural models,2019,Psychological Bulletin,,CHILD
Breidenbach S.,How secure are you?,2000,Information Week,,CHILD
"Browne M.W., Cudeck R.",Alternative Ways of Assessing Model Fit,1992,Sociological Methods & Research,Article,CHILD
Cole S.,The growth of scientific knowledge: Theories of deviance as a case study,1975,The Idea of Social Structure: Papers in Honor of Robert K. Merton,,CHILD
"Costello B.J., Vowell P.R.",Testing control theory and differential association: A reanalysis of the Richmond Youth Project data,1999,Criminology,Article,CHILD
Davis F.D.,A technology acceptance model for empirically testing new end-user information systems: Theory and results,1986,A Technology Acceptance Model for Empirically Testing New End-user Information Systems: Theory and Results,,CHILD
Davis F.D.,"Perceived usefulness, perceived ease of use, and user acceptance of information technology",1989,MIS Quarterly: Management Information Systems,Article,CHILD
"Davis F.D., Bagozzi R.P., Warshaw P.R.",User acceptance of computer technology: A comparison of two theoretical models,1989,Management Science,,CHILD
"Dhillon G., Backhouse J.",Information system security management in the new millennium,2000,Communications of the ACM,Article,CHILD
Dinnie G.,The Second Annual Global Information Security Survey,1999,Information Management & Computer Security,Article,CHILD
"Elis L.A., Simpson S.S.",Informal sanction threats and corporate crime: Additive versus multiplicative models,1995,Journal of Research in Crime and Delinquency,Article,CHILD
"Eloff M.M., Von Solms S.H.",Information security management: A hierarchical framework for various approaches,2000,Computers and Security,Article,CHILD
"Frank J., Shamir B., Briggs W.",Security-related behavior of PC users in organizations,1991,Information and Management,Article,CHILD
"Gefen D., Straub D., Boudreau M.",Structural equation modeling and regression: Guidelines for research practice,2000,Communications of the Association for Information Systems,,CHILD
"Hoffer J.A., Straub D.W.",The 9 to 5 underground: Are you policing computer crimes?,1989,Sloan Management Review,,CHILD
Jensen G.,Dis-integrated theory: A critical analysis of attempts to save strain theory,1986,Paper presented at the annual meeting of the American Society of Criminology,,CHILD
"Joseph G.W., Blanton J.E.","Computer infectors. Prevention, detection, and recovery",1992,Information and Management,Article,CHILD
"Jöreskog K.G., Sörbom D.",Models search with TERRAD II and RISREL,1990,Sociological Methods and Research,,CHILD
"Lee S., Nah F., Yoo S.",An integrated model on computer abuse: A pilot study,2001,Proceedings of the 7th Americas Conference on Information Systems,,CHILD
"Lee S., Yoo S.",The integrated computer security model based on the general trust theory,2002,Journal of Management Information System Review,,CHILD
"Makkai T., Braithwaite J.",The dialectics of corporate deterrence,1994,Journal of Research in Crime and Delinquency,Article,CHILD
Mathieson K.,Predicting user intentions: Comparing the technology acceptance model with the theory of planned behavior,1991,Information Systems Research,Article,CHILD
McCollum T.,Computer crime,1997,Nation's Business,,CHILD
"Medsker G.J., Williams L.J., Holahan P.J.",A Review of Current Practices for Evaluating Causal Models in Organizational Behavior and Human Resources Management Research,1994,Journal of Management,Article,CHILD
"Nance W.D., Straub D.W.",An investigation into the use and usefulness of security software in detecting computer abuse,1988,Proceedings of the Ninth International Conference on Information Systems,,CHILD
"Olson J.S., Olson G.M.",i2i trust in e-commerce,2000,Communications of the ACM,Article,CHILD
Paternoster R.,The deterrent effect of the perceived certainty and severity of punishment: A review of the evidence and issues,1987,Justice Quarterly,Article,CHILD
"Paternoster R., Mazerolle P.",General Strain Theory and Delinquency: A Replication and Extension,1994,Journal of Research in Crime and Delinquency,Article,CHILD
"Gordon L.A., Loeb M.P., Lucyshyn W., Richardson R.",CSI/FBI computer crime and security survey,2004,CSI/FBI Computer Crime and Security Survey,,CHILD
"Reed G.E., Yeager P.C.",Organizational offending and neoclassical criminology: Challenging the reach of a general theory of crime,1996,Criminology,Article,CHILD
"Rosenthal R., Rosnow R.L., Rubin D.B.",Contrasts and effect sizes in behavioral research: A correlational approach,2000,Contrasts and Effect Sizes in Behavioral Research: A Correlational Approach,,CHILD
Siponen M.T.,Conceptual foundation for organizational information security awareness,2000,Information Management and Computer Security,Article,CHILD
Straub Jr. D.W.,Effective IS security: An empirical study,1990,Information Systems Research,Article,CHILD
"Goodhue D.L., Straub D.W.",Security concerns of system users. A study of perceptions of the adequacy of security,1991,Information and Management,Article,CHILD
"Straub D.W., Nance W.D.",Discovering and disciplining computer abuse in organizations: A field study,1990,MIS Quarterly,,CHILD
"Straub D.W., Welke R.J.",Coping with systems risk: Security planning models for management decision making,1998,MIS Quarterly: Management Information Systems,Article,CHILD
Thompson D.,1997 computer crime and security survey,1998,Information Management & Computer Security,Article,CHILD
Von Solms R.,Information security management: Why standards are important,1999,Information Management and Computer Security,Article,CHILD
Reference Count: 45,,,,,
,,,,,
"Kankanhalli A., Teo H.-H, Tan B.C.Y., Wei K.-K",An integrative study of information systems security effectiveness,2003,International Journal of Information Management,Article,PARENT
Anthes G.H.,"Lotsa talk, little walk",1998,Computerworld,,CHILD
"Backhouse J., Dhillon G.",Structures of responsibility and security of information systems,1996,European Journal of Information Systems,Article,CHILD
Barsanti C.,Modern network complexity needs comprehensive security,1999,Security,,CHILD
Baskerville R.,Risk analysis: An interpretive feasibility tool in justifying information systems security,1991,European Journal of Information Systems,,CHILD
Nagin D.S.,Deterrence and incapacitation,1998,The Handbook of Crime and Punishment,,CHILD
"Brancheau J.C., Janz B.D., Wetherbe J.C.",Key issues in information systems management: 1994-95 SIM delphi results,1996,MIS Quarterly: Management Information Systems,Article,CHILD
Burger K.,The new age of anxiety,1993,Insurance and Technology,,CHILD
"Gordon L.A., Loeb M.P., Lucyshyn W., Richardson R.",CSI/FBI computer crime and security survey,2004,CSI/FBI Computer Crime and Security Survey,,CHILD
Cook P.J.,Research in criminal deterrence: Laying the groundwork for the second decade,1980,Crime and Justice: An Annual Review of Research,,CHILD
Damanpour F.,Organizational innovation: A meta-analysis of effects of determinants and moderators,1991,Academy of Management Journal,,CHILD
DeLone W.H.,Determinants of success for computer usage in small business,1988,MIS Quarterly: Management Information Systems,Article,CHILD
"Dhillon G., Backhouse J.",Information system security management in the new millennium,2000,Communications of the ACM,Article,CHILD
"Ein-Dor P., Segev E.",Organizational context and the success of management information systems,1978,Management Science,,CHILD
Eloff J.H.P.,Computer security policy: Important issues,1988,Computers and Security,Article,CHILD
"Goodhue D.L., Straub D.W.",Security concerns of system users. A study of perceptions of the adequacy of security,1991,Information and Management,Article,CHILD
"Gopal R.D., Sanders G.L.",Preventive and deterrent controls for software piracy,1997,Journal of Management Information Systems,Article,CHILD
"Hoffer J.A., Straub D.W.",The 9 to 5 underground: Are you policing computer crimes?,1989,Sloan Management Review,,CHILD
"Jarvenpaa S.L., Ives B.",Information technology and corporate strategy: A view from the top,1990,Information Systems Research,Article,CHILD
"Premkumar G., King W.R.",Organizational characteristics and information systems planning: An empirical study,1994,Information Systems Research,Article,CHILD
"Loch K.D., Carr H.H., Warkentin M.E.","Threats to information systems: Today's reality, yesterday's understanding",1992,MIS Quarterly: Management Information Systems,Article,CHILD
Madnick S.E.,Management policies and procedures needed for effective computer security.,1978,Sloan management review,Article,CHILD
"Nance W.D., Straub D.W.",An investigation into the use and usefulness of security software in detecting computer abuse,1988,Proceedings of the Ninth International Conference on Information Systems,,CHILD
Ølnes J.,Development of security policies,1994,Computers and Security,Article,CHILD
Panettieri J.C.,Security,1995,Information Week,,CHILD
"Pearson F.S., Weiner N.A.",Toward an integration of criminological theories,1985,Journal of Criminal Law and Criminology,Article,CHILD
Raymond L.,Organizational context and information systems success: A contingency approach,1989,Journal of Management Information Systems,Article,CHILD
"Reich B.H., Benbasat I.",An empirical investigation of factors influencing the success of customer-oriented strategic systems,1990,Information Systems Research,Article,CHILD
Silberman M.,Toward a theory of criminal deterrence,1976,American Sociological Review,,CHILD
Straub D.W.,Computer abuse and computer security: Update on an empirical study,1986,"Security, Audit, and Control Review",,CHILD
Straub Jr. D.W.,Effective IS security: An empirical study,1990,Information Systems Research,Article,CHILD
"Straub D.W., Nance W.D.",Discovering and disciplining computer abuse in organizations: A field study,1990,MIS Quarterly,,CHILD
"Straub D.W., Welke R.J.",Coping with systems risk: Security planning models for management decision making,1998,MIS Quarterly: Management Information Systems,Article,CHILD
"Thong J.Y.L., Yap C.-S., Raman K.S.","Top Management Support, External Expertise and Information Systems Implementation in Small Businesses",1996,Information Systems Research,Article,CHILD
Verton D.,Disaster recovery planning still lags,2002,Computerworld,,CHILD
"Williams K.R., Hawkins R.",Perceptual research on general deterrence: A critical review,1986,Law and Society Review,,CHILD
Wood C.C.,Information systems security: Management success factors,1987,Computers and Security,Article,CHILD
"Zviran M., Haga W.J.",Password security: An empirical study,1998,Journal of Management Information Systems,Article,CHILD
Reference Count: 37,,,,,
,,,,,
"Skinner W.F., Fream A.M.",A social learning theory analysis of computer crime among college students,1997,Journal of Research in Crime and Delinquency,Article,PARENT
"Akers R.L., Krohn M.D., Lanza-Kaduce L., Radosevich M.",Social learning and deviant behavior: a specific test of a general theory.,1979,American sociological review,Review,CHILD
"Akers R.L., La Greca A.J.","Alcohol use among the elderly: Social learning, community context, and life events",1991,"Society, Culture, and Drinking Patterns Reexamined",,CHILD
Gottleber T.T.,Teaching ethics in the community college data processing curriculum,1988,Community Junior College Research Quarterly of Research and Practice,Article,CHILD
Hanson G.,Computer Users Pack a Keypunch in a High-Tech World of Crime,1991,Insight,,CHILD
Hollinger R.C.,Computer hackers follow a Guttman-like progression,1988,Sociology and Social Research,,CHILD
Hollinger R.C.,Crime by computer: Correlates of software piracy and unauthorized account access,1993,Security Journal,,CHILD
"HOLLINGER R.C., LANZA‐KADUCE L.",THE PROCESS OF CRIMINALIZATION: THE CASE OF COMPUTER CRIME LAWS,1988,Criminology,Article,CHILD
"Kandel D.B., Treiman D., Faust R., Single E.",Adolescent involvement in legal and illegal drug use: a multiple classification analysis,1976,SOC.FORCES,Article,CHILD
"Krohn M.D., Skinner W.F., Massey J.L., Akers R.L.",Social learning theory and adolescent cigarette smoking: A longitudinal study,1985,Social Problems,,CHILD
"Lewyn M., Schwartz E.",Why the Legion of Doom Has Little Fear of the Feds,1991,Business Week,,CHILD
"Pfuhl E.H., Jr.",Computer abuse: Problems of instrumental control,1987,Deviant Behavior,Article,CHILD
"Soma J.T., Smith P.J., Sprague R.D.",Legal analysis of electronic bulletin board activities,1985,Western New England Law Review,,CHILD
"Wong K., Farquhar B.",Computer Fraud in the UK - The 1986 Picture,1986,Computer Fraud & Security Bulletin,,CHILD
Reference Count: 13,,,,,
,,,,,
"Gopal R.D., Sanders G.L.",Preventive and deterrent controls for software piracy,1997,Journal of Management Information Systems,Article,PARENT
Antonoff M.,The decline of copy protection,1987,Personal Computing,,CHILD
"Benham H.C., Wagner J.L.",Software publishing and the economic impact of copying,1987,International Conference on Information Systems,,CHILD
"Besen S.M., Kirby S.N.","Private copying, appropriability, and optimal copying royalties",1989,Journal of Law and Economics,,CHILD
Nagin D.S.,Deterrence and incapacitation,1998,The Handbook of Crime and Punishment,,CHILD
"Bommer M., Gratto C., Gravander J., Tuttle M.",A behavioral model of ethical and unethical decision making,1991,Ethical Issues in Information Systems,,CHILD
Buchanan J.M.,An economic theory of clubs,1965,Economica,,CHILD
Carrol P.B.,On your honor: Software firms remove copy-protection devices,1986,Wall Street Journal,,CHILD
"Conner K.R., Rumelt R.P.",Software piracy: An analysis of protection strategies,1991,Management Science,,CHILD
Ehrlich I.,Participation in illegitimate activities: A theoretical and empirical investigation,1973,Journal of Political Economy,,CHILD
"Eining M.M., Christensen A.L.",A psycho-social model of software piracy: The development and test of a model,1991,Ethical Issues in Information Systems,,CHILD
Elmer-Dewitt P.,Nabbing the pirates of the cyberspace: Will the latest crackdowns make a dent in global problems of the legal software duplication?,1994,Time,,CHILD
Fuentebella C.,Testing limits of software copyright,1989,Bank Systems and Equipment,,CHILD
[No author name available],SPA issues graphic warning,1991,InfoWorld,,CHILD
Jerry S.,Users must take responsibility to control the illegal copying of software,1987,InfoWorld,,CHILD
Manski C.F.,Prospects for Inference on Deterrence through Empirical Analysis of Individual Criminal Behavior,1978,Deterrence and Incapacitation: Estimating the Effects of Criminal Sanctions on Crime Rates,,CHILD
Mason J.,Crackdown on software pirates,1990,Computerworld,,CHILD
"Morgan M.J., Ruskell D.J.",Software Piracy - The Problems,1987,Industrial Management & Data Systems,Review,CHILD
Paolo D.N.,Vendors come together to form CAAST,1991,ComputerData,,CHILD
"Reilly B.J., Kyj M.J.",Economics and ethics,1990,Journal of Business Ethics,Article,CHILD
Resnick A.J.,Curbing software pirates,1993,CA Magazine,,CHILD
"RICHARDS P., TITTLE C.R.",Socioeconomic Status and Perceptions of Personal Arrest Probabilities,1982,Criminology,Article,CHILD
"Sacco V.F., Zureik E.",Correlates of computer misuse: Data from a self-reporting sample,1990,Behaviour and Information Technology,Article,CHILD
"Schwartz R.D., Orleans S.",On legal sanctions,1967,University of Chicago Law Review,,CHILD
"Shim J.P., Taylor G.S.",A comparative study of unauthorized software copying: Information systems faculty members' vs. practicing managers' perceptions,1991,Ethical Issues in Information Systems,,CHILD
"Solomon S.L., O'Brien J.A.",The effect of demographic factors on attitudes toward software piracy,1990,Journal of Computer Information Systems,,CHILD
Straub Jr. D.W.,Effective IS security: An empirical study,1990,Information Systems Research,Article,CHILD
"Swinyard W.R., Rinne H., Kau A.K.",The morality of software piracy: A cross-cultural analysis,1990,Journal of Business Ethics,Article,CHILD
Valigura L.,ADAPSO battles micro software pirates,1985,Mini-Micro Systems,,CHILD
"Williams K.R., Hawkins R.",Perceptual research on general deterrence: A critical review,1986,Law and Society Review,,CHILD
"Wood J.A., Longenecker J.G., McKinney J.A., Moore C.W.",Ethical attitudes of students and business professionals: A study of moral reasoning,1988,Journal of Business Ethics,Article,CHILD
Zagorsky J.,The upside of software piracy,1990,Computerworld,,CHILD
Reference Count: 31,,,,,
,,,,,
[No author name available],Employees’ behavior towards IS security policy compliance.,2007,"<PARENTARTICLE>Pahnila S, Siponen M and Mahmood A (2007) <t>Employees’ behavior towards IS security policy compliance.</t> In Proceedings of the 40th Annual Hawaii International Conference on System Sciences, Hawaii, USA. 
",,PARENT
[No author name available],"The Theory of Planned Behavior""",1991,"[1] Ajzen, I., ""<t>The Theory of Planned Behavior""</t>, Or ga niza tiona l Beha vior a nd Huma n Decision P r ocesses 50,2, 1991, 179-211.
",,CHILD
[No author name available],"Social worlds, individual differences, and implementation. Predicting attitudes toward a medical information system",1991,"[2] Aydin, C. E. and Rice, R. E., ""<t>Social worlds, individual differences, and implementation. Predicting attitudes toward a medical information system</t>"", Information & Management 20, 1991, 119-136.
",,CHILD
[No author name available],A Research Model for Investigating Human Behavior Related to Computer Security,2003,"[3] Aytes, K. and Connolly, T., “<t>A Research Model for Investigating Human Behavior Related to Computer Security</t>”, Proceedings of the 2003 American Conference On Information Systems, Tampa, FL, August 4-6. 2003.
",,CHILD
[No author name available],An analysis of the growth of computer and Internet security breaches”,2003,"[4] Bagchi, K. and Udo, G., “<t>An analysis of the growth of computer and Internet security breaches”</t>, Communications of AIS 12, 2003, 684–700.
",,CHILD
[No author name available],"""Development of a tool for measuring and analysing computer user satisfaction",1983,"[5] Bailey, J. E. and. Pearson, S. W., <t>""Development of a tool for measuring and analysing computer user satisfaction</t>"", Management Science 29, 5, 1983, 530-545.
",,CHILD
[No author name available],Self-Efficacy: Toward a Unifying Theory of Behaviour Change,1977,"[6] Bandura, A., ""<t>Self-Efficacy: Toward a Unifying Theory of Behaviour Change</t>"", Psychological Review 84, 2, 1977, 191-215.
",,CHILD
[No author name available],Validation in information systems research: A state-of-the- art assessment,2001,"[ 7 ] B o u d r e a u , M .-C . , G e f e n , D . an d S t r a u b , D . W . , ""<t>Validation in information systems research: A state-of-the- art assessment</t>."" MIS Quarterly 25, 1, 2001, 1-16.
",,CHILD
"C a m e r o n , J .",Rewards and intrinsic motivation,2002,"[ 8 ] <a>C a m e r o n , J .</a> a n d P i e r c e , W . <t>Rewards and intrinsic motivation</t>. Westport, Conn: Bergin & Garvey, 2002.
",,CHILD
[No author name available],Prediction of Internet and World Wide Web usage at work: a test of an extended Triandis model,2000,"[9] Cheung, W., Chang M. K. and Lai, W. S., ""<t>Prediction of Internet and World Wide Web usage at work: a test of an extended Triandis model</t>."" Decision Support Systems 30, 2000, 83-100.
",,CHILD
[No author name available],The role of habit in Information Systems continuance: examining the evolving relationship between intention and usage,2005,"[10] Cheung, C.M.K . and Limayem, M., “<t>The role of habit in Information Systems continuance: examining the evolving relationship between intention and usage</t>”, Proceedings of the Twenty-Sixth Inter na tiona l Confer ence on Infor ma tion Systems, Las Vegas, 471-482, 2005.
",,CHILD
[No author name available],"Information Systems Success: The Quest for the Dependent Variable""",1992,"[11] DeLone, W. and MacLean, E., ""<t>Information Systems Success: The Quest for the Dependent Variable""</t>, Information Systems Research 3, 1, 1992, 60-95.
",,CHILD
[No author name available],“Current directions in IS security research: toward socio-organizational perspectives,2001,"[12] Dhillon, G. and Backhouse, J., <t>“Current directions in IS security research: toward socio-organizational perspectives</t> ”, Information Systems Journal. 11, 2, 2001.
",,CHILD
[No author name available],"Belief, Attitude, Intention and Behavior: An Introduction to Theory and Research.",1975,"[13] Fishbein, M. and Ajzen, I., <t>Belief, Attitude, Intention and Behavior: An Introduction to Theory and Research.</t> MA, Addison-Wesley. 1975.
",,CHILD
[No author name available],Promoting security awareness and training within small organizations,2000,"[14] Furnell, S. M., Gennatou, M. and Dowland, P.S., “<t>Promoting security awareness and training within small organizations</t>”, Proceedings of the First Australian I n fo r ma t i o n Se c u r i t y Ma n a g e me n t Wo r ks h o p , G e e l o n g, Ausralia, 2000.
",,CHILD
[No author name available],“A prototype tool for IS security awareness and training,2002,"[15] Furnell, S. M., Gennatou, M. and Dowland P. S., <t>“A prototype tool for IS security awareness and training</t>”, Inter na tiona l J our na l of Logistics Infor ma tion Ma na gement, 15, 5, 2002, 352-357.
",,CHILD
[No author name available],Why users cannot use security,2005,"[16] Furnell, S. M., “<t>Why users cannot use security</t>”, Computers & Security 24, 4, 2005, 274-279.
",,CHILD
[No author name available],Addressing IS security training and awareness within the European healthcare community,1997,"[17] Furnell, S., Sanders, P. W. and Warren, M. J., “<t>Addressing IS security training and awareness within the European healthcare community</t>”, in Proceedings of Medical Informatics Europe '97. 1997.
",,CHILD
[No author name available],Installing an appropriate IS security policy in hospitals,1998,"[18] Gaunt, N., “<t>Installing an appropriate IS security policy in hospitals</t>”, International Journal of Medical Informatics, 49, 1, 1998, 131-134.
",,CHILD
"Hair, J.F.J.",Multivariate data analysis.,1998,"[19] <a>Hair, J.F.J.</a>, Anderson, R.E., Tatham, R.L., and Black, W. C., <t>Multivariate data analysis.</t> 5 ed: Upper Saddle River, New Jersey, Prentice Hall Inc. 1998.
",,CHILD
[No author name available],An Application of Deterrence Theory to Software Piracy,2005,"[20] Higgins, G.E., Wilson, A.L. and Fell, B.D., “<t>An Application of Deterrence Theory to Software Piracy</t>”,Journal of Criminal Justice and Popular Culture, 12, 3, 2005, 166-184.
",,CHILD
"Hinde, S.",Security surveys spring crop,2002,"[21] <a>Hinde, S.</a>, “<t>Security surveys spring crop</t>”, Computers & Security, 21, 4, 2002, 310-321.
",,CHILD
"Ives, B.,",The measurement of user information satisfaction,1983,"[22] <a>Ives, B.,</a> Olson, M . H . and Baroudi, J. J., ""<t>The measurement of user information satisfaction</t>"", Communications of ACM, 26, 10, 1983, 785-793.
",,CHILD
[No author name available],Information Quality Benchmarks: Product and Service Performance,2002,"[23] Kahn, B. K., Strong, D. M. and Wang, R. Y.,et al. ""<t>Information Quality Benchmarks: Product and Service Performance</t>"", Communication of ACM, 45, 4 2002, 184-192.
",,CHILD
[No author name available],Effectively Implemented IS security Awareness - An Example from University Environment,1997,"[24] Kajava, J. and Siponen, M. T., “<t>Effectively Implemented IS security Awareness - An Example from University Environment</t>”, in Proceedings of IFIP-TC 11 (Sec'97/WG 11.1), 13th International Conference on IS security: IS security Management - The Future. 1997.
",,CHILD
[No author name available],Information technology adoption across time: A cross- sectional comparison of pre-adoption and post-adoption beliefs,1999,"[25] Karahanna, E., Straub, D. W. and Chervany, N. L., ""<t>Information technology adoption across time: A cross- sectional comparison of pre-adoption and post-adoption beliefs</t>"", MIS Quarterly, 23, 2, 1999, 183-213.
",,CHILD
[No author name available],"Health care management and information system security: awareness, traini ng or education",2000,"[26] Katsikas, S. K., “ <t>Health care management and information system security: awareness, traini ng or education</t>”, International Journal of Medical Informatics, 60, 2, 2000, 129-135.
",,CHILD
[No author name available],erceived usefulness of information: a psychometric examination,1980,"[27] Larcker, D. F. and Lessig, V. P., ""P<t>erceived usefulness of information: a psychometric examination</t>"" , Decision Sciences, 11, 1, 1980, 121-134.
",,CHILD
[No author name available],A holistic model of computer abuse within organizations,2002,"[28] Lee, J. and Lee, Y., “<t>A holistic model of computer abuse within organizations</t>”, Information management & computer security, 10, 2, 2002, 57-63.
",,CHILD
[No author name available],AIMQ: a methodology for information quality assessment,2002,"[29] Lee, Y. W., Strong, D. M., Kahn, B. K. and Wang, B.Y., ""<t>AIMQ: a methodology for information quality assessment</t>"", Information & Management, 40, 2002, 133-146.
",,CHILD
[No author name available],Force of Habit and Information Systems Usage: Theory and Initial Validation,2003,"[30] Limayem, M., and Hirt, S.G., “<t>Force of Habit and Information Systems Usage: Theory and Initial Validation</t>”, Journal of Association for Information Systems, 4, 2003, 65- 97.
",,CHILD
[No author name available],“You are the key to security”: establishing a successful security awareness program,2004,"[31] McCoy, C. and Fowler, R.T., <t>“You are the key to security”: establishing a successful security awareness program</t>. In the proceedings of the SIGUCCS’04, Baltimore, Maryland, October 10 -13, 2004, 346-349.
",,CHILD
[No author name available],IS security awareness - selling the cause,1992,"[32] McLean, K., “<t>IS security awareness - selling the cause</t>”, in Proceedings of the IFIP TC11, Eighth International Conference on IS security, IFIP/Sec '92. 1992.
",,CHILD
[No author name available],Fighting Computer Crime: A new Framework for Protecting Information,1998,"[33] Parker, D. B., <t>Fighting Computer Crime: A new Framework for Protecting Information</t>, John Wiley & Sons, USA. 1998.
",,CHILD
[No author name available],"Management Strategies for Computer Security,",1985,"[34] Perry, W. E., <t>Management Strategies for Computer Security,</t> Butterworth Publishers, USA. 1985.
",,CHILD
[No author name available],Effects of Components of Protection - Motivation Theory on Adaptive and Maladaptive Coping with a Health Threat,1987,"[35] Rippetoe, S. and Rogers, R. W., “<t>Effects of Components of Protection - Motivation Theory on Adaptive and Maladaptive Coping with a Health Threat</t>”, Journal of Personality and Social Psychology, 52, 3, 1987, 596-604.
",,CHILD
[No author name available],Cognitive and Physiological Processes in Fear Appeals and Attitude Change: A Revised Theory of Protection Motivation Theory,1983,"[36] Rogers, R. W., “<t>Cognitive and Physiological Processes in Fear Appeals and Attitude Change: A Revised Theory of Protection Motivation Theory</t>”, in Social Psychophysiology, J. Cacioppo and R. Petty (Eds.), Guilford, New York, 1983.
",,CHILD
"Rogers, R. W.",Protection motivation theory”,1997,"[37] <a>Rogers, R. W.</a> and Prentice-Dunn, S., “<t>Protection motivation theory”</t>, In D. S. Gochman (Ed.), Handbook of H e a l t h Be h a vi o r Re s e a r c h I : P e r s o n a l a n d S o c i a l Determinants, New York, NY: Plenum Press, 1997, 113-132.
",,CHILD
[No author name available],“A Conceptual Foundation for Organizat ional Information Security Awareness,2000,"[38] Siponen, M., <t>“A Conceptual Foundation for Organizat ional Information Security Awareness</t>”, Information Management & Computer Security, 8, 1, 2000, 31-41.
",,CHILD
[No author name available],Analysis of modern IS security development approaches: towards the next generation of social and adaptable ISS methods,2005,"[39] Siponen, M.T., “<t>Analysis of modern IS security development approaches: towards the next generation of social and adaptable ISS methods</t>”, Infor ma tion a nd organization, 15, 4, 2005, 339-375.
",,CHILD
[No author name available],Security awareness training for students at Virginia Commonwealth University,2004,"[40] Sommers, K. and Robinson, B., “<t>Security awareness training for students at Virginia Commonwealth University</t>”, In the proceedings of the SIGUCCS’04, Baltimore, Maryland, October 10-13, 2004, 379-380.
",,CHILD
[No author name available],Promoting security awareness and commitment,1995,"[41] Spurling, P., “<t>Promoting security awareness and commitment</t> ”, Infor ma tion Ma na gement & Computer Security, 3, 2, 1995, 20-26.
",,CHILD
[No author name available],An analysis of end user security behaviors,2005,"[42] Stanton, J. M., Stam, K. R., Mastrangelo, P. and Jolton, J., “<t>An analysis of end user security behaviors</t>”, Computers & Security, 24, 2005, 124-133
",,CHILD
[No author name available],Validating Instruments in MIS Research,1989,"[43] Straub, D. W., “<t>Validating Instruments in MIS Research</t>"", MIS Quarterly, 13, 2, 1989, 147-169.
",,CHILD
