Author,Title,Year,Source Title,Document Type,FAMILY_TYPE
"Melville N., Kraemer K., Gurbaxani V.",Review: Information technology and organizational performance: An integrative model of it business value,2004,MIS Quarterly: Management Information Systems,Review,CHILD
Meyer B.D.,Natural and quasi-experiments in economics,1995,Journal of Business and Economic Statistics,Article,CHILD
"Milgrom P., Roberts J.","Complementarities and fit strategy, structure, and organizational change in manufacturing",1995,Journal of Accounting and Economics,Article,CHILD
Miller D.,An asymmetry-based view of advantage: Towards an attainable sustainability,2003,Strategic Management Journal,Article,CHILD
"Mills M., Ottino J.",The coming tech-led boom,2012,The Wall Street Journal,,CHILD
Modigliani F.,New developments on the oligopoly front,1958,Journal of Political Economy,,CHILD
Montealegre R.,A process model of capability development: Lessons from the electronic commerce strategy at Bolsa de Valores de Guayaquil,2002,Organization Science,Article,CHILD
"Mooney J.G., Gurbaxani V., Kraemer K.L.",A Process Oriented Framework for Assessing the Business Value of Information Technology,1996,Data Base for Advances in Information Systems,Article,CHILD
Newbert S.L.,Empirical research on the resource-based view of the firm: An assessment and suggestions for future research,2007,Strategic Management Journal,Article,CHILD
Newbert S.L.,"Value, rareness, competitive advantage, and performance: A conceptual-level empirical investigation of the resource-based view of the firm",2008,Strategic Management Journal,Article,CHILD
"Nolan R.L., Croson D.C.",Creative destruction: A six-stage process for transforming the organization,1995,Creative Destruction: A Six-stage Process for Transforming the Organization,,CHILD
"Nolan R., McFarlan F.W.",Information technology and the board of directors,2005,Harvard Business Review,Review,CHILD
"Orlikowski W.J., Gash D.C.",Technological Frames: Making Sense of Information Technology in Organizations,1994,ACM Transactions on Information Systems (TOIS),Article,CHILD
"Pavlou P.A., El Sawy O.A.",From IT leveraging competence to competitive advantage in turbulent environments: The case of new product development,2006,Information Systems Research,Article,CHILD
Peteraf M.A.,The cornerstones of competitive advantage: A resource‐based view,1993,Strategic Management Journal,Article,CHILD
Plank W.,Confessions of an iphone data hog,2012,The Wall Street Journal,,CHILD
Porter M.E.,The five competitive forces that shape strategy,2008,Harvard Business Review,Article,CHILD
"Powell T.C., Dent-Micallef A.","Information technology as competitive advantage: The role of human, business, and technology resources",1997,Strategic Management Journal,Article,CHILD
"Priem R.L., Butler J.E.","Is the resource-based ""view"" a useful perspective for strategic management research?",2001,Academy of Management Review,Review,CHILD
"Raice S., Woo S.",Groupon's boston problem: Copycats,2011,The Wall Street Journal,,CHILD
"Ross J.W., Beath C.M., Goodhue D.L.",Develop long-term competitiveness through IT assets,1996,Sloan Management Review,,CHILD
Salop S.,Monopolistic competition with outside goods,1979,Bell Journal of Economics,,CHILD
Salop S.,Practices that (credibly) facilitate oligopoly coordination,1986,New Developments in the Analysis of Market Structure,,CHILD
"Sambamurthy V., Zmud R.W.",Arrangements for information technology governance: A theory of multiple contingencies,1999,MIS Quarterly: Management Information Systems,Article,CHILD
"Saraf N., Langdon C.S., Gosain S.",IS application capabilities and relational value in interfirm partnerships,2007,Information Systems Research,Article,CHILD
"Anand J., Delios A.",A resource-based view of manufacturing strategy and the relationship to manufacturing performance,2002,Strategic Management Journal,Article,CHILD
"Schwartz E.S., Zozaya-Gorostiza C.",Investment under uncertainty in information technology: Acquisition and development projects,2003,Management Science,Article,CHILD
Spence A.M.,"Entry, capacity, investment and oligopolistic pricing",1977,Bell Journal of Economics,,CHILD
Spender J.-C.,Making knowledge the basis of a dynamic theory of the firm,1996,Strategic Management Journal,Article,CHILD
"Stuchfield N., Weber B.W.",Modeling the profitability of customer relationships: Development and impact of barclays de zoete wedd's BEATRICE,1992,Journal of Management Information Systems,Article,CHILD
Sylos Labini P.,Oligopolio e progresso tecnico,1956,Oligopolio e Progresso Tecnico,,CHILD
Symeonidis G.,Comparing Cournot and Bertrand equilibria in a differentiated duopoly with product R&D,2003,International Journal of Industrial Organization,Article,CHILD
"Tarafdar M., Gordon S.R.",Understanding the influence of information systems competencies on process innovation: A resource-based view,2007,Journal of Strategic Information Systems,Article,CHILD
Teece D.J.,"Profiting from technological innovation: Implications for integration, collaboration, licensing and public policy",1986,Research Policy,Article,CHILD
"Teece D.J., Pisano G., Shuen A.",Dynamic capabilities and strategic management,1997,Strategic Management Journal,Article,CHILD
"Thatcher M.E., Pingry D.E.",An economic model of product quality and IT value,2004,Information Systems Research,Review,CHILD
"Thomadsen R., Rhee K.-E.",Costly collusion in differentiated industries,2007,Marketing Science,Article,CHILD
Tibken H.W.,Verizon alters data pricing: Carrier to scrap unlimited plans for smartphones and set monthly limits,2011,The Wall Street Journal,,CHILD
"Tippins M.J., Sohi R.S.",IT competency and firm performance: Is organizational learning a missing link?,2003,Strategic Management Journal,Article,CHILD
"Troianovski A., Gryta T.",Verizon wireless unveils shared-data plans,2012,The Wall Street Journal,,CHILD
"Valluri A., Croson D.C.",Agent learning in supplier selection models,2005,Decision Support Systems,Article,CHILD
Vitale M.R.,The growing risks of information systems success,1986,MIS Quarterly: Management Information Systems,Article,CHILD
"Wade M., Hulland J.","Review: The resource-based view and information systems research: Review, extension, and suggestions for future research",2004,MIS Quarterly: Management Information Systems,Review,CHILD
"Wang Eric T.G., Seidmann Abraham",Electronic data interchange: competitive externalities and strategic implementation policies,1995,Management Science,Article,CHILD
"Weill P., Ross J.W.",IT governance on one page,2004,IT Governance on One Page,,CHILD
"Weitzel T., Beimborn D., König W.","A unified economic model of standard diffusion: The impact of standardization cost, network effects, and network topology",2006,MIS Quarterly: Management Information Systems,Article,CHILD
Williamson O.E.,Transaction-cost economics: The governance of contractual relations,1979,Journal of Law and Economics,,CHILD
Williamson O.E.,"Strategizing, economizing, and economic organization",1991,Strategic Management Journal,Article,CHILD
Williamson O.E.,Strategy research: Governance and competence perspectives,1999,Strategic Management Journal,Article,CHILD
Winter S.G.,Understanding dynamic capabilities,2003,Strategic Management Journal,Article,CHILD
"Xue Y., Liang H., Boulton W.R.","Information technology governance in information technology investment decision processes: The impact of investment characteristics, external environment, and internal context",2008,MIS Quarterly: Management Information Systems,Article,CHILD
"Yoffie D.B., Kwak M.",Mastering balance: How to meet and beat a stronger opponent,2002,California Management Review,Review,CHILD
"Yoffie D.B., Kwak M.",Judo strategy: 10 Techniques for beating a stronger opponent,2002,Business Strategy Review,Article,CHILD
"Yoo W.-S., Suh K.-S., Lee M.-B.",Exploring the factors enhancing member participation in virtual communities,2002,Journal of Global Information Management,Article,CHILD
Zott C.,Dynamic capabilities and the emergence of intraindustry differential firm performance: Insights from a simulation study,2003,Strategic Management Journal,Article,CHILD
Reference Count: 168,,,,,
,,,,,
"Bharadwaj A., El Sawy O.A., Pavlou P.A., Venkatraman N.",Digital business strategy: Toward a next generation of insights,2013,MIS Quarterly: Management Information Systems,Article,PARENT
"Amit R., Schoemaker P.J.H.",Strategic assets and organizational rent,1993,Strategic Management Journal,Article,CHILD
"Banker R.D., Bardhan I.R., Hsihui C., Shu L.","Plant information systems, manufacturing capabilities, and plant performance",2006,MIS Quarterly: Management Information Systems,Article,CHILD
Barney J.,Firm Resources and Sustained Competitive Advantage,1991,Journal of Management,Article,CHILD
"Berger P.G., Ofek E.",Diversification's effect on firm value,1995,Journal of Financial Economics,Article,CHILD
"Bharadwaj A., El Sawy O.A., Pavlou P.A., Venkatraman N.",Visions and voices on emerging challenges in digital business strategy,2013,MIS Quarterly: Management Information Systems,Note,CHILD
"Burgelman R.A., Grove A.S.",Cross-boundary disruptors: Powerful interindustry entrepreneurial change agents,2007,Strategic Entrepreneurship Journal,,CHILD
"Buyya R., Broberg J., Goscinski A.",Cloud Computing: Principles and Paradigms,2011,Cloud Computing: Principles and Paradigms,Book,CHILD
"Chan Y.E., Reich B.H.",IT alignment: What have we learned?,2007,Journal of Information Technology,Article,CHILD
"Conner K.R., Prahalad C.K.",A Resource-based Theory of the Firm: Knowledge Versus Opportunism,1996,Organization Science,Article,CHILD
D'Adderio L.,Crafting the virtual prototype: How firms integrate knowledge and capabilities across organisational boundaries,2001,Research Policy,Article,CHILD
"Drnevich P.L., Croson D.C.",Information technology and business-level strategy: Toward an integrated theoretical perspective,2013,MIS Quarterly: Management Information Systems,Article,CHILD
"Ettlie J.E., Pavlou P.A.",Technology-based new product development partnerships,2006,Decision Sciences,Article,CHILD
"Henderson J.C., Venkatraman N.",Strategic alignment: leveraging information technology for transforming organizations,1993,IBM Systems Journal,Article,CHILD
"Hirschheim R., Sabherwal R.",Detours in the path toward strategic information systems alignment,2001,California Management Review,Article,CHILD
"Hussin H., King M., Cragg P.",IT alignment in small firms,2002,European Journal of Information Systems,Article,CHILD
"Klein R., Rai A.",Interfirm strategic information flows in logistics supply chain relationships,2009,MIS Quarterly: Management Information Systems,Article,CHILD
"Kahli R., Grover V.",Business value of IT: An essay on expanding research directions to keep up with the times,2008,Journal of the Association for Information Systems,Article,CHILD
"Luftman J., Brier T.",Achieving and sustaining business-IT alignment,1999,California Management Review,Article,CHILD
"Meyer A.D., Gaba V., Colwell K.A.",Organizing far from equilibrium: Nonlinear change in organizational fields,2005,Organization Science,Article,CHILD
"Mithas S., Tafti A., Mitchell W.",How a firm's competitive environment and digital strategic posture influence digital business strategy,2013,MIS Quarterly: Management Information Systems,Article,CHILD
Orlikowski W.J.,The sociomateriality of organisational life: Considering technology in management research,2009,Cambridge Journal of Economics,Article,CHILD
"Oestreicher-Singer G., Zalmanson L.",Content or community? A digital business strategy for content providers in the social age,2013,MIS Quarterly: Management Information Systems,Article,CHILD
Pagani M.,Digital business strategy and value creation: Framing the dynamic cycle of control points,2013,MIS Quarterly: Management Information Systems,Article,CHILD
"Pavlou P.A., Sawy O.A.E.","The ""third hand"": IT-enabled competitive advantage in turbulence through improvisational capabilities",2010,Information Systems Research,Article,CHILD
"Rai A., Pavlou P.A., Im G., Du S.",Interfirm IT capability profiles and communications for cocreating relational value : Evidence from the logistics industry,2012,MIS Quarterly: Management Information Systems,Article,CHILD
"Ray G., Muhanna W.A., Barney J.B.",Information technology and the performance of the customer service process: A resource-based analysis,2005,MIS Quarterly: Management Information Systems,Article,CHILD
"Sabherwal R., Chan Y.E.","Alignment between Business and IS Strategies: A Study of Prospectors, Analyzers, and Defenders",2001,Information Systems Research,Article,CHILD
"Sabherwal R., Kirs P.",The Alignment between Organizational Critical Success Factors and Information Technology Capability in Academic Institutions,1994,Decision Sciences,Article,CHILD
"Sambamurthy V., Bharadwaj A., Grover V.",Shaping agility through digital options: Reconceptualizing the role of information technology in contemporary firms,2003,MIS Quarterly: Management Information Systems,Article,CHILD
"Saraf N., Langdon C.S., Gosain S.",IS application capabilities and relational value in interfirm partnerships,2007,Information Systems Research,Article,CHILD
"Setia P., Venkatesh V., Joglekar S.",Leveraging digital technologies: How information quality leads to localized capabilities and customer service performance,2013,MIS Quarterly: Management Information Systems,Article,CHILD
"Sledgianowski D., Luftman J.N., Reilly R.R.",Development and validation of an instrument to measure maturity of IT business strategic alignment mechanisms,2006,Information Resources Management Journal,Article,CHILD
"Subramaniam M., Venkatraman N.",Determinants of transnational new product development capability: Testing the influence of transferring and deploying tacit overseas knowledge,2001,Strategic Management Journal,Article,CHILD
"Susarla A., Oh J-H., Tan Y.",Social networks and the diffusion of user-generated content: Evidence from youtube,2012,Information Systems Research,Article,CHILD
"Tanriverdi H., Venkatraman N.",Knowledge relatedness and the performance of multibusiness firms,2005,Strategic Management Journal,Review,CHILD
Venkatraman N.,IT-enabled business transformation: From automation to business scope redefinition,1994,Sloan Management Review,,CHILD
"Venkatraman N., Lee C.-H.",Preferential linkage and network evolution: A conceptual model and empirical test in the U.S. video game sector,2004,Academy of Management Journal,Review,CHILD
Viswanathan S.,Competing across technology-differentiated channels: The impact of network externalities and switching costs,2005,Management Science,Article,CHILD
"Wade M., Hulland J.","Review: The resource-based view and information systems research: Review, extension, and suggestions for future research",2004,MIS Quarterly: Management Information Systems,Review,CHILD
Wernerfelt B.,A resource‐based view of the firm,1984,Strategic Management Journal,Article,CHILD
Wernerfelt B.,The resource‐based view of the firm: Ten years after,1995,Strategic Management Journal,Article,CHILD
Wheeler B.C.,NEBIC: A dynamic capabilities theory for assessing net-enablement,2002,Information Systems Research,Article,CHILD
"Woodard C.J., Ramasubbu N., Tschang F.T., Sambamurthy V.",Design capital and design moves: The logic of digital business strategy,2013,MIS Quarterly: Management Information Systems,Article,CHILD
Reference Count: 43,,,,,
,,,,,
Dinter B.,Success factors for information logistics strategy - An empirical investigation,2013,Decision Support Systems,Article,PARENT
Alexander L.D.,Successfully implementing strategic decisions,1985,Long Range Planning,Article,CHILD
Alter S.,A work system view of DSS in its fourth decade,2004,Decision Support Systems,Article,CHILD
Andrews K.R.,The concept of corporate strategy,1971,The Concept of Corporate Strategy,,CHILD
"Arnott D., Pervan G.",Eight key issues for the decision support systems discipline,2008,Decision Support Systems,Article,CHILD
"Boynton A.C., Zmud R.W.",Information technology planning in the 1990's: Directions for practice and research,1987,MIS Quarterly: Management Information Systems,Article,CHILD
"Bryson J.M., Bromiley P.",Critical factors affecting the planning and implementation of major projects,1993,Strategic Management Journal,Article,CHILD
"Cavaye A.L.M., Cragg P.B.",Strategic information systems research: a review and research framework,1993,Journal of Strategic Information Systems,Article,CHILD
Chan J.O.,Optimizing Data Warehousing Strategies,2005,Communications of the IIMA,,CHILD
"Chen D.Q., Mocker M., Preston D.S., Teubner A.","Information systems strategy: Reconceptualization, measurement, and implications",2010,MIS Quarterly: Management Information Systems,Article,CHILD
Chin W.W.,The partial least squares approach to structural equation modeling,1998,Modern Methods for Business Research,,CHILD
Chin W.W.,Issues and opinion on structural equation modeling,1998,MIS Quarterly: Management Information Systems,Review,CHILD
Christopher M.,Logistics Sytems Engineering - Solving the Distribution Planning Problem,1976,Business Logistics,,CHILD
Churchill G.A.,A paradigm for developing better measures of marketing constructs,1979,Journal of Marketing Research,,CHILD
"Clark Jr. T.D., Jones M.C., Armstrong C.P.","The dynamic structure of management support systems: Theory development, research focus, and direction",2007,MIS Quarterly: Management Information Systems,Conference Paper,CHILD
Daniel D.R.,Management information crisis,1961,Harvard Business Review,,CHILD
Davis F.D.,"User acceptance of information technology: system characteristics, user perceptions and behavioral impacts",1993,International Journal of Man-Machine Studies,Article,CHILD
"DeLone W.H., McLean E.R.",Information systems success: The quest for the dependent variable,1992,Information Systems Research,Article,CHILD
"DeLone W.H., McLean E.R.",The DeLone and McLean model of information systems success: A ten-year update,2003,Journal of Management Information Systems,Conference Paper,CHILD
"Dinter B., Winter R.",Information logistics strategy - Analysis of current practices and proposal of a framework,2009,"Proceedings of the 42nd Annual Hawaii International Conference on System Sciences, HICSS",Conference Paper,CHILD
"Dinter B., Lahrmann G., Winter R.",Information logistics as a conceptual foundation for enterprise-wide decision support,2010,Journal of Decision Systems,Article,CHILD
"Elbashir M.Z., Collier P.A., Davern M.J.",Measuring the effects of business intelligence systems: The relationship between business process and organizational performance,2008,International Journal of Accounting Information Systems,Article,CHILD
Fitzgerald E.P.,Success measures for information systems strategic planning,1993,Journal of Strategic Information Systems,Article,CHILD
"Fornell C., Larcker D.F.",Evaluating structural equation models with unobservable variables and measurement error,1981,Journal of Marketing Research,,CHILD
Fredrickson J.W.,"The comprehensiveness of strategic decision processes: Extension, observations, future directions",1984,Academy of Management Journal,,CHILD
"Fredrickson J.W., Mitchell T.R.",Strategic decision processes: Comprehensiveness and performance in an industry with an unstable environment,1984,Academy of Management Journal,,CHILD
"Frolick M.N., Lindsey K.",Critical factors for data warehouse failure,2003,Business Intelligence Journal,,CHILD
Galliers R.D.,Information technology strategies today: The UK experience,1988,Information Management: The Strategic Dimension,,CHILD
"Gefen D., Straub D., Boudreau M.",Structural equation modeling and regression: Guidelines for research practice,2000,Communications of the Association for Information Systems,,CHILD
"Gerbing D.W., Anderson J.C.",An updated paradigm for scale development incorporating unidimensionality and its assessment,1988,Journal of Marketing Research,,CHILD
"Goold M., Quinn J.J.",The paradox of strategic controls,1990,Strategic Management Journal,Article,CHILD
Gottschalk P.,Strategic information systems planning: The it strategy implementation matrix,1999,European Journal of Information Systems,Article,CHILD
"Götz O., Liehr-Gobbers K., Krafft M.",Evaluation of structural equation models using the partial least squares (PLS) approach,2010,Handbook of Partial Least Squares,,CHILD
"Govindarajan V., Gupta A.K.",Linking control systems to business unit strategy: impact on performance,1985,"Accounting, Organizations and Society",Article,CHILD
"Grover V., Segars A.H.",An empirical evaluation of stages of strategic information systems planning: Patterns of process design and effectiveness,2005,Information and Management,Article,CHILD
"Hambrick D.C., Cannella A.A.",Strategy implementation as substance and selling,1989,Academy of Management Executive,,CHILD
"Henderson J.C., Sifonis J.G.","The value of strategic IS planning: Understanding consistency, validity, and IS markets",1988,MIS Quarterly: Management Information Systems,Article,CHILD
"Henderson J.C., Venkatraman N.",Strategic alignment: leveraging information technology for transforming organizations,1993,IBM Systems Journal,Article,CHILD
Hulland J.,Use of partial least squares (PLS) in strategic management research: A review of four recent studies,1999,Strategic Management Journal,Article,CHILD
"Hwang M.I., Hongjiang X.",A survey of data warehousing success issues,2005,Business Intelligence Journal,,CHILD
"Jarvis C.B., Mackenzie S.B., Podsakoff P.M., Giliatt N., Mee J.F.",A Critical Review of Construct Indicators and Measurement Model Misspecification in Marketing and Consumer Research,2003,Journal of Consumer Research,Review,CHILD
"Lederer A.L., Salmela H.",Toward a theory of strategic information systems planning,1996,Journal of Strategic Information Systems,Article,CHILD
"Lederer A.L., Sethi V.",The implementation of strategic information systems planning methodologies,1988,MIS Quarterly: Management Information Systems,Article,CHILD
"Lederer A.L., Sethi V.",Key Prescriptions for Strategic Information Systems Planning,1996,Journal of Management Information Systems,Article,CHILD
Losey R.,Enterprise data warehouse strategy: Articulating the vision,2003,DM Review,,CHILD
"Luftman J., McLean E.R.",Key issues for IT executives,2004,MIS Quarterly Executive,,CHILD
"Luftman J.N., Papp R., Brier T.",Enablers and inhibitors of business-IT alignment,1999,Communications of the Association for Information Systems,,CHILD
"Newkirk H.E., Lederer A.L., Srinivasan C.",Strategic information systems planning: Too little or too much?,2003,Journal of Strategic Information Systems,Article,CHILD
Pettigrew A.M.,The character and significance of strategy process research,1992,Strategic Management Journal,Article,CHILD
"Pinto J.K., Prescott J.E.",PLANNING AND TACTICAL FACTORS IN THE PROJECT IMPLEMENTATION PROCESS,1990,Journal of Management Studies,Article,CHILD
"Poon P., Wagner C.",Critical success factors revisited: Success and failure cases of information systems for senior executives,2001,Decision Support Systems,Article,CHILD
"Premkumar G., King W.R.",An empirical assessment of information systems planning and the role of information systems in organizations,1992,Journal of Management Information Systems,Article,CHILD
"Backoff N., Wiseman C., Ullrich W.A.",Information systems for competitive advantage: Implementation of a planning process,1985,MIS Quarterly: Management Information Systems,Article,CHILD
"Raghunathan B., Raghunathan T.S.",Planning Implications of the Information Systems Strategic Grid: An Empirical Investigation,1990,Decision Sciences,Article,CHILD
Raps A.,Strategy implementation-An insurmountable obstacle,2005,Handbook of Business Strategy,,CHILD
"Rathnam R.G., Johnsen J., Wen H.J.",Alignment of business strategy and it strategy: A case study of a fortune 50 financial services comany,2004,Journal of Computer Information Systems,Article,CHILD
"Reich B.H., Benbasat I.",An empirical investigation of factors influencing the success of customer-oriented strategic systems,1990,Information Systems Research,Article,CHILD
"Reich B.H., Benbasat I.",Factors that influence the social dimension of alignment between business and information technology objectives,2000,MIS Quarterly: Management Information Systems,Article,CHILD
Rockart J.F.,Chief executives define their own data needs.,1979,Harvard Business Review,Article,CHILD
"Rouibah K., Ould-Ali S.",PUZZLE: A concept and prototype for linking business intelligence to business strategy,2002,Journal of Strategic Information Systems,Article,CHILD
"Roush C.H., Ball B.C.",Controlling the implementation of strategy,1980,Managerial Planning,,CHILD
"Sabherwal R., Chan Y.E.","Alignment between Business and IS Strategies: A Study of Prospectors, Analyzers, and Defenders",2001,Information Systems Research,Article,CHILD
"Sabherwal R., King W.R.",An empirical taxonomy of the decision-making processes concerning strategic applications of information systems,1995,Journal of Management Information Systems,,CHILD
"Salmela H., Spil T.A.M.",Dynamic and emergent information systems strategy formulation and implementation,2002,International Journal of Information Management,Article,CHILD
"Segars A.H., Grover V.",Strategic information systems planning success: An investigation of the construct and its measurement,1998,MIS Quarterly: Management Information Systems,Article,CHILD
"Singh S.K., Watson H.J., Watson R.T.",EIS support for the strategic management process,2002,Decision Support Systems,Article,CHILD
Sommer D.,Spending preferences for business intelligence and information infrastructure,2007,Gartner Research,,CHILD
"Subramanian A., Smith L.D., Nelson A.C., Campbell J.F., Bird D.A.",Strategic planning for data warehousing,1997,Information and Management,Article,CHILD
"Tang Z., Walters B.",The interplay of strategic management and information technology,2006,IT-Enabled Strategic Management: Increasing Returns for the Organization,Book Chapter,CHILD
"Teo T.S.H., Ang J.S.K.",Critical success factors in the alignment of IS plans with business plans,1999,International Journal of Information Management,Article,CHILD
"Venkatesh V., Morris M.G., Davis G.B., Davis F.D.",User acceptance of information technology: Toward a unified view,2003,MIS Quarterly: Management Information Systems,Article,CHILD
"Watson H.J., Fuller C., Ariyachandra T.",Data warehouse governance: Best practices at Blue Cross and Blue Shield of North Carolina,2004,Decision Support Systems,Article,CHILD
"Wixom B.H., Watson H.J.",An empirical investigation of the factors affecting data warehousing success,2001,MIS Quarterly: Management Information Systems,Article,CHILD
Zeid A.,Your BI competency center: A blueprint for successful deployment,2006,Business Intelligence Journal,,CHILD
Reference Count: 73,,,,,
,,,,,
"Lo J., Leidner D.",Extending the is strategy typology: An assessment of strategy impacts on capabilities development and performance,2012,"International Conference on Information Systems, ICIS 2012",Conference Paper,PARENT
"Alavi M., Leidner D.E.",Review: Knowledge management and knowledge management systems: Conceptual foundations and research issues,2001,MIS Quarterly: Management Information Systems,Article,CHILD
Bajjaly S.T.,Strategic Information Systems Planning in the Public Sector,1998,American Review of Public Administration,Article,CHILD
Barney J.,Firm Resources and Sustained Competitive Advantage,1991,Journal of Management,Article,CHILD
Baskerville R.L.,Artful planning,2006,European Journal of Information Systems,Editorial,CHILD
"Benner M.J., Tushman M.L.","Exploitation, exploration, and process management: The productivity dilemma revisited",2003,Academy of Management Review,Article,CHILD
"Braunscheidel M.J., Suresh N.C.",The organizational antecedents of a firm's supply chain agility for risk mitigation and response,2009,Journal of Operations Management,Article,CHILD
"Brown S.L., Eisenhardt K.M.",The art of continuous change: Linking complexity theory and time-paced evolution in relentlessly shifting organizations,1997,Administrative Science Quarterly,Article,CHILD
"Chan Y.E., Huff S.L., Barclay D.W., Copeland D.G.","Business Strategic Orientation, Information Systems Strategic Orientation, and Strategic Alignment",1997,Information Systems Research,Article,CHILD
"Chan Y.E., Huff S.L., Copeland D.G.",Assessing realized information systems strategy,1997,Journal of Strategic Information Systems,Article,CHILD
"Chan Y.E., Reich B.H.",IT alignment: What have we learned?,2007,Journal of Information Technology,Article,CHILD
"Chen D.Q., Mocker M., Preston D.S., Teubner A.","Information systems strategy: Reconceptualization, measurement, and implications",2010,MIS Quarterly: Management Information Systems,Article,CHILD
"Cohen W.M., Levinthal D.A.",Absorptive capacity: A new perspective on learning and innovation,1990,Administrative Science Quarterly,,CHILD
"Denford J.S., Chan Y.E.",Reconciling is strategic alignment approaches,2007,"Association for Information Systems - 13th Americas Conference on Information Systems, AMCIS 2007: Reaching New Heights",Conference Paper,CHILD
"Devaraj S., Kohli R.",Performance impacts of information technology: Is actual usage the missing link?,2003,Management Science,Article,CHILD
"Eisenhardt K.M., Martin J.A.",Dynamic capabilities: What are they?,2000,Strategic Management Journal,Article,CHILD
Ettlie J.E.,R&D and global manufacturing performance,1998,Management Science,Article,CHILD
"Fornell C., Larcker D.F.",Evaluating structural equation models with unobservable variables and measurement error,1981,Journal of Marketing Research,,CHILD
Galliers R.D.,"Strategic information systems planning: Myths, reality and guidelines for successful implementation",1991,European Journal of Information Systems,,CHILD
Galliers R.D.,On confronting some of the common myths of information systems strategy discourse,2006,The Oxford Handbook of Information and Communication Technology,,CHILD
Garson G.D.,Statnotes: Topics in Multivariate Analysis,2009,Statnotes: Topics in Multivariate Analysis,,CHILD
"George G., Zahra S.A., Wheatley K.K., Khan R.",The effects of alliance portfolio characteristics and absorptive capacity on performance A study of biotechnology firms,2001,Journal of High Technology Management Research,Article,CHILD
"He Z.-L., Wong P.-K.",Exploration vs. exploitation: An empirical test of the ambidexterity hypothesis,2004,Organization Science,Review,CHILD
"Helfat C.E., Peteraf M.A.",The dynamic resource-based view: Capability lifecycles,2003,Strategic Management Journal,Article,CHILD
"Helm S., Eggert A., Garnefeld I.",Modeling the impact of corporate reputation on customer satisfaction and loyalty using partial least squares,2010,Handbook of Partial Least Squares,,CHILD
"Jarvis C.B., Mackenzie S.B., Podsakoff P.M., Giliatt N., Mee J.F.",A Critical Review of Construct Indicators and Measurement Model Misspecification in Marketing and Consumer Research,2003,Journal of Consumer Research,Review,CHILD
"Lane P.J., Salk J.E., Lyles M.A.","Absorptive capacity, learning, and performance in international joint ventures",2001,Strategic Management Journal,Article,CHILD
"Leidner D.E., Lo J., Preston D.",An empirical investigation of the relationship of IS strategy with firm performance,2011,Journal of Strategic Information Systems,Article,CHILD
Lofstrom S.M.,Absorptive capacity in strategic alliances: Investigating the effects of individuals' social and human capital on inter-firm learning,2000,Organization Science Winter Conference,,CHILD
"Luftman J., Kempaiah R.","An Update on Business-IT Alignment: ""A Line"" Has Been Drawn",2007,MIS Quarterly Executive,,CHILD
"MacKenzie S.B., Podsakoff P.M., Podsakoff N.P.",Construct measurement and validation procedures in MIS and behavioral research: Integrating new and existing techniques,2011,MIS Quarterly: Management Information Systems,Review,CHILD
March J.G.,Exploration and exploitation in organizational learning,1991,Organization Science,,CHILD
"Mata F.J., Fuerst W.L., Barney J.B.",Information technology and sustained competitive advantage: A resource-based analysis,1995,MIS Quarterly: Management Information Systems,Article,CHILD
"Melville N., Kraemer K., Gurbaxani V.",Review: Information technology and organizational performance: An integrative model of it business value,2004,MIS Quarterly: Management Information Systems,Review,CHILD
"Miles R.E., Snow C.C., Meyer A.D., Coleman Jr. H.J.","Organizational strategy, structure, and process.",1978,Academy of management review. Academy of Management,Article,CHILD
Mintzberg H.,The Strategy Concept I: Five Ps For Strategy,1987,California Management Review,Article,CHILD
"Nadkarni S., Narayanan V.K.","Strategic schemas, strategic flexibility, and firm performance: The moderating role of industry clockspeed",2007,Strategic Management Journal,Article,CHILD
"Oliver C., Holzinger I.",The effectiveness of strategic political management: A dynamic capabilities framework,2008,Academy of Management Review,Article,CHILD
"Overby E., Bharadwaj A., Sambamurthy V.",Enterprise agility and the enabling role of information technology,2006,European Journal of Information Systems,Article,CHILD
"Pavlou P.A., El Sawy O.A.",From IT leveraging competence to competitive advantage in turbulent environments: The case of new product development,2006,Information Systems Research,Article,CHILD
Pervan G.,How chief executive officers in large organizations view the management of their information systems,1998,Journal of Information Technology,Article,CHILD
"Petter S., Straub D., Rai A.",Specifying formative constructs in information systems research,2007,MIS Quarterly: Management Information Systems,Article,CHILD
"Podsakoff P.M., MacKenzie S.B., Lee J.-Y., Podsakoff N.P.",Common Method Biases in Behavioral Research: A Critical Review of the Literature and Recommended Remedies,2003,Journal of Applied Psychology,Review,CHILD
"Premkumar G., King W.R.",Organizational characteristics and information systems planning: An empirical study,1994,Information Systems Research,Article,CHILD
"Preston D.S., Chen D., Leidner D.E.",Examining the antecedents and consequences of CIO strategic decision-making authority: An empirical study,2008,Decision Sciences,Article,CHILD
"Raisch S., Birkinshaw J., Probst G., Tushman M.L.",Organizational ambidexterity: Balancing exploitation and exploration for sustained performance,2009,Organization Science,Article,CHILD
"Ray G., Muhanna W.A., Barney J.B.",Information technology and the performance of the customer service process: A resource-based analysis,2005,MIS Quarterly: Management Information Systems,Article,CHILD
"Robins R.W., Hendin H.M., Trzesniewski K.H.",Measuring global self-esteem: Construct validation of a single-item measure and the Rosenberg Self-Esteem Scale,2001,Personality and Social Psychology Bulletin,Article,CHILD
